;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;81.25;50.0;12.5;18.75;9.38;21.88;29.69;28.12;21.88;18.75;44.53;50.0;50.0;64.84;71.09;75.78;76.56;12.5;0.521;0.0055347940325737;84.38;50.0;12.5;21.88;12.5;26.56;31.25;31.25;23.44;18.75;47.66;53.91;52.34;67.97;74.22;78.91;79.69;12.5;0.5139;0.005472790044546127
1;81.25;50.0;12.5;18.75;9.38;21.88;29.69;29.69;22.66;18.75;45.31;52.34;51.56;66.41;72.66;77.34;78.12;12.5;0.535;0.005524333357810974;84.38;50.0;12.5;25.0;12.5;26.56;31.25;31.25;23.44;18.75;47.66;54.69;53.12;67.97;75.0;78.91;79.69;12.5;0.5155;0.005468777960538864
2;82.81;50.0;12.5;21.88;9.38;23.44;31.25;29.69;22.66;18.75;46.09;53.12;52.34;67.19;73.44;78.12;78.91;12.5;0.55;0.0055054927170276645;84.38;50.0;12.5;25.0;14.06;28.12;31.25;32.81;23.44;18.75;47.66;54.69;53.12;67.97;75.0;78.91;79.69;12.5;0.5372;0.0054396619141101835
3;82.81;50.0;18.75;21.88;10.94;25.0;31.25;31.25;23.44;25.0;46.88;53.12;52.34;67.97;73.44;78.12;78.91;15.62;0.5575;0.005441846936941147;84.38;50.0;18.75;25.0;14.06;29.69;32.81;32.81;24.22;25.0;48.44;54.69;53.12;68.75;75.0;78.91;79.69;15.62;0.5455;0.0054233286321163175
4;82.81;50.0;18.75;21.88;12.5;25.0;32.81;31.25;24.22;25.0;46.88;53.12;53.12;67.97;73.44;78.12;78.91;15.62;0.585;0.005356732785701751;84.38;50.0;18.75;25.0;15.62;29.69;32.81;32.81;25.0;25.0;48.44;55.47;53.12;68.75;75.0;78.91;79.69;15.62;0.5687;0.005355384862422943
5;81.25;50.0;18.75;25.0;12.5;26.56;32.81;31.25;24.22;31.25;47.66;53.91;53.12;67.97;73.44;78.12;78.91;18.75;0.593;0.0052926337122917175;84.38;50.0;18.75;28.12;15.62;31.25;34.38;32.81;25.0;25.0;48.44;55.47;53.12;68.75;75.0;78.91;79.69;15.62;0.5778;0.00532570109963417
6;81.25;50.0;18.75;25.0;14.06;26.56;32.81;31.25;25.0;31.25;47.66;53.91;53.12;67.97;74.22;78.12;78.91;18.75;0.605;0.005242020398378372;84.38;50.0;18.75;28.12;17.19;31.25;34.38;34.38;25.78;31.25;49.22;55.47;53.12;68.75;75.0;78.91;79.69;18.75;0.5963;0.005240593492984772
7;79.69;50.0;18.75;28.12;14.06;28.12;32.81;32.81;25.0;31.25;47.66;53.91;53.12;67.97;73.44;78.12;78.91;18.75;0.6285;0.005160498380661011;82.81;50.0;18.75;28.12;17.19;31.25;34.38;34.38;25.78;31.25;49.22;55.47;53.12;68.75;75.0;78.91;79.69;18.75;0.6016;0.005218515229225159
8;79.69;0.0;18.75;28.12;14.06;28.12;34.38;32.81;25.0;31.25;47.66;53.91;53.12;67.97;73.44;78.12;78.91;18.75;0.6355;0.005181503385305404;82.81;50.0;25.0;31.25;17.19;31.25;34.38;34.38;25.78;31.25;49.22;55.47;53.12;68.75;75.0;78.91;79.69;18.75;0.6164;0.005129072701931
9;78.12;0.0;18.75;28.12;14.06;28.12;34.38;32.81;25.0;31.25;48.44;53.91;53.12;67.97;73.44;78.12;78.91;21.88;0.6315;0.005149712085723877;82.81;50.0;25.0;31.25;17.19;32.81;35.94;34.38;26.56;31.25;49.22;55.47;53.12;68.75;75.0;78.91;79.69;18.75;0.6286;0.0050979108273983
