;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;79.69;50.0;12.5;18.75;12.5;25.0;28.12;28.12;26.56;18.75;46.09;57.03;54.69;66.41;75.0;74.22;76.56;15.62;0.5455;0.02162473213672638;84.38;50.0;31.25;31.25;23.44;35.94;35.94;34.38;32.03;31.25;50.78;61.72;58.59;70.31;78.91;78.12;80.47;28.12;0.5134;0.021674233132600786
1;79.69;50.0;18.75;25.0;15.62;28.12;31.25;31.25;28.12;25.0;47.66;57.81;56.25;67.97;76.56;75.78;78.12;21.88;0.6035;0.02076859575510025;85.94;50.0;37.5;37.5;26.56;39.06;37.5;37.5;33.59;37.5;51.56;61.72;58.59;70.31;79.69;78.12;81.25;34.38;0.5609;0.02132201843857765
2;76.56;50.0;25.0;31.25;17.19;31.25;32.81;34.38;28.91;31.25;48.44;58.59;56.25;67.97;76.56;75.78;78.12;25.0;0.6415;0.020064260989427568;84.38;50.0;43.75;40.62;29.69;40.62;39.06;39.06;34.38;37.5;51.56;61.72;58.59;70.31;78.91;78.12;81.25;37.5;0.6057;0.020704418870806693
3;75.0;0.0;25.0;34.38;20.31;32.81;34.38;34.38;29.69;31.25;48.44;57.81;56.25;67.97;76.56;75.0;77.34;28.12;0.6475;0.019667133659124373;81.25;50.0;43.75;40.62;29.69;40.62;40.62;39.06;35.16;37.5;51.56;60.94;58.59;69.53;78.91;77.34;80.47;37.5;0.6266;0.02027691826224327
4;70.31;0.0;31.25;37.5;21.88;34.38;35.94;35.94;30.47;37.5;48.44;57.81;56.25;67.97;75.78;75.0;77.34;31.25;0.6535;0.019390982046723366;79.69;50.0;43.75;40.62;29.69;42.19;40.62;39.06;35.16;37.5;51.56;60.94;57.81;68.75;78.12;76.56;79.69;40.62;0.645;0.019767387253046036
5;67.19;0.0;31.25;37.5;21.88;35.94;35.94;35.94;30.47;37.5;48.44;57.81;55.47;67.19;75.0;73.44;76.56;31.25;0.6615;0.01937724678218365;78.12;50.0;50.0;40.62;29.69;42.19;40.62;39.06;35.16;43.75;50.78;60.16;57.03;68.75;77.34;75.78;79.69;40.62;0.6683;0.019105032366514205
6;64.06;0.0;31.25;37.5;23.44;35.94;37.5;35.94;30.47;37.5;47.66;57.03;54.69;66.41;75.0;72.66;75.78;34.38;0.688;0.018166208788752556;76.56;50.0;50.0;40.62;31.25;42.19;40.62;39.06;35.16;43.75;50.78;60.16;57.03;67.97;77.34;75.78;78.91;40.62;0.6753;0.018629164174199103
7;62.5;0.0;31.25;40.62;23.44;35.94;37.5;35.94;31.25;37.5;47.66;57.03;54.69;65.62;74.22;71.88;75.0;34.38;0.702;0.01767354264855385;73.44;0.0;50.0;43.75;31.25;42.19;40.62;39.06;35.16;43.75;50.78;59.38;57.03;67.19;76.56;75.0;78.12;40.62;0.6937;0.018047541716694832
8;59.38;0.0;37.5;40.62;23.44;37.5;37.5;35.94;31.25;43.75;47.66;56.25;54.69;64.84;74.22;71.88;74.22;34.38;0.722;0.017128530755639075;71.88;0.0;50.0;43.75;31.25;42.19;40.62;39.06;35.16;43.75;50.78;59.38;56.25;67.19;76.56;74.22;77.34;40.62;0.7092;0.017508369663357736
9;57.81;0.0;37.5;40.62;25.0;37.5;37.5;35.94;31.25;43.75;46.88;55.47;53.91;64.06;73.44;71.09;73.44;34.38;0.709;0.017314055904746054;71.88;0.0;50.0;43.75;31.25;42.19;40.62;39.06;35.16;43.75;50.0;59.38;56.25;66.41;75.78;73.44;76.56;40.62;0.7169;0.016953807812929152
10;56.25;0.0;37.5;40.62;25.0;37.5;37.5;35.94;31.25;43.75;46.88;55.47;53.12;63.28;72.66;69.53;72.66;34.38;0.717;0.017014608532190324;70.31;0.0;50.0;43.75;31.25;42.19;42.19;39.06;35.16;43.75;50.0;58.59;55.47;66.41;75.78;73.44;76.56;40.62;0.7318;0.016562001258134843
11;54.69;0.0;37.5;40.62;25.0;37.5;37.5;35.94;32.03;43.75;46.88;54.69;52.34;62.5;72.66;69.53;72.66;34.38;0.737;0.01606358002126217;68.75;0.0;50.0;43.75;31.25;42.19;42.19;39.06;35.16;43.75;50.0;58.59;55.47;65.62;75.0;72.66;75.78;40.62;0.7393;0.016240309181809427
12;53.12;0.0;37.5;40.62;26.56;37.5;37.5;35.94;32.03;43.75;46.09;54.69;52.34;62.5;71.88;68.75;71.88;37.5;0.737;0.015892607152462004;67.19;0.0;50.0;43.75;31.25;42.19;42.19;39.06;35.16;43.75;49.22;57.81;54.69;65.62;75.0;71.88;75.0;40.62;0.7468;0.016002855330705643
13;51.56;0.0;37.5;40.62;26.56;39.06;37.5;35.94;32.03;43.75;46.09;53.91;51.56;61.72;71.09;67.97;71.09;37.5;0.7555;0.015381428137421608;65.62;0.0;50.0;43.75;31.25;42.19;42.19;39.06;35.16;43.75;49.22;57.81;54.69;64.84;74.22;71.88;75.0;40.62;0.7537;0.015538224351406097
14;50.0;0.0;43.75;40.62;26.56;39.06;37.5;35.94;32.03;43.75;46.09;53.91;51.56;61.72;71.09;67.97;71.09;37.5;0.7575;0.015340955555438995;65.62;0.0;50.0;43.75;31.25;43.75;42.19;39.06;35.16;43.75;49.22;57.03;54.69;64.84;74.22;71.09;74.22;40.62;0.7543;0.015397971016168594
15;48.44;0.0;43.75;40.62;26.56;39.06;39.06;35.94;32.03;43.75;46.09;53.91;51.56;60.94;71.09;67.19;70.31;37.5;0.7685;0.014824438810348511;64.06;0.0;56.25;43.75;31.25;43.75;42.19;39.06;35.16;43.75;49.22;57.03;53.91;64.06;73.44;71.09;73.44;40.62;0.761;0.014959012010693551
16;48.44;0.0;43.75;40.62;26.56;39.06;39.06;35.94;32.81;43.75;46.09;53.91;51.56;60.94;70.31;67.19;70.31;37.5;0.765;0.014602735936641693;64.06;0.0;56.25;43.75;31.25;43.75;42.19;39.06;35.16;43.75;49.22;57.03;53.91;64.06;73.44;70.31;73.44;40.62;0.7669;0.014901704505085945
17;46.88;0.0;43.75;40.62;26.56;39.06;39.06;35.94;32.81;43.75;46.09;53.12;50.78;60.16;70.31;67.19;69.53;37.5;0.7655;0.01525007415562868;62.5;0.0;56.25;43.75;31.25;43.75;42.19;39.06;35.16;43.75;49.22;56.25;53.91;63.28;72.66;70.31;72.66;40.62;0.7753;0.014615204080939293
18;45.31;0.0;50.0;40.62;26.56;39.06;39.06;35.94;32.81;43.75;46.09;53.12;50.78;60.16;70.31;66.41;69.53;37.5;0.778;0.014133895382285117;62.5;0.0;56.25;43.75;31.25;43.75;42.19;39.06;35.16;43.75;48.44;56.25;53.12;63.28;72.66;69.53;72.66;40.62;0.7704;0.01456152809560299
19;45.31;0.0;50.0;40.62;26.56;39.06;39.06;35.94;32.81;43.75;46.09;52.34;50.78;59.38;69.53;66.41;68.75;37.5;0.786;0.014015576183795928;60.94;0.0;56.25;43.75;31.25;43.75;42.19;39.06;35.16;43.75;48.44;56.25;53.12;62.5;72.66;69.53;71.88;40.62;0.7781;0.014125638121366501
