;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;6.25;7.0;6.25;15.87;9.38;26.17;41.02;37.5;7.81;7.14;0.143;0.4472350806474686;60.94;30.0;43.75;48.41;33.59;51.95;63.67;66.02;42.19;35.71;0.07666;0.5084159590291977
1;13.28;13.0;9.38;20.63;12.89;29.69;44.14;41.41;14.06;11.9;0.2213;0.39981638197898867;57.03;33.0;53.12;50.79;37.11;54.3;62.89;64.06;46.88;40.48;0.12874;0.4578395727872849
2;18.75;17.0;12.5;24.6;14.84;32.81;45.31;43.36;18.75;15.08;0.2568;0.366472183740139;56.25;36.0;56.25;50.0;38.67;56.25;62.11;62.89;46.88;42.86;0.17418;0.4258151888179779
3;24.22;20.0;15.62;26.19;16.8;35.55;46.48;44.92;20.31;17.46;0.2947;0.3452350114822388;56.25;37.0;56.25;48.41;40.23;57.81;61.72;62.11;46.88;42.86;0.21114;0.4009957799839973
4;28.12;22.0;18.75;26.98;18.36;38.28;47.27;45.7;21.88;19.05;0.3116;0.3297445226192474;56.25;38.0;59.38;46.83;41.8;59.77;61.33;61.72;45.31;42.86;0.23702;0.38169379336833953
5;32.03;24.0;21.88;27.78;20.31;40.62;47.27;47.27;23.44;19.84;0.3594;0.3058908484995365;56.25;39.0;59.38;44.44;42.97;61.33;60.55;61.72;45.31;42.06;0.26508;0.36479028896808624
6;35.16;25.0;21.88;27.78;21.09;42.58;47.66;48.05;25.0;20.63;0.3766;0.2956681319832802;57.03;39.0;59.38;42.86;43.75;62.5;59.77;61.72;43.75;41.27;0.28888;0.35116559881687165
7;37.5;26.0;25.0;27.78;22.66;44.53;47.27;49.61;26.56;21.43;0.4027;0.2819724165916443;57.03;39.0;59.38;40.48;44.53;63.28;58.98;61.72;43.75;39.68;0.30718;0.33989139413118363
8;39.84;27.0;28.12;27.78;23.44;45.7;46.88;50.39;26.56;21.43;0.4164;0.2741113250434399;57.81;39.0;59.38;39.68;45.31;64.06;58.2;61.72;43.75;38.89;0.32862;0.3282205834579468
9;41.41;27.0;28.12;27.78;24.22;46.88;46.48;51.17;28.12;22.22;0.4368;0.26566492669582364;57.81;40.0;62.5;38.1;46.09;64.84;57.42;62.11;42.19;38.1;0.34356;0.3183676689827442
10;42.97;28.0;31.25;27.78;25.0;48.05;46.48;51.95;28.12;22.22;0.4456;0.25778933175206187;57.81;40.0;62.5;37.3;46.48;65.23;56.64;62.11;42.19;37.3;0.35898;0.31106621007204055
11;43.75;28.0;31.25;27.78;25.78;48.83;46.09;52.73;29.69;22.22;0.4646;0.2494473792910576;58.59;40.0;62.5;36.51;46.88;65.62;55.86;62.11;42.19;36.51;0.375;0.3019765322840214
12;44.53;28.0;34.38;27.78;26.56;50.0;46.09;53.52;29.69;23.02;0.4674;0.24743055473566056;58.59;40.0;62.5;35.71;46.88;66.41;55.47;62.5;42.19;35.71;0.38516;0.2951512288224697
13;45.31;29.0;34.38;28.57;26.95;50.78;45.7;54.3;29.69;23.02;0.4847;0.2395356439232826;58.59;40.0;62.5;34.92;47.27;66.8;54.69;62.89;40.62;35.71;0.39748;0.2886680069565773
14;46.09;29.0;34.38;28.57;27.73;51.56;45.7;55.08;29.69;23.81;0.4857;0.23724720065593718;58.59;40.0;62.5;34.92;47.66;66.8;54.3;62.89;40.62;34.92;0.40876;0.2824773136758804
15;46.09;29.0;37.5;28.57;28.12;52.34;45.7;55.47;31.25;23.81;0.5;0.230854376745224;58.59;40.0;62.5;34.13;48.05;67.19;53.91;63.28;40.62;34.92;0.41776;0.27723443133115766
16;46.88;29.0;37.5;28.57;28.52;52.73;45.31;56.25;31.25;23.81;0.4922;0.23083193382620812;58.59;40.0;62.5;33.33;48.44;67.58;53.52;63.28;40.62;34.13;0.42742;0.27091472336530686
17;46.88;29.0;37.5;29.37;29.3;53.52;45.31;56.64;31.25;24.6;0.5132;0.22315555604696274;58.59;40.0;59.38;33.33;48.83;67.97;53.12;63.28;40.62;34.13;0.43662;0.26609375537872315
18;46.88;30.0;37.5;29.37;29.69;54.3;45.31;57.42;31.25;24.6;0.5128;0.2222852546453476;58.59;40.0;59.38;32.54;49.22;67.97;52.73;63.67;39.06;33.33;0.4441;0.26158781369924544
19;47.66;30.0;37.5;29.37;30.47;54.69;45.31;57.81;31.25;24.6;0.5151;0.2214968149781227;57.81;40.0;59.38;32.54;49.61;68.36;52.73;63.67;39.06;33.33;0.45416;0.25705634937644006
20;47.66;30.0;37.5;29.37;30.86;55.08;45.31;58.2;31.25;24.6;0.5312;0.2156533727824688;57.81;40.0;59.38;31.75;49.61;68.36;52.34;64.06;39.06;32.54;0.46152;0.2528753937613964
21;47.66;30.0;37.5;29.37;31.64;55.86;45.7;58.59;31.25;25.4;0.5338;0.21403768741488458;57.81;40.0;59.38;31.75;50.0;68.75;52.34;64.45;39.06;32.54;0.47144;0.2478687174141407
22;47.66;30.0;40.62;29.37;32.03;56.25;45.7;58.98;31.25;25.4;0.5362;0.21132357806563376;57.81;40.0;59.38;31.75;50.39;68.75;51.95;64.45;39.06;32.54;0.47838;0.24513723779559135
23;47.66;31.0;40.62;29.37;32.42;56.64;45.7;59.38;31.25;25.4;0.5366;0.21050757860541344;57.81;41.0;59.38;31.75;50.39;69.14;51.95;64.84;39.06;32.54;0.48582;0.24109790175557136
24;47.66;31.0;40.62;29.37;32.81;57.42;46.09;59.77;31.25;25.4;0.5411;0.2082735738158226;57.81;41.0;59.38;30.95;50.78;69.14;51.95;64.84;39.06;32.54;0.49228;0.23628606991410256
25;47.66;31.0;40.62;29.37;33.2;57.81;46.09;60.16;31.25;26.19;0.5454;0.20771784186959266;57.81;41.0;59.38;30.95;51.17;69.53;51.95;65.23;39.06;31.75;0.49704;0.23336710121512413
26;47.66;31.0;40.62;30.16;33.98;58.2;46.48;60.55;31.25;26.19;0.5512;0.20314843763113022;57.03;41.0;59.38;30.95;51.56;69.53;51.95;65.23;37.5;31.75;0.50128;0.2302257581138611
27;47.66;31.0;40.62;30.16;34.38;58.59;46.48;60.94;31.25;26.19;0.5574;0.2019442857325077;57.03;41.0;59.38;30.95;51.56;69.92;51.95;65.23;37.5;31.75;0.51036;0.22745185834527015
28;47.66;31.0;40.62;30.16;34.77;58.98;46.48;61.33;31.25;26.19;0.5582;0.20122697588205338;57.03;41.0;59.38;30.95;51.95;69.92;51.95;65.62;37.5;31.75;0.5163;0.22360601129055024
29;47.66;32.0;40.62;30.16;35.16;59.38;46.88;61.72;31.25;26.19;0.5598;0.19998959369063377;57.03;41.0;59.38;30.16;52.34;70.31;51.95;65.62;37.5;30.95;0.5233;0.22106663526058198
30;47.66;32.0;40.62;29.37;35.55;59.77;46.88;62.11;31.25;26.19;0.5666;0.19891072791814804;57.03;41.0;59.38;30.16;52.34;70.31;51.95;65.62;35.94;30.95;0.52812;0.2173915156507492
31;48.44;32.0;40.62;29.37;35.94;60.16;47.27;62.5;31.25;26.19;0.5704;0.1956865111231804;57.03;41.0;59.38;30.16;52.73;70.31;51.95;66.02;35.94;30.95;0.53168;0.21452006714105606
32;48.44;32.0;40.62;29.37;36.33;60.55;47.27;62.5;31.25;26.19;0.5631;0.19790495614409448;57.03;41.0;59.38;30.16;52.73;70.7;52.34;66.02;35.94;30.95;0.53818;0.21190980645537377
33;48.44;32.0;40.62;30.16;37.11;60.94;47.66;62.89;31.25;26.19;0.5774;0.19203080247044563;57.03;41.0;59.38;30.16;53.12;70.7;52.34;66.41;35.94;30.95;0.53992;0.21025637941598893
34;48.44;32.0;40.62;30.16;37.5;60.94;47.66;63.28;31.25;26.98;0.5742;0.1944511206328869;57.03;41.0;56.25;29.37;53.12;70.7;52.34;66.41;35.94;30.95;0.5469;0.2074928653240204
35;48.44;33.0;40.62;30.16;37.89;61.33;48.05;63.67;31.25;26.98;0.578;0.1905777278214693;57.03;41.0;56.25;29.37;53.52;71.09;52.34;66.8;35.94;30.95;0.54936;0.20563108235001565
36;48.44;33.0;40.62;30.16;38.28;61.72;48.05;63.67;31.25;26.98;0.5786;0.19059014669060706;57.03;41.0;56.25;29.37;53.52;71.09;52.34;66.8;35.94;30.16;0.56306;0.20058486243367196
37;48.44;33.0;40.62;30.16;38.67;62.11;48.44;64.06;31.25;26.98;0.5861;0.18893170138299464;57.03;41.0;56.25;29.37;53.91;71.09;52.73;67.19;34.38;30.16;0.56654;0.19949400879502296
38;48.44;33.0;43.75;30.16;39.06;62.5;48.44;64.45;31.25;26.98;0.5858;0.18723503262996674;56.25;41.0;56.25;29.37;53.91;71.09;52.73;67.19;34.38;30.16;0.56482;0.19755710021138193
39;48.44;33.0;43.75;30.16;39.45;62.5;48.83;64.45;31.25;26.98;0.5827;0.1897105448782444;56.25;41.0;56.25;29.37;54.3;71.48;52.73;67.19;34.38;30.16;0.57244;0.19511240582823752
40;48.44;33.0;43.75;29.37;39.84;62.89;48.83;64.84;31.25;26.98;0.593;0.18616565734744073;56.25;41.0;56.25;28.57;54.3;71.48;52.73;67.58;34.38;30.16;0.57532;0.19248333576083182
41;48.44;33.0;43.75;29.37;39.84;63.28;48.83;65.23;31.25;26.98;0.5899;0.18727217825055123;56.25;41.0;56.25;28.57;54.69;71.48;53.12;67.58;34.38;30.16;0.58088;0.19120149153053762
42;48.44;34.0;43.75;29.37;40.23;63.67;49.22;65.23;31.25;26.98;0.5913;0.1866503384113312;56.25;42.0;56.25;28.57;54.69;71.88;53.12;67.58;34.38;29.37;0.58024;0.1893704139780998
43;48.44;34.0;43.75;29.37;40.62;63.67;49.22;65.62;31.25;26.98;0.5984;0.18392721464037895;56.25;42.0;56.25;28.57;54.69;71.88;53.12;67.97;34.38;29.37;0.58774;0.18668145063281058
44;48.44;34.0;43.75;29.37;41.02;64.06;49.61;65.62;31.25;26.98;0.5957;0.18526495390832423;56.25;42.0;56.25;28.57;55.08;71.88;53.12;67.97;32.81;29.37;0.58928;0.1857806012749672
45;48.44;34.0;43.75;29.37;41.41;64.45;49.61;66.02;31.25;26.98;0.596;0.18585118613243104;56.25;42.0;56.25;28.57;55.08;71.88;53.12;67.97;32.81;29.37;0.59316;0.18236917958498
46;48.44;34.0;43.75;29.37;41.8;64.45;50.0;66.02;31.25;26.98;0.5992;0.1843260336071253;56.25;42.0;56.25;27.78;55.47;71.88;53.52;68.36;32.81;29.37;0.59896;0.18151742491066455
47;48.44;34.0;43.75;29.37;42.19;64.84;50.0;66.41;31.25;26.98;0.6022;0.18231061502695084;56.25;42.0;56.25;27.78;55.47;72.27;53.52;68.36;32.81;29.37;0.60318;0.17889875584363937
48;48.44;34.0;43.75;29.37;42.58;65.23;50.0;66.41;31.25;26.98;0.5966;0.18173699564933776;56.25;42.0;56.25;27.78;55.47;72.27;53.52;68.36;32.81;28.57;0.60592;0.17707611352026462
49;48.44;34.0;43.75;29.37;42.58;65.23;50.39;66.8;31.25;26.98;0.5991;0.18472668860554695;56.25;42.0;53.12;27.78;55.86;72.27;53.52;68.75;32.81;28.57;0.60812;0.17608971889078617
