;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;35.16;5.0;6.25;19.84;17.19;37.89;59.38;62.11;7.81;7.94;0.1057;0.123446537566185;71.09;18.0;9.38;33.33;27.73;48.83;66.41;70.7;17.19;18.25;0.05876;0.13361744780063628
1;34.38;8.0;9.38;25.4;18.36;39.45;60.16;62.5;12.5;11.11;0.1473;0.11307812480926514;67.19;11.0;15.62;38.89;30.86;50.78;66.41;69.92;25.0;23.81;0.10916;0.12012469928741455
2;34.38;10.0;9.38;28.57;19.92;40.62;60.16;62.5;17.19;14.29;0.195;0.10442405853271484;65.62;12.0;18.75;42.06;32.03;51.56;66.41;69.14;29.69;27.78;0.14584;0.11242249920845032
3;34.38;11.0;12.5;31.75;20.7;41.41;59.77;62.5;20.31;15.87;0.2316;0.09767793517112731;64.84;14.0;21.88;44.44;33.2;52.34;66.02;68.75;34.38;30.95;0.18242;0.1058021626996994
4;35.94;13.0;12.5;33.33;21.48;42.19;59.77;62.89;21.88;18.25;0.2744;0.09135054647922516;64.06;15.0;25.0;45.24;34.77;52.73;65.62;68.75;35.94;32.54;0.21272;0.10031946392059327
5;36.72;14.0;15.62;34.92;22.27;42.58;59.38;62.89;23.44;19.84;0.291;0.0873269332408905;63.28;16.0;28.12;46.03;35.55;53.52;65.23;68.75;37.5;34.13;0.2448;0.09513536219120025
6;38.28;15.0;15.62;35.71;23.05;43.36;59.38;63.28;25.0;21.43;0.3236;0.08247909579277038;62.5;18.0;31.25;46.83;36.33;53.91;65.23;68.36;37.5;34.92;0.26722;0.09108914398670197
7;39.06;16.0;15.62;36.51;23.44;44.14;58.98;63.67;26.56;22.22;0.3445;0.07935068385601043;61.72;19.0;31.25;46.83;37.11;54.69;64.84;68.75;37.5;34.92;0.28556;0.08797336740255356
8;39.84;17.0;18.75;37.3;24.22;44.92;58.98;64.06;28.12;23.02;0.356;0.0768802481532097;60.94;20.0;31.25;46.83;37.89;55.47;64.84;68.75;37.5;35.71;0.3059;0.08499173566818237
9;41.41;17.0;18.75;38.1;25.0;45.31;58.98;64.45;28.12;23.81;0.376;0.0743496353149414;60.16;20.0;31.25;46.83;38.67;56.25;64.84;68.75;37.5;35.71;0.32358;0.08205243452787399
10;42.19;18.0;18.75;38.89;25.39;46.09;58.98;64.45;28.12;23.81;0.3838;0.07287191505432129;60.16;21.0;31.25;46.83;39.06;56.64;64.84;69.14;35.94;35.71;0.34066;0.07978377175569534
11;42.19;18.0;18.75;38.89;26.17;46.88;58.98;64.84;29.69;24.6;0.4134;0.07043471759557723;59.38;22.0;31.25;46.83;39.45;57.42;64.84;69.14;35.94;35.71;0.35298;0.0773204580116272
12;42.97;19.0;18.75;39.68;26.56;47.66;58.98;65.23;29.69;25.4;0.4206;0.06882827584743499;59.38;22.0;34.38;46.83;40.23;57.81;64.84;69.53;35.94;35.71;0.37076;0.07539126524925233
13;43.75;19.0;21.88;39.68;26.95;48.44;59.38;65.62;29.69;25.4;0.4301;0.06713570320606231;58.59;23.0;34.38;46.83;40.62;58.59;64.84;69.53;35.94;34.92;0.38464;0.07347894536733628
14;44.53;20.0;21.88;39.68;27.73;49.22;59.38;66.02;29.69;25.4;0.4334;0.06525254151821136;58.59;24.0;34.38;46.03;41.02;58.98;64.84;69.92;35.94;34.92;0.39374;0.07190508548021317
15;45.31;20.0;21.88;40.48;28.12;50.0;59.38;66.41;31.25;26.19;0.457;0.06339599404335022;58.59;24.0;34.38;46.03;41.8;59.77;64.84;69.92;35.94;34.92;0.40694;0.07024693321228027
16;45.31;21.0;25.0;40.48;28.52;50.78;59.77;66.8;31.25;26.19;0.4535;0.0635076718568802;58.59;25.0;34.38;46.03;42.19;60.16;64.84;70.31;35.94;34.92;0.41684;0.06870209854841232
17;46.09;21.0;25.0;40.48;29.3;51.17;59.77;67.19;31.25;26.19;0.4716;0.061218251502513886;58.59;25.0;34.38;45.24;42.58;60.94;64.84;70.31;35.94;34.13;0.42992;0.06707518393039703
18;46.09;21.0;25.0;40.48;29.69;51.95;59.77;67.19;31.25;26.98;0.4833;0.06001893517971039;57.81;26.0;34.38;45.24;42.97;61.33;64.84;70.7;35.94;34.13;0.4405;0.06557632395744324
19;46.88;22.0;25.0;40.48;30.08;52.73;60.16;67.58;31.25;26.98;0.4827;0.05973094711303711;58.59;26.0;34.38;45.24;43.75;62.11;64.84;70.7;35.94;33.33;0.452;0.06421940389156341
20;46.88;22.0;28.12;40.48;30.47;53.12;60.16;67.97;31.25;26.98;0.4894;0.05907776747941971;58.59;26.0;34.38;44.44;44.14;62.5;64.84;71.09;35.94;33.33;0.4567;0.06320232746124267
21;47.66;22.0;28.12;40.48;30.86;53.91;60.16;67.97;31.25;26.98;0.4922;0.05847103397846222;58.59;27.0;37.5;44.44;44.53;62.89;64.84;71.09;35.94;33.33;0.46784;0.06189483992576599
22;47.66;23.0;28.12;40.48;31.25;54.3;60.16;68.36;31.25;26.98;0.5049;0.056868269312381745;58.59;27.0;37.5;44.44;44.92;63.28;64.84;71.48;34.38;32.54;0.4739;0.06080608688592911
23;48.44;23.0;28.12;40.48;31.64;55.08;60.16;68.75;31.25;26.98;0.5168;0.05581206748485565;58.59;28.0;37.5;44.44;44.92;63.67;64.84;71.48;34.38;32.54;0.48392;0.05957004366159439
24;48.44;23.0;28.12;40.48;32.03;55.47;60.16;68.75;31.25;26.98;0.5186;0.055339736592769626;58.59;28.0;37.5;43.65;45.31;64.06;64.84;71.88;34.38;32.54;0.48972;0.05880372128725052
25;49.22;24.0;28.12;40.48;32.42;55.86;60.55;69.14;31.25;26.98;0.5201;0.054645970129966734;58.59;28.0;37.5;43.65;45.7;64.45;65.23;71.88;34.38;31.75;0.49602;0.057935381565093994
26;49.22;24.0;28.12;40.48;32.81;56.25;60.55;69.14;31.25;27.78;0.5206;0.05530706971287727;58.59;29.0;37.5;43.65;46.09;64.84;65.23;71.88;34.38;31.75;0.50496;0.056822254787683484
27;49.22;24.0;31.25;40.48;33.2;56.64;60.55;69.53;31.25;27.78;0.5176;0.05510607164502144;58.59;29.0;37.5;43.65;46.48;65.23;65.23;72.27;34.38;31.75;0.51216;0.05564252863883972
28;50.0;25.0;31.25;40.48;33.59;57.42;60.94;69.53;31.25;27.78;0.5317;0.05373127346038818;58.59;29.0;37.5;42.86;46.48;65.62;65.23;72.27;34.38;31.75;0.51926;0.05493919225215912
29;50.0;25.0;31.25;40.48;33.98;57.81;60.94;69.92;31.25;27.78;0.5288;0.05349576469063759;58.59;29.0;37.5;42.86;46.88;66.02;65.23;72.27;34.38;31.75;0.52332;0.05417013357162476
30;50.0;25.0;31.25;40.48;34.38;58.2;60.94;69.92;31.25;27.78;0.5351;0.053160645920038226;58.59;30.0;37.5;42.86;47.27;66.41;65.23;72.66;34.38;30.95;0.52984;0.053452008447647095
