;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;34.38;8.0;6.25;18.25;16.8;33.59;53.52;50.78;7.81;7.94;0.0781;0.008686448383331298;77.34;59.0;6.25;27.78;25.78;46.09;64.84;69.14;9.38;14.29;0.04196;0.00886790231704712
1;25.78;7.0;6.25;22.22;18.36;32.81;50.78;48.05;10.94;11.11;0.1141;0.00790596342086792;67.19;30.0;6.25;31.75;28.12;45.7;62.5;64.45;12.5;17.46;0.09042;0.008195735306739806
2;23.44;8.0;6.25;25.4;20.31;33.2;47.66;45.31;14.06;14.29;0.1424;0.007199816083908081;61.72;15.0;9.38;36.51;31.64;47.27;60.55;62.5;17.19;22.22;0.12762;0.007462214694023132
3;24.22;9.0;9.38;27.78;21.88;34.38;46.48;43.36;17.19;16.67;0.2266;0.006484625792503357;58.59;12.0;9.38;39.68;34.77;48.83;59.38;60.55;20.31;25.4;0.17472;0.006807518291473389
4;25.0;11.0;9.38;29.37;23.05;36.33;44.92;41.41;18.75;18.25;0.2511;0.006031034779548645;55.47;13.0;12.5;41.27;37.5;51.56;58.2;58.59;21.88;26.98;0.2302;0.0061882265806198124
5;25.78;13.0;9.38;30.95;25.0;37.89;43.75;39.84;20.31;19.05;0.2899;0.005522294497489929;53.12;14.0;15.62;42.06;39.45;53.52;57.42;56.64;25.0;28.57;0.2752;0.005663773903846741
6;26.56;14.0;12.5;31.75;26.17;40.23;43.75;38.28;21.88;19.84;0.3121;0.005400502157211304;50.78;15.0;15.62;42.06;41.02;55.47;57.03;55.08;25.0;29.37;0.31192;0.005253726391792298
7;27.34;15.0;12.5;32.54;27.34;41.8;43.36;37.5;23.44;19.84;0.354;0.004937488174438477;49.22;17.0;15.62;42.06;42.19;57.42;56.25;53.52;26.56;29.37;0.34622;0.004926365666389466
8;28.91;16.0;12.5;32.54;28.12;43.36;43.75;37.11;23.44;20.63;0.3671;0.004866564035415649;47.66;18.0;18.75;42.06;43.36;58.59;55.86;51.95;28.12;30.16;0.37618;0.004652897777557373
9;29.69;17.0;12.5;33.33;28.91;44.92;43.36;35.94;25.0;21.43;0.3896;0.004621349620819092;46.88;19.0;18.75;42.06;44.14;60.16;55.47;50.78;28.12;30.16;0.39984;0.0044421257972717286
