;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;6.25;40.0;18.75;12.5;7.81;9.38;4.69;4.69;3.12;18.75;3.12;12.5;0.5081;0.16559310836791993;42.19;50.0;75.0;46.88;31.25;45.31;35.94;36.72;21.09;62.5;17.19;50.0;0.33782;0.2190794364964962
1;12.5;50.0;31.25;15.62;10.94;14.06;8.59;9.38;4.69;25.0;3.91;18.75;0.6259;0.13193465346693992;45.31;60.0;81.25;37.5;35.94;37.5;34.38;40.62;12.5;62.5;10.94;53.12;0.52038;0.16925843780696392
2;18.75;60.0;37.5;21.88;14.06;18.75;12.5;14.06;6.25;31.25;3.91;21.88;0.6973;0.11055737668275833;48.44;60.0;81.25;34.38;37.5;34.38;35.16;42.19;10.94;56.25;8.59;53.12;0.60768;0.14278399019896984
3;23.44;60.0;43.75;21.88;15.62;18.75;14.84;17.19;7.03;31.25;4.69;25.0;0.7095;0.10661062562763692;50.0;60.0;81.25;34.38;39.06;34.38;36.72;43.75;10.94;56.25;7.81;53.12;0.65722;0.12626587231814862
4;28.12;60.0;43.75;25.0;17.19;20.31;17.19;19.53;7.81;37.5;4.69;28.12;0.7496;0.09301206766068935;50.0;60.0;75.0;34.38;40.62;32.81;38.28;44.53;10.94;56.25;7.03;56.25;0.68834;0.115995596357584
5;31.25;60.0;50.0;25.0;18.75;21.88;19.53;21.88;8.59;37.5;4.69;31.25;0.7622;0.08840399044752122;50.0;70.0;75.0;34.38;40.62;32.81;39.84;44.53;10.94;50.0;6.25;53.12;0.71244;0.10850534662842751
6;32.81;70.0;50.0;28.12;20.31;23.44;21.09;23.44;9.38;37.5;4.69;31.25;0.7789;0.08169486714601516;50.0;70.0;75.0;34.38;42.19;32.81;40.62;45.31;11.72;50.0;6.25;56.25;0.7301;0.10177691293895244
7;34.38;70.0;50.0;28.12;21.88;25.0;22.66;25.0;10.16;37.5;4.69;34.38;0.7918;0.07856963967084885;50.0;70.0;75.0;34.38;42.19;31.25;42.19;45.31;11.72;50.0;5.47;56.25;0.74128;0.09820858387619257
8;35.94;70.0;50.0;28.12;23.44;25.0;24.22;27.34;10.16;37.5;4.69;37.5;0.7906;0.07838392577022314;50.0;70.0;75.0;34.38;43.75;31.25;42.97;46.09;11.72;50.0;5.47;56.25;0.75526;0.09358900032877922
9;35.94;70.0;56.25;28.12;25.0;26.56;25.78;28.91;10.94;43.75;4.69;37.5;0.8052;0.07261724822819234;48.44;70.0;68.75;34.38;43.75;31.25;43.75;46.09;12.5;50.0;4.69;56.25;0.76498;0.0902461804986
10;35.94;70.0;56.25;31.25;26.56;26.56;27.34;29.69;11.72;43.75;4.69;40.62;0.7858;0.08036557088345289;48.44;70.0;68.75;34.38;43.75;31.25;43.75;46.09;13.28;50.0;4.69;56.25;0.7756;0.08676806441605091
11;35.94;70.0;56.25;31.25;28.12;28.12;28.12;31.25;11.72;43.75;3.91;40.62;0.8091;0.07272768430411816;48.44;70.0;68.75;34.38;43.75;31.25;44.53;46.88;13.28;50.0;4.69;56.25;0.7804;0.08468632737129926
12;37.5;70.0;56.25;31.25;29.69;28.12;29.69;32.81;12.5;43.75;3.91;40.62;0.811;0.07336566834449768;46.88;70.0;68.75;34.38;45.31;31.25;45.31;46.88;13.28;50.0;4.69;56.25;0.78656;0.08205262808233499
13;37.5;70.0;56.25;31.25;29.69;28.12;31.25;33.59;12.5;43.75;3.91;40.62;0.8227;0.06585864646583796;46.88;70.0;68.75;34.38;45.31;31.25;46.09;47.66;14.06;50.0;3.91;56.25;0.79486;0.079679057366848
14;37.5;70.0;56.25;31.25;31.25;28.12;32.03;34.38;13.28;43.75;3.91;40.62;0.8215;0.06704501254856586;46.88;70.0;68.75;34.38;45.31;31.25;46.88;47.66;14.06;50.0;3.91;56.25;0.79724;0.07828352523207664
15;37.5;70.0;50.0;31.25;32.81;29.69;33.59;35.16;13.28;43.75;3.91;40.62;0.8057;0.07301325517892837;46.88;80.0;68.75;34.38;45.31;31.25;47.66;47.66;14.06;50.0;3.91;56.25;0.80172;0.07710010321170091
16;37.5;70.0;56.25;31.25;32.81;29.69;34.38;36.72;13.28;43.75;3.91;43.75;0.8234;0.06856846417784691;46.88;80.0;68.75;34.38;45.31;31.25;47.66;47.66;14.84;50.0;3.91;56.25;0.80494;0.07476447445660829
17;37.5;70.0;56.25;31.25;34.38;29.69;35.16;36.72;14.06;43.75;3.91;40.62;0.8252;0.06592944278717042;46.88;80.0;68.75;34.38;45.31;31.25;48.44;47.66;14.84;50.0;3.91;53.12;0.81052;0.07312522650450468
18;37.5;70.0;56.25;31.25;34.38;29.69;36.72;37.5;14.06;43.75;3.91;43.75;0.8248;0.066843793541193;45.31;80.0;68.75;34.38;46.88;31.25;49.22;47.66;14.84;50.0;3.91;53.12;0.81338;0.07152747460007668
19;37.5;70.0;56.25;31.25;35.94;31.25;37.5;38.28;14.06;50.0;3.91;43.75;0.8317;0.0632550073504448;45.31;80.0;62.5;34.38;46.88;31.25;49.22;47.66;14.84;50.0;3.91;53.12;0.81566;0.0709360575452447
