;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;15.62;30.0;12.5;25.0;10.94;25.0;20.31;35.94;56.25;25.0;57.03;15.62;0.427;0.047324684095382694;67.19;30.0;50.0;40.62;25.0;43.75;37.5;51.56;66.41;43.75;70.31;31.25;0.30988;0.057168882944583894
1;17.19;40.0;18.75;34.38;15.62;28.12;20.31;36.72;55.47;37.5;57.03;21.88;0.4976;0.0428896286547184;60.94;40.0;56.25;43.75;29.69;45.31;38.28;50.78;64.84;50.0;67.97;34.38;0.44628;0.047016815173625943
2;20.31;50.0;25.0;37.5;17.19;31.25;21.88;38.28;55.47;43.75;57.03;25.0;0.5945;0.03535222807526588;57.81;50.0;62.5;46.88;31.25;45.31;38.28;50.78;64.06;56.25;66.41;37.5;0.52192;0.04173024773001671
3;25.0;50.0;25.0;37.5;20.31;34.38;23.44;39.84;56.25;50.0;57.03;25.0;0.6202;0.03299021891355514;56.25;50.0;62.5;46.88;32.81;46.88;38.28;51.56;64.06;56.25;64.84;37.5;0.56482;0.0381591023182869
4;28.12;50.0;31.25;40.62;21.88;35.94;24.22;41.41;56.25;50.0;57.03;28.12;0.6343;0.03164840111732483;54.69;60.0;68.75;46.88;34.38;46.88;39.06;52.34;63.28;56.25;64.84;37.5;0.60076;0.03533845203280449
5;29.69;60.0;37.5;40.62;23.44;37.5;25.0;42.19;56.25;50.0;57.03;31.25;0.6759;0.02822317761182785;53.12;60.0;68.75;43.75;34.38;46.88;39.06;53.12;63.28;56.25;64.06;37.5;0.6286;0.033071466389894486
6;32.81;60.0;37.5;40.62;23.44;39.06;25.78;42.97;57.03;50.0;57.81;31.25;0.6919;0.026979143223166465;53.12;60.0;68.75;43.75;35.94;46.88;39.84;53.12;63.28;56.25;64.06;37.5;0.65132;0.031011649396419524
7;34.38;60.0;37.5;40.62;25.0;40.62;26.56;43.75;57.03;50.0;57.81;31.25;0.7073;0.025552449545264245;53.12;60.0;68.75;43.75;35.94;48.44;39.84;53.91;63.28;56.25;63.28;40.62;0.67328;0.029361122816205024
8;34.38;60.0;43.75;40.62;25.0;40.62;27.34;44.53;57.81;50.0;57.81;34.38;0.7256;0.02436080700457096;53.12;60.0;68.75;40.62;35.94;48.44;40.62;54.69;63.28;50.0;63.28;40.62;0.68926;0.0280398516702652
9;35.94;60.0;43.75;37.5;26.56;40.62;28.12;46.09;57.81;43.75;58.59;34.38;0.7411;0.02306107465326786;53.12;60.0;68.75;40.62;35.94;48.44;41.41;54.69;63.28;50.0;63.28;40.62;0.6997;0.02712324801623821
