;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;7.81;30.0;12.5;18.75;10.94;17.19;14.84;21.09;30.47;25.0;19.53;15.62;0.4331;0.01218446626663208;54.69;30.0;18.75;37.5;28.12;35.94;35.16;48.44;58.59;37.5;61.72;25.0;0.31554;0.014909181442260742
1;14.06;50.0;18.75;25.0;14.06;25.0;17.19;25.78;31.25;43.75;15.62;21.88;0.585;0.009181784373521806;48.44;50.0;25.0;37.5;31.25;43.75;39.06;51.56;57.03;50.0;53.12;31.25;0.5002;0.01075725327014923
2;17.19;50.0;25.0;25.0;17.19;29.69;20.31;29.69;32.81;50.0;14.06;25.0;0.6427;0.007897673201560974;42.19;50.0;31.25;37.5;34.38;48.44;42.97;55.47;54.69;56.25;45.31;34.38;0.59762;0.008854169543981553
3;18.75;50.0;31.25;28.12;18.75;32.81;23.44;33.59;32.81;50.0;14.06;28.12;0.6798;0.007104272383451462;40.62;60.0;37.5;37.5;35.94;50.0;46.88;58.59;53.12;56.25;39.06;37.5;0.65396;0.007684969111680985
4;21.88;60.0;31.25;28.12;20.31;34.38;26.56;36.72;32.03;56.25;13.28;31.25;0.7192;0.00633847137093544;39.06;60.0;43.75;34.38;37.5;50.0;50.0;60.16;51.56;62.5;33.59;40.62;0.69592;0.006841983155012131
5;23.44;60.0;31.25;28.12;21.88;35.94;28.91;39.84;31.25;56.25;13.28;31.25;0.7351;0.0059532779633998875;37.5;60.0;43.75;34.38;39.06;50.0;51.56;62.5;49.22;62.5;29.69;43.75;0.72224;0.006271845283508301
6;23.44;60.0;37.5;28.12;23.44;35.94;31.25;41.41;29.69;56.25;12.5;34.38;0.7274;0.006247685864567757;35.94;70.0;43.75;34.38;40.62;50.0;53.91;63.28;46.09;68.75;25.78;43.75;0.73986;0.005847073057293892
7;25.0;70.0;37.5;28.12;25.0;37.5;32.81;43.75;28.91;56.25;13.28;34.38;0.7573;0.005582770735025406;35.94;70.0;43.75;34.38;40.62;50.0;55.47;64.84;43.75;68.75;22.66;43.75;0.76052;0.005421277749538421
8;25.0;70.0;37.5;31.25;25.0;39.06;34.38;46.09;28.12;62.5;13.28;34.38;0.7643;0.005418077504634857;34.38;70.0;43.75;34.38;40.62;50.0;56.25;65.62;41.41;68.75;21.09;43.75;0.77484;0.005157974509000778
9;25.0;70.0;37.5;31.25;26.56;39.06;35.94;47.66;28.12;56.25;12.5;34.38;0.7698;0.005243988800048828;34.38;70.0;43.75;34.38;40.62;50.0;57.03;66.41;39.84;68.75;18.75;43.75;0.78682;0.004889284347891807
10;25.0;70.0;37.5;31.25;26.56;39.06;36.72;49.22;28.12;56.25;12.5;34.38;0.7812;0.005095368713140488;32.81;70.0;43.75;34.38;42.19;48.44;57.81;67.19;39.06;68.75;17.97;43.75;0.79292;0.00470298002243042
11;25.0;70.0;37.5;31.25;28.12;40.62;37.5;50.78;27.34;56.25;12.5;37.5;0.7886;0.004801588714122772;32.81;70.0;43.75;34.38;42.19;48.44;58.59;67.97;37.5;68.75;17.19;46.88;0.80296;0.004530219983458519
12;25.0;70.0;37.5;31.25;28.12;40.62;39.06;51.56;26.56;56.25;12.5;37.5;0.8024;0.004523739612102508;31.25;70.0;50.0;34.38;42.19;48.44;60.16;68.75;36.72;68.75;15.62;43.75;0.80896;0.004386300053596496
13;25.0;70.0;43.75;31.25;28.12;40.62;40.62;53.12;26.56;56.25;12.5;37.5;0.8024;0.004546237805485726;31.25;70.0;50.0;34.38;42.19;46.88;60.94;69.53;35.94;62.5;15.62;43.75;0.81726;0.004209917720556259
14;26.56;70.0;43.75;31.25;29.69;40.62;41.41;54.69;26.56;56.25;12.5;37.5;0.8103;0.0045028620839118955;31.25;70.0;50.0;34.38;42.19;46.88;60.94;70.31;35.16;62.5;14.84;46.88;0.82176;0.0040691973727941515
15;26.56;70.0;43.75;31.25;29.69;42.19;42.19;55.47;26.56;56.25;12.5;37.5;0.8164;0.0042374548226594925;31.25;70.0;50.0;34.38;42.19;46.88;61.72;70.31;35.16;62.5;14.84;43.75;0.831;0.0039178528010845185
16;26.56;70.0;43.75;31.25;29.69;42.19;43.75;57.03;26.56;56.25;12.5;37.5;0.8253;0.004031616121530533;31.25;70.0;50.0;34.38;42.19;46.88;62.5;71.09;34.38;62.5;14.06;43.75;0.83398;0.00383226083278656
17;26.56;70.0;43.75;31.25;31.25;42.19;44.53;57.81;26.56;56.25;11.72;37.5;0.8096;0.004380603349208831;31.25;70.0;50.0;34.38;42.19;46.88;63.28;71.88;33.59;62.5;14.06;43.75;0.83678;0.0037253814911842346
18;26.56;70.0;43.75;31.25;31.25;42.19;45.31;58.59;26.56;56.25;11.72;37.5;0.8129;0.004450822883844375;31.25;70.0;50.0;34.38;40.62;46.88;64.06;71.88;33.59;62.5;14.06;43.75;0.84504;0.0036012226870656013
19;25.0;70.0;43.75;31.25;31.25;42.19;46.09;59.38;27.34;56.25;11.72;37.5;0.8282;0.004043656697869301;29.69;70.0;50.0;34.38;40.62;45.31;64.06;72.66;33.59;62.5;13.28;43.75;0.84844;0.0035240165263414384
