;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;43.75;10.0;12.5;25.0;9.38;21.88;20.31;44.53;66.41;18.75;72.66;12.5;0.2694;0.014608399736881257;76.56;20.0;12.5;34.38;17.19;32.81;25.78;53.12;70.31;25.0;78.12;18.75;0.22094;0.01635222298383713
1;42.19;20.0;12.5;28.12;10.94;23.44;20.31;44.53;65.62;25.0;71.88;18.75;0.3588;0.01319959772825241;70.31;20.0;18.75;34.38;17.19;32.81;25.78;52.34;69.53;31.25;76.56;18.75;0.30858;0.013961434767246246
2;42.19;20.0;12.5;31.25;12.5;25.0;21.09;45.31;64.84;31.25;71.88;18.75;0.4246;0.012214834034442902;68.75;20.0;18.75;37.5;18.75;34.38;26.56;51.56;68.75;31.25;75.78;21.88;0.36852;0.013018419468402863
3;42.19;30.0;12.5;31.25;14.06;26.56;21.88;45.31;64.84;31.25;71.09;21.88;0.475;0.011194591009616851;67.19;30.0;25.0;37.5;20.31;34.38;26.56;51.56;67.97;37.5;75.0;25.0;0.4217;0.012141835436820984
4;42.19;30.0;18.75;31.25;14.06;28.12;21.88;45.31;64.06;37.5;71.09;21.88;0.5214;0.010457048678398133;67.19;30.0;25.0;37.5;20.31;34.38;27.34;51.56;67.19;37.5;75.0;25.0;0.46784;0.01138339396238327
5;42.19;40.0;18.75;34.38;15.62;28.12;22.66;46.09;63.28;37.5;71.09;25.0;0.5365;0.010030695927143098;67.19;40.0;31.25;37.5;20.31;35.94;27.34;51.56;67.19;37.5;74.22;25.0;0.50104;0.010765312294960023
6;43.75;40.0;18.75;34.38;15.62;29.69;22.66;46.09;63.28;37.5;70.31;25.0;0.5695;0.009414614260196685;65.62;40.0;31.25;37.5;21.88;35.94;27.34;51.56;66.41;37.5;74.22;25.0;0.53092;0.01024768336057663
7;43.75;40.0;25.0;31.25;17.19;29.69;22.66;46.09;62.5;37.5;70.31;25.0;0.5818;0.009092800056934356;65.62;50.0;31.25;37.5;21.88;35.94;27.34;51.56;66.41;37.5;73.44;28.12;0.5508;0.009853552987575532
8;43.75;50.0;25.0;31.25;17.19;29.69;23.44;46.88;62.5;37.5;70.31;25.0;0.6032;0.008752940833568573;65.62;50.0;31.25;37.5;21.88;37.5;28.12;51.56;66.41;37.5;73.44;28.12;0.56868;0.009472477149963379
9;43.75;50.0;25.0;31.25;17.19;31.25;23.44;46.88;62.5;37.5;70.31;25.0;0.6161;0.008433577781915665;65.62;50.0;37.5;37.5;21.88;37.5;28.12;51.56;65.62;37.5;73.44;28.12;0.58458;0.009123111057281494
