;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;6.25;40.0;12.5;15.62;7.81;18.75;7.03;10.16;8.59;25.0;3.12;15.62;0.4996;0.04149952992796898;40.62;40.0;25.0;43.75;35.94;56.25;39.06;52.34;49.22;50.0;35.16;40.62;0.3716;0.05241085944414139
1;12.5;50.0;25.0;21.88;12.5;23.44;12.5;16.41;9.38;25.0;4.69;21.88;0.63;0.03207251300811768;39.06;50.0;37.5;40.62;42.19;56.25;43.75;55.47;35.16;50.0;17.97;46.88;0.56934;0.03776812256932258
2;17.19;50.0;31.25;28.12;15.62;26.56;16.41;21.09;9.38;31.25;5.47;25.0;0.6885;0.027721263486146928;40.62;60.0;43.75;40.62;45.31;53.12;46.88;57.81;25.0;50.0;14.06;50.0;0.65434;0.031202918845415116
3;20.31;60.0;31.25;28.12;17.19;28.12;19.53;25.78;9.38;37.5;6.25;28.12;0.734;0.02370292548239231;40.62;60.0;50.0;40.62;46.88;48.44;48.44;59.38;20.31;50.0;13.28;50.0;0.70074;0.02744394946694374
4;21.88;60.0;37.5;31.25;18.75;28.12;21.88;29.69;10.16;37.5;7.03;31.25;0.7691;0.021113708704710007;40.62;60.0;56.25;40.62;46.88;46.88;50.0;60.94;17.97;56.25;12.5;53.12;0.73108;0.024859703635573386
5;25.0;60.0;43.75;31.25;20.31;29.69;23.44;32.81;10.16;37.5;7.81;34.38;0.7653;0.021472463052719833;39.06;70.0;56.25;40.62;46.88;45.31;50.78;61.72;16.41;50.0;12.5;53.12;0.74718;0.02312358561336994
6;28.12;60.0;43.75;31.25;21.88;31.25;25.78;35.94;10.94;37.5;7.81;34.38;0.7946;0.019062534807622433;39.06;70.0;62.5;40.62;46.88;43.75;50.78;62.5;14.84;50.0;12.5;53.12;0.76458;0.021912725388407706
7;28.12;70.0;50.0;31.25;23.44;31.25;27.34;38.28;10.94;37.5;8.59;37.5;0.7969;0.018807467798888682;39.06;70.0;62.5;40.62;48.44;43.75;51.56;63.28;14.84;50.0;12.5;56.25;0.77716;0.02057638532280922
8;28.12;70.0;50.0;31.25;25.0;32.81;28.12;40.62;10.94;37.5;9.38;37.5;0.8077;0.017673261128365994;37.5;70.0;62.5;40.62;48.44;42.19;52.34;64.06;14.06;50.0;12.5;56.25;0.79088;0.019496772705614566
9;28.12;70.0;50.0;34.38;26.56;32.81;29.69;42.97;10.94;37.5;9.38;37.5;0.804;0.017529826398193837;35.94;70.0;62.5;37.5;48.44;42.19;53.12;64.06;13.28;50.0;13.28;56.25;0.80006;0.018640864571034907
