;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;41.8;6.0;3.12;10.94;7.03;16.8;14.26;30.08;54.69;7.81;57.03;6.25;0.1377;0.11574531095027923;73.05;28.0;17.19;30.47;22.27;33.98;27.34;45.51;66.02;28.12;70.51;19.53;0.07942;0.12894465852737427
1;40.23;11.0;4.69;16.41;9.77;21.09;15.62;32.42;55.66;12.5;58.59;9.38;0.21;0.10324425275325776;69.92;20.0;26.56;34.38;25.0;37.11;28.71;45.7;65.04;35.94;68.75;24.22;0.14878;0.11301278591156005
2;39.45;14.0;6.25;20.31;11.33;23.83;16.6;33.01;55.47;15.62;59.18;11.72;0.2507;0.09483765480518341;68.75;20.0;35.94;35.94;26.56;39.45;29.88;46.09;64.06;39.06;68.16;26.56;0.2021;0.1029756062746048
3;38.67;16.0;7.81;22.66;12.89;26.17;16.99;33.79;55.27;18.75;59.57;14.06;0.3013;0.08608336020708084;67.97;21.0;42.19;36.72;27.73;41.02;30.66;46.68;63.67;40.62;67.97;28.12;0.24656;0.09493549288749695
4;38.67;18.0;10.94;24.22;14.06;28.52;17.77;34.57;55.27;20.31;60.16;15.62;0.3462;0.07852180666923524;67.19;23.0;46.88;36.72;28.52;42.58;31.64;47.46;63.28;42.19;67.97;28.12;0.29036;0.0877905669593811
5;39.45;20.0;12.5;25.0;14.84;30.08;18.75;35.55;55.47;21.88;60.94;16.41;0.3801;0.07387071139812469;66.41;24.0;50.0;36.72;28.91;43.75;32.62;48.24;63.09;40.62;68.16;28.91;0.32498;0.08216822937250137
6;39.84;21.0;14.06;25.78;15.62;31.25;19.73;36.52;55.66;23.44;61.52;17.19;0.4025;0.07103402910232544;66.02;25.0;53.12;35.94;29.3;44.53;33.59;48.83;63.09;40.62;68.36;28.91;0.35444;0.07751601250171661
7;40.23;22.0;14.06;25.78;16.02;32.81;20.31;37.3;55.86;25.0;62.3;17.97;0.4349;0.06588393770456315;65.23;26.0;54.69;34.38;29.69;45.31;34.57;49.61;63.09;39.06;68.55;28.91;0.38214;0.07345235185861587
8;41.02;23.0;15.62;25.78;16.41;33.98;21.09;38.09;56.05;26.56;62.89;18.75;0.4539;0.0637291976928711;64.84;27.0;57.81;33.59;30.08;46.09;35.35;50.39;63.09;39.06;68.95;28.91;0.4101;0.06974517687559127
9;41.41;24.0;17.19;26.56;16.8;34.77;21.88;39.06;56.25;26.56;63.28;18.75;0.4805;0.06002272442579269;64.45;28.0;59.38;32.81;30.08;46.48;36.33;51.17;63.09;39.06;69.14;28.91;0.43136;0.06656073377609253
