;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;75.0;70.0;3.12;12.5;7.81;22.27;20.31;42.58;64.06;7.81;70.31;7.03;0.04;0.009053110790252686;82.81;87.0;3.12;16.41;10.94;27.34;22.66;46.48;67.97;9.38;74.41;8.59;0.02148;0.008969769973754883
1;70.31;50.0;3.12;14.06;8.59;22.66;20.31;41.6;63.87;9.38;69.92;7.81;0.0567;0.008808677864074707;80.86;80.0;3.12;16.41;11.33;27.73;23.05;46.09;67.77;10.94;73.83;9.38;0.0466;0.008767870826721192
2;67.58;35.0;3.12;14.06;8.98;22.66;20.12;41.02;63.48;9.38;69.14;8.59;0.0627;0.008600802230834962;78.91;71.0;3.12;17.19;11.72;27.73;23.05;45.51;67.38;10.94;73.05;9.38;0.0556;0.008551625452041627
3;65.62;24.0;3.12;14.84;9.38;22.66;20.12;40.62;63.09;9.38;68.75;8.59;0.0737;0.008431209468841553;77.34;63.0;4.69;17.19;11.72;27.73;22.85;44.92;66.99;10.94;72.46;10.16;0.06458;0.008374940042495728
4;64.45;18.0;3.12;14.84;9.38;23.05;20.12;40.43;62.89;9.38;68.36;9.38;0.0887;0.00827277021408081;76.56;56.0;4.69;17.97;12.11;27.73;22.85;44.73;66.6;10.94;72.07;10.16;0.07506;0.008217498321533203
5;63.67;14.0;3.12;15.62;9.77;23.05;20.12;40.43;62.89;10.94;68.16;9.38;0.1044;0.008122141122817993;75.78;50.0;4.69;17.97;12.11;27.73;22.85;44.53;66.41;12.5;71.68;10.94;0.09074;0.00806991065979004
6;62.89;12.0;3.12;16.41;10.16;23.44;20.12;40.43;62.89;10.94;68.16;10.16;0.1142;0.00797882478237152;75.0;45.0;4.69;17.97;12.5;27.73;22.85;44.53;66.41;12.5;71.48;10.94;0.10114;0.00793145501613617
7;62.5;11.0;3.12;16.41;10.16;23.83;20.12;40.62;62.89;10.94;67.97;10.16;0.1206;0.007840824174880981;74.61;41.0;4.69;18.75;12.5;28.12;22.85;44.53;66.21;12.5;71.09;10.94;0.1085;0.0078023220920562745
8;61.72;10.0;3.12;17.19;10.55;24.22;20.31;40.62;62.7;12.5;67.97;10.16;0.1236;0.007704225635528564;73.83;37.0;4.69;18.75;12.89;28.12;22.85;44.34;66.21;12.5;70.9;11.72;0.11422;0.007677784085273743
9;61.33;10.0;4.69;17.19;10.55;24.22;20.31;40.62;62.7;12.5;67.77;10.94;0.1316;0.00758162522315979;73.44;34.0;4.69;19.53;12.89;28.52;23.05;44.34;66.02;14.06;70.9;11.72;0.12018;0.007561923627853393
10;60.55;10.0;4.69;17.97;10.94;24.61;20.31;40.62;62.7;12.5;67.77;10.94;0.1401;0.007477164769172669;73.05;31.0;4.69;19.53;13.28;28.52;23.05;44.34;65.82;14.06;70.7;12.5;0.12866;0.007456306958198548
11;60.16;10.0;4.69;17.97;11.33;25.0;20.31;40.62;62.7;12.5;67.58;11.72;0.1481;0.007366595983505249;72.66;28.0;4.69;19.53;13.28;28.91;23.05;44.34;65.82;14.06;70.51;12.5;0.13672;0.007356020793914795
12;59.77;10.0;4.69;18.75;11.33;25.0;20.31;40.82;62.5;14.06;67.58;11.72;0.1579;0.007256549167633057;72.27;26.0;4.69;20.31;13.67;28.91;23.05;44.34;65.62;14.06;70.31;12.5;0.14446;0.0072631473922729495
13;59.38;10.0;4.69;18.75;11.72;25.39;20.51;40.82;62.5;14.06;67.58;11.72;0.1647;0.007171641612052917;71.88;24.0;4.69;20.31;13.67;29.3;23.05;44.34;65.62;14.06;70.31;13.28;0.15118;0.007176733059883118
14;58.98;10.0;4.69;18.75;11.72;25.78;20.51;40.82;62.5;14.06;67.38;12.5;0.1733;0.007085879039764404;71.48;23.0;4.69;20.31;13.67;29.3;23.05;44.34;65.43;14.06;70.12;13.28;0.16002;0.007088133759498596
15;58.98;11.0;4.69;19.53;11.72;25.78;20.51;40.82;62.5;14.06;67.38;12.5;0.1812;0.0069855578660964965;71.48;21.0;4.69;21.09;14.06;29.69;23.05;44.34;65.43;14.06;70.12;13.28;0.16516;0.007005182037353516
16;58.59;11.0;4.69;19.53;12.11;26.17;20.51;40.82;62.3;14.06;67.38;12.5;0.1877;0.006908439183235168;71.09;20.0;4.69;21.09;14.06;29.69;23.05;44.34;65.43;15.62;69.92;13.28;0.17434;0.006923312849998474
17;58.59;11.0;4.69;19.53;12.11;26.56;20.51;40.82;62.3;14.06;67.38;13.28;0.1966;0.006819830822944641;70.7;19.0;4.69;21.09;14.06;29.69;23.05;44.34;65.23;15.62;69.92;13.28;0.18228;0.006840901260375977
18;58.2;12.0;4.69;20.31;12.5;26.56;20.51;41.02;62.3;14.06;67.38;13.28;0.2046;0.006743783330917358;70.7;19.0;4.69;21.88;14.45;30.08;23.05;44.34;65.23;15.62;69.73;14.06;0.19044;0.006759868998527527
19;58.2;12.0;4.69;20.31;12.5;26.95;20.51;41.02;62.3;14.06;67.38;13.28;0.2104;0.00665232892036438;70.7;19.0;6.25;21.88;14.45;30.08;23.05;44.34;65.04;15.62;69.73;14.06;0.19704;0.006678176236152649
