;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
10;33.98;34.0;21.88;18.75;14.84;29.69;18.75;39.26;41.41;26.56;41.6;17.97;0.5308;0.20792809272408486;55.08;46.0;73.44;25.0;31.64;45.31;41.02;58.01;52.54;39.06;55.08;35.16;0.45924;0.25072874543190005
11;35.55;34.0;23.44;19.53;14.84;29.69;19.34;40.04;40.82;26.56;42.19;17.97;0.5401;0.20556016097068786;55.08;47.0;73.44;24.22;31.25;44.53;41.41;58.59;51.56;37.5;54.88;35.16;0.47852;0.2409298806977272
12;36.72;35.0;25.0;19.53;15.23;29.69;19.92;41.02;40.23;26.56;42.77;18.75;0.5526;0.19976405864953994;55.47;47.0;71.88;24.22;31.25;43.75;41.8;59.18;50.59;35.94;54.88;35.94;0.49276;0.23377928758025168
13;37.89;35.0;25.0;20.31;15.62;29.69;20.51;41.8;39.84;26.56;43.36;19.53;0.5687;0.19139316747188567;55.86;47.0;71.88;24.22;31.25;42.97;42.19;59.57;49.8;34.38;54.88;36.72;0.50554;0.22632010100126265
14;39.06;35.0;26.56;20.31;16.02;29.69;20.7;42.58;39.26;26.56;43.75;20.31;0.5739;0.18985456095933914;56.25;47.0;71.88;23.44;31.25;42.19;42.38;59.96;49.02;34.38;54.69;36.72;0.52018;0.2197173930668831
15;40.23;36.0;28.12;20.31;16.02;29.69;21.29;43.36;38.67;25.0;44.34;21.09;0.5883;0.18356983073949815;56.64;47.0;71.88;23.44;31.25;41.8;42.77;60.35;48.24;32.81;54.88;36.72;0.53392;0.2122490056014061
16;41.02;36.0;28.12;21.09;16.41;29.69;21.68;43.95;38.28;25.0;44.73;21.09;0.584;0.1855921394467354;56.64;47.0;70.31;23.44;30.86;41.02;42.97;60.74;47.46;31.25;54.88;37.5;0.5462;0.20679349690198898
17;41.8;36.0;29.69;21.09;16.8;29.69;22.07;44.53;37.89;25.0;45.31;21.88;0.5876;0.18094681497216225;57.03;47.0;70.31;23.44;30.86;40.62;43.16;61.13;46.88;31.25;55.08;37.5;0.55516;0.20075575206518173
18;42.58;36.0;29.69;21.09;17.19;29.69;22.27;45.12;37.5;25.0;45.7;22.66;0.5993;0.17729895062446593;57.03;47.0;70.31;23.44;30.86;40.23;43.36;61.33;46.29;29.69;55.08;37.5;0.56334;0.1961262308239937
19;42.97;37.0;31.25;21.09;17.19;29.69;22.66;45.7;37.3;25.0;46.29;22.66;0.6036;0.17487935526072979;57.42;48.0;70.31;23.44;30.86;39.84;43.75;61.72;45.7;29.69;55.27;38.28;0.5792;0.18932961564779283
20;43.75;37.0;31.25;21.09;17.58;30.08;23.05;46.09;36.91;25.0;46.68;23.44;0.6095;0.17518363778591156;57.42;48.0;68.75;23.44;30.86;39.84;43.95;61.91;45.12;28.12;55.47;38.28;0.58736;0.18452263082265855
21;44.14;37.0;31.25;21.88;17.97;30.08;23.44;46.68;36.72;23.44;47.27;24.22;0.6131;0.171954826939106;57.81;48.0;68.75;23.44;30.86;39.45;44.14;62.11;44.73;28.12;55.66;38.28;0.59644;0.17916720210909842
22;44.53;37.0;32.81;21.88;17.97;30.08;23.63;47.07;36.52;23.44;47.66;24.22;0.6199;0.16842415056824683;57.81;48.0;68.75;23.44;31.25;39.06;44.34;62.5;44.34;26.56;55.86;39.06;0.60584;0.17485511933982373
23;44.92;37.0;32.81;21.88;18.36;30.08;24.02;47.66;36.33;23.44;48.24;25.0;0.6219;0.16645665019750594;57.81;48.0;68.75;23.44;31.25;38.67;44.53;62.7;43.95;26.56;56.05;39.06;0.61472;0.17111904803156852
24;45.31;37.0;32.81;21.88;18.75;30.47;24.41;48.05;36.13;23.44;48.63;25.0;0.626;0.165128274422884;58.2;48.0;68.75;23.44;31.25;38.67;44.73;63.09;43.55;25.0;56.25;39.06;0.62416;0.1658465602147579
25;45.7;38.0;32.81;21.88;19.14;30.47;24.61;48.63;35.94;23.44;49.02;25.78;0.6345;0.16190109651684761;58.2;48.0;68.75;22.66;31.25;38.28;44.92;63.28;43.16;25.0;56.45;39.84;0.62988;0.16227242932379246
26;46.09;38.0;32.81;21.88;19.53;30.47;25.0;49.02;35.74;23.44;49.61;26.56;0.6405;0.16101331817209721;58.2;48.0;67.19;22.66;31.25;37.89;45.12;63.48;42.97;25.0;56.64;39.84;0.63714;0.15822772723436357
27;46.09;38.0;34.38;21.88;19.53;30.47;25.39;49.41;35.55;23.44;50.0;26.56;0.6444;0.1595021419107914;58.59;48.0;67.19;22.66;31.25;37.89;45.31;63.67;42.58;23.44;56.84;39.84;0.64604;0.15356562717676162
28;46.48;38.0;34.38;21.88;19.92;30.47;25.59;49.8;35.35;21.88;50.39;27.34;0.6394;0.158858664098382;58.59;48.0;67.19;22.66;31.25;37.5;45.7;64.06;42.38;23.44;57.23;39.84;0.65646;0.1488175125128031
29;46.88;38.0;34.38;21.88;20.31;30.86;25.98;50.2;35.35;21.88;50.78;27.34;0.6467;0.16125524863004684;58.59;48.0;67.19;22.66;31.64;37.5;45.9;64.26;41.99;23.44;57.42;40.62;0.66404;0.14617096534609794
30;47.27;38.0;35.94;21.88;20.31;30.86;26.37;50.78;35.16;21.88;51.17;28.12;0.6465;0.15960829975605012;58.59;48.0;67.19;22.66;31.64;37.11;46.09;64.45;41.8;21.88;57.62;40.62;0.67314;0.1418689327275753
31;47.27;38.0;35.94;21.88;20.7;30.86;26.76;51.17;34.96;21.88;51.56;28.12;0.6451;0.1592231150507927;58.59;48.0;65.62;22.66;31.64;37.11;46.29;64.65;41.6;21.88;57.81;40.62;0.6778;0.1393258489906788
32;47.66;38.0;35.94;22.66;21.09;31.25;27.15;51.37;34.96;21.88;51.95;28.91;0.6404;0.162669732645154;58.98;48.0;65.62;22.66;31.64;37.11;46.48;65.04;41.21;21.88;58.01;40.62;0.68708;0.13444606582522392
33;47.66;38.0;35.94;22.66;21.48;31.25;27.34;51.76;34.77;21.88;52.34;28.91;0.6502;0.15921773190498353;58.98;48.0;65.62;22.66;31.64;36.72;46.88;65.23;41.02;21.88;58.2;40.62;0.69376;0.13185597690105438
34;47.66;39.0;37.5;22.66;21.48;31.25;27.73;52.15;34.77;20.31;52.73;28.91;0.6543;0.15684243646860122;58.98;49.0;65.62;22.66;31.64;36.72;47.07;65.43;40.82;20.31;58.59;40.62;0.70012;0.12926426889300346
35;48.05;39.0;37.5;22.66;21.88;31.25;28.12;52.54;34.77;20.31;53.12;29.69;0.6553;0.15336184893250465;58.98;49.0;65.62;22.66;32.03;36.33;47.27;65.62;40.62;20.31;58.79;40.62;0.7058;0.12597879070341586
36;48.05;39.0;37.5;22.66;22.27;31.64;28.32;52.93;34.57;20.31;53.52;29.69;0.6584;0.1557777912080288;58.98;49.0;65.62;22.66;32.03;36.33;47.46;65.82;40.43;20.31;58.98;41.41;0.71318;0.12278725265443326
37;48.05;39.0;37.5;22.66;22.27;31.64;28.71;53.32;34.57;20.31;53.91;30.47;0.6577;0.15722142083346843;58.98;49.0;65.62;22.66;32.03;36.33;47.85;66.02;40.43;18.75;59.18;41.41;0.71706;0.11919625235438347
38;48.44;39.0;37.5;22.66;22.66;31.64;29.1;53.71;34.57;20.31;54.3;30.47;0.6548;0.15828277022242546;58.98;49.0;64.06;22.66;32.03;36.33;48.05;66.21;40.23;18.75;59.57;41.41;0.72086;0.11735779943048955
39;48.44;39.0;37.5;22.66;23.05;31.64;29.49;53.91;34.57;20.31;54.69;30.47;0.6587;0.15782319746613502;58.98;49.0;64.06;22.66;32.03;35.94;48.24;66.41;40.23;18.75;59.77;41.41;0.72988;0.1139737136888504
40;48.44;39.0;39.06;22.66;23.05;31.64;29.88;54.3;34.57;18.75;55.08;31.25;0.6606;0.15730493996739386;58.98;49.0;64.06;22.66;32.42;35.94;48.44;66.6;40.04;18.75;59.96;41.41;0.73584;0.11134960056424141
41;48.44;39.0;39.06;22.66;23.44;32.03;30.08;54.69;34.57;18.75;55.47;31.25;0.6709;0.1533979439020157;58.98;49.0;64.06;22.66;32.42;35.94;48.63;66.6;40.04;17.19;60.16;41.41;0.74068;0.10933302801012992
42;48.44;39.0;39.06;22.66;23.83;32.03;30.47;55.08;34.57;18.75;55.86;31.25;0.6663;0.1565778006196022;58.98;49.0;64.06;22.66;32.42;35.55;48.83;66.8;39.84;17.19;60.35;41.41;0.74878;0.10575293728530406
43;48.83;40.0;39.06;22.66;23.83;32.03;30.86;55.27;34.57;18.75;56.05;31.25;0.6556;0.15994055841565133;58.98;49.0;64.06;22.66;32.42;35.55;49.02;66.99;39.84;17.19;60.74;41.41;0.7513;0.10379563423871994
44;48.83;40.0;39.06;22.66;24.22;32.03;31.05;55.66;34.57;18.75;56.45;32.03;0.6647;0.15932906063199043;58.98;49.0;64.06;22.66;32.42;35.55;49.41;67.19;39.84;17.19;60.94;41.41;0.75802;0.10110293968021869
45;48.83;40.0;39.06;22.66;24.22;32.03;31.45;56.05;34.77;18.75;56.84;32.03;0.6625;0.16093058624267578;58.98;49.0;62.5;21.88;32.42;35.55;49.61;67.38;39.65;17.19;61.13;41.41;0.76374;0.09942931266903877
46;48.83;40.0;39.06;22.66;24.61;32.03;31.84;56.25;34.77;18.75;57.03;32.03;0.6652;0.15763153260946275;58.98;49.0;62.5;21.88;32.42;35.16;49.8;67.58;39.65;15.62;61.33;41.41;0.76882;0.09609204773783683
47;48.83;40.0;39.06;22.66;24.61;32.42;32.03;56.64;34.77;18.75;57.42;32.03;0.6718;0.15812793589830398;58.98;49.0;62.5;21.88;32.81;35.16;50.0;67.77;39.65;15.62;61.52;41.41;0.77202;0.09411940277576447
48;48.83;40.0;39.06;22.66;25.0;32.42;32.42;56.84;34.96;17.19;57.81;32.81;0.6706;0.15756699271798133;58.98;49.0;62.5;21.88;32.81;35.16;50.2;67.97;39.65;15.62;61.72;41.41;0.77352;0.093115695733428
49;48.83;40.0;40.62;22.66;25.0;32.42;32.62;57.23;34.96;17.19;58.01;32.81;0.6719;0.15785365136265755;58.98;49.0;62.5;21.88;32.81;35.16;50.39;68.16;39.65;15.62;61.91;41.41;0.78308;0.08938300590634346
