;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-3;eval-saturation_features-7;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-3;train-saturation_features-7;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_classifier-2;train-saturation_classifier-6
0;0.5167904653120041;0.06016;0.4770467489004135;0.098;3.12;6.25;3.12;3.12;1.56;1.95;0.98;1.17;0.98;0.78;1.56;8.0;46.88;39.06;17.97;20.31;10.55;14.45;9.38;13.09;6.64;7.03;30.86;72.0
1;0.47058449409008024;0.10326;0.41349715371131895;0.1687;6.25;9.38;6.25;5.47;2.73;3.12;1.76;2.15;1.37;1.17;3.52;15.0;54.69;34.38;20.31;13.28;8.98;10.16;8.98;12.3;4.88;7.62;32.03;70.0
2;0.4335515449047089;0.14896;0.3840428465604782;0.2165;7.81;10.94;8.59;7.03;3.91;4.69;2.54;3.12;1.56;1.37;5.47;20.0;54.69;31.25;24.22;11.72;9.38;8.98;9.57;11.91;3.91;7.03;31.25;67.0
3;0.40469584985256196;0.18802;0.34628171780109407;0.2716;9.38;12.5;10.16;7.81;4.69;5.86;3.12;3.91;1.76;1.56;7.42;24.0;54.69;29.69;26.56;11.72;9.77;9.38;10.16;11.91;3.12;6.84;31.25;63.0
4;0.3759283929133415;0.22826;0.3165611584305763;0.319;12.5;14.06;11.72;9.38;5.47;6.64;3.91;4.69;1.95;1.76;9.38;27.0;53.12;29.69;28.91;12.5;10.55;9.77;11.13;12.11;2.54;6.45;32.03;60.0
5;0.3512441762590408;0.27042;0.2899794468462467;0.3778;14.06;15.62;12.5;10.16;5.86;7.42;4.49;5.47;1.95;2.15;12.11;29.0;51.56;28.12;31.25;12.5;10.94;10.16;12.3;12.7;2.34;6.25;33.59;58.0
6;0.32938907962560654;0.30734;0.30443759375810625;0.3481;15.62;17.19;13.28;10.94;6.64;8.2;5.27;6.05;2.15;2.15;14.06;30.0;50.0;28.12;32.81;13.28;11.72;10.55;13.28;13.48;2.15;5.86;35.16;56.0
7;0.31182796635508536;0.34238;0.2586156945168972;0.4377;15.62;17.19;14.06;11.72;7.03;8.59;6.05;6.64;2.15;2.34;16.41;32.0;48.44;28.12;34.38;13.28;12.11;10.94;14.26;14.06;2.15;5.47;36.33;55.0
8;0.29214203466534616;0.3723;0.24397372671961784;0.4613;17.19;18.75;14.84;11.72;7.81;9.38;6.64;7.42;2.15;2.54;18.36;32.0;46.88;26.56;35.94;13.28;12.5;11.33;15.23;14.65;2.15;5.08;37.5;54.0
9;0.2777074934399128;0.40356;0.23078925008773804;0.4953;17.19;18.75;15.62;12.5;8.2;9.77;7.23;8.01;2.15;2.73;20.31;33.0;45.31;26.56;36.72;14.06;13.28;11.72;16.21;15.23;2.15;4.88;38.67;53.0
