;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
21;35.16;28.0;12.5;25.0;16.8;28.91;23.05;45.12;28.91;28.12;18.75;23.44;0.5824;0.003183765482902527;46.48;32.0;15.62;26.56;27.73;37.89;37.3;58.4;38.28;28.12;26.17;29.69;0.71956;0.0018257948410511018
22;35.94;28.0;14.06;25.0;17.19;28.91;23.63;45.9;29.49;28.12;18.95;24.22;0.5634;0.003458468449115753;46.48;32.0;15.62;26.56;27.73;37.5;37.89;58.98;38.67;28.12;26.37;30.47;0.73058;0.0017569455075263976
23;36.33;29.0;14.06;25.0;17.19;28.91;24.22;46.88;30.08;28.12;19.34;24.22;0.5803;0.003219628596305847;46.88;32.0;15.62;26.56;28.12;37.5;38.28;59.38;39.06;26.56;26.56;30.47;0.7448;0.0016420225417613983
24;37.11;29.0;14.06;25.0;17.58;28.91;24.61;47.66;30.47;28.12;19.73;24.22;0.587;0.00320200731754303;47.27;33.0;15.62;26.56;28.12;37.5;38.87;59.96;39.26;26.56;26.76;30.47;0.75392;0.00156838481426239
25;37.5;29.0;15.62;25.0;17.97;29.3;25.0;48.44;31.05;28.12;20.12;25.0;0.6046;0.0031019645690917967;47.27;33.0;17.19;26.56;28.52;37.11;39.26;60.35;39.65;26.56;27.15;31.25;0.76636;0.0014885030090808868
26;37.89;29.0;15.62;25.0;17.97;29.3;25.59;49.22;31.64;28.12;20.51;25.0;0.584;0.003360381269454956;47.66;33.0;17.19;25.78;28.52;37.11;39.84;60.94;40.04;26.56;27.54;31.25;0.78436;0.0013761894941329957
27;38.67;30.0;15.62;25.0;18.36;29.3;25.98;50.0;32.23;28.12;20.9;25.0;0.6096;0.0031751699328422547;48.05;34.0;17.19;25.78;28.91;36.72;40.43;61.33;40.43;26.56;27.73;31.25;0.79304;0.0012994191133975982
28;39.06;30.0;17.19;25.0;18.75;29.3;26.56;50.59;32.81;28.12;21.09;25.78;0.6044;0.0032336650729179383;48.05;34.0;17.19;25.78;28.91;36.72;40.82;61.72;40.82;26.56;28.12;31.25;0.7985;0.001255650827884674
29;39.45;30.0;17.19;25.0;19.14;29.3;26.95;51.17;33.2;28.12;21.48;25.78;0.5872;0.00353037611246109;48.44;34.0;18.75;25.78;29.3;36.72;41.41;62.11;41.41;25.0;28.32;31.25;0.81108;0.001178136087656021
30;39.84;31.0;17.19;25.0;19.14;29.3;27.34;51.76;33.79;28.12;21.88;25.78;0.6058;0.003377476131916046;48.44;35.0;18.75;25.78;29.3;36.33;41.8;62.5;41.8;25.0;28.71;31.25;0.8224;0.0010995093005895615
31;40.23;31.0;17.19;25.0;19.53;29.3;27.93;52.34;34.38;26.56;22.27;25.78;0.6189;0.0032310033798217774;48.83;35.0;18.75;25.78;29.3;36.33;42.19;62.89;42.19;25.0;29.1;31.25;0.83258;0.0010288278114795684
32;40.62;31.0;17.19;25.0;19.53;29.69;28.32;52.73;34.77;26.56;22.66;26.56;0.6052;0.003432987654209137;48.83;35.0;18.75;25.78;29.69;36.33;42.58;63.28;42.58;25.0;29.3;31.25;0.84188;0.0009846799725294114
33;41.02;31.0;18.75;25.0;19.92;29.69;28.71;53.32;35.35;26.56;23.05;26.56;0.6078;0.003499502635002136;49.22;35.0;20.31;25.78;29.69;36.33;42.97;63.67;42.97;25.0;29.69;31.25;0.84654;0.0009453979825973511
34;41.41;31.0;18.75;25.0;20.31;30.08;29.1;53.71;35.94;26.56;23.63;26.56;0.6159;0.00353153178691864;49.61;35.0;20.31;25.78;29.69;36.33;43.36;63.87;43.36;25.0;30.08;31.25;0.85502;0.0008794802445173264
35;41.8;31.0;18.75;25.0;20.31;30.08;29.49;54.3;36.33;26.56;24.02;26.56;0.6224;0.0033838024377822874;49.61;36.0;20.31;25.78;30.08;36.33;43.75;64.26;43.75;25.0;30.47;32.03;0.8633;0.0008266957598924636
36;41.8;32.0;18.75;25.0;20.7;30.08;29.88;54.88;36.91;26.56;24.41;27.34;0.6264;0.0033929327130317686;50.0;36.0;20.31;25.0;30.08;35.94;44.14;64.45;44.14;23.44;30.66;32.03;0.87108;0.0007753636562824249
37;42.19;32.0;18.75;25.0;20.7;30.08;30.27;55.27;37.3;26.56;24.8;27.34;0.6149;0.0035955014824867247;50.0;36.0;21.88;25.0;30.08;35.94;44.53;64.84;44.53;23.44;31.05;32.03;0.88232;0.0007264852046966553
38;42.58;32.0;20.31;25.0;21.09;30.47;30.66;55.66;37.89;25.0;25.2;27.34;0.6096;0.0036066034078598022;50.39;36.0;21.88;25.0;30.08;35.94;44.92;65.04;44.92;23.44;31.25;32.03;0.88392;0.0007052003479003906
39;42.97;32.0;20.31;25.78;21.09;30.47;31.25;56.05;38.28;25.0;25.59;27.34;0.615;0.003619554567337036;50.39;37.0;21.88;25.0;30.08;35.94;45.31;65.23;45.31;23.44;31.64;32.03;0.88694;0.0006859975728392601
40;42.97;32.0;20.31;25.78;21.48;30.47;31.64;56.45;38.67;25.0;25.78;27.34;0.6266;0.0035484724640846253;50.78;37.0;21.88;25.0;30.08;35.55;45.51;65.43;45.7;23.44;31.84;32.03;0.89312;0.0006448099461197853
41;43.36;32.0;20.31;25.0;21.48;30.47;32.03;56.84;39.06;25.0;26.17;27.34;0.6308;0.003565735590457916;50.78;37.0;21.88;25.0;30.08;35.55;45.9;65.62;45.9;23.44;32.03;32.03;0.90142;0.000595845659673214
42;43.75;32.0;20.31;25.0;21.88;30.86;32.42;57.03;39.65;25.0;26.56;28.12;0.629;0.0036398518562316897;51.17;37.0;23.44;25.0;30.08;35.55;46.29;65.82;46.29;23.44;32.42;32.03;0.90508;0.0005692236375808716
43;44.14;32.0;21.88;25.0;21.88;30.86;32.62;57.42;40.04;25.0;26.95;28.12;0.6275;0.003871366715431213;51.17;37.0;23.44;25.0;30.08;35.55;46.48;66.02;46.68;21.88;32.62;32.03;0.90656;0.0005578817164897918
44;44.14;33.0;21.88;25.78;22.27;30.86;33.01;57.81;40.23;25.0;27.15;28.12;0.6107;0.003912921178340912;51.56;37.0;23.44;25.0;30.08;35.55;46.88;66.21;46.88;21.88;32.81;32.03;0.9095;0.0005342506703734398
45;44.53;33.0;21.88;25.78;22.27;30.86;33.4;58.01;40.82;25.0;27.54;28.12;0.6311;0.003739255166053772;51.56;38.0;23.44;25.0;30.47;35.55;47.07;66.41;47.27;21.88;33.01;32.03;0.91422;0.000513119503557682
46;44.53;33.0;21.88;25.78;22.66;30.86;33.79;58.4;41.02;23.44;27.93;28.12;0.6388;0.003655973756313324;51.95;38.0;23.44;24.22;30.47;35.16;47.27;66.6;47.46;21.88;33.2;32.03;0.91846;0.0004885809019207954
47;44.92;33.0;21.88;25.78;22.66;31.25;34.18;58.59;41.41;23.44;28.12;28.12;0.6396;0.003745795965194702;51.95;38.0;23.44;24.22;30.47;35.16;47.66;66.6;47.66;21.88;33.4;32.03;0.92502;0.0004537054017186165
48;45.31;33.0;21.88;25.78;23.05;31.25;34.38;58.79;41.8;23.44;28.52;28.91;0.6371;0.003788012218475342;52.34;38.0;25.0;24.22;30.47;35.16;47.85;66.8;48.05;21.88;33.79;32.03;0.92716;0.0004432182827591896
49;45.31;33.0;21.88;25.0;23.05;31.25;34.77;58.98;42.19;23.44;28.71;28.91;0.6291;0.003872498369216919;52.34;38.0;25.0;24.22;30.47;35.16;48.05;66.8;48.24;21.88;33.79;32.03;0.9307;0.00042124869257211683
