;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;50.0;50.0;6.25;12.5;9.38;18.75;20.31;16.41;38.28;12.5;37.5;57.03;64.06;57.81;9.38;0.634;0.0821157748401165;81.25;50.0;25.0;40.62;28.12;43.75;39.06;31.25;53.12;43.75;50.0;67.19;75.0;71.09;31.25;0.5553;0.08560660764575005
1;48.44;50.0;12.5;18.75;14.06;25.0;28.12;19.53;42.19;25.0;41.41;59.38;65.62;58.59;12.5;0.65;0.07905459171533584;76.56;50.0;31.25;40.62;29.69;46.88;42.19;32.81;52.34;43.75;50.0;66.41;74.22;68.75;31.25;0.6026;0.08293616853952408
2;43.75;0.0;18.75;25.0;17.19;29.69;31.25;21.09;42.97;31.25;41.41;58.59;64.84;56.25;18.75;0.6795;0.07561437451839446;70.31;50.0;31.25;43.75;31.25;48.44;42.19;32.81;52.34;50.0;50.0;64.84;72.66;66.41;31.25;0.641;0.07981111440956593
3;40.62;0.0;18.75;28.12;18.75;32.81;34.38;22.66;42.97;37.5;42.19;58.59;64.84;54.69;18.75;0.6945;0.07229894454032183;67.19;0.0;31.25;43.75;31.25;48.44;42.19;32.81;51.56;50.0;49.22;64.06;71.09;64.06;31.25;0.6724;0.07593580479025841
4;39.06;0.0;25.0;31.25;20.31;35.94;35.94;23.44;43.75;37.5;42.19;58.59;64.06;53.91;21.88;0.7085;0.07027760426700115;64.06;0.0;37.5;43.75;31.25;50.0;42.19;33.59;51.56;50.0;49.22;63.28;70.31;62.5;31.25;0.6891;0.07426730982214212
5;37.5;0.0;31.25;34.38;21.88;37.5;35.94;23.44;43.75;43.75;42.19;57.81;63.28;53.12;21.88;0.7345;0.0656897225677967;62.5;0.0;43.75;46.88;31.25;50.0;43.75;33.59;51.56;50.0;49.22;63.28;69.53;60.94;31.25;0.6967;0.07199042029827833
6;35.94;0.0;31.25;34.38;23.44;39.06;37.5;24.22;44.53;43.75;42.19;57.81;62.5;51.56;25.0;0.7545;0.06362492223083972;60.94;0.0;43.75;46.88;32.81;50.0;43.75;33.59;51.56;56.25;48.44;62.5;68.75;60.16;31.25;0.7136;0.06995660730302333
7;35.94;0.0;31.25;37.5;25.0;40.62;39.06;25.0;44.53;50.0;42.19;57.03;61.72;50.78;25.0;0.7525;0.06285888599604368;59.38;0.0;43.75;46.88;34.38;50.0;43.75;33.59;51.56;56.25;48.44;62.5;67.97;58.59;34.38;0.7231;0.06868990917354822
8;34.38;0.0;31.25;37.5;25.0;42.19;39.06;25.0;44.53;50.0;42.97;57.03;60.94;50.0;28.12;0.7635;0.062176589861512185;57.81;0.0;50.0;46.88;34.38;50.0;43.75;33.59;51.56;56.25;48.44;61.72;67.19;57.81;34.38;0.7286;0.06760016452074051
9;32.81;0.0;37.5;37.5;26.56;42.19;39.06;25.78;44.53;56.25;42.97;57.03;60.94;49.22;28.12;0.766;0.058795914195477965;56.25;0.0;50.0;46.88;34.38;51.56;43.75;33.59;50.78;56.25;47.66;61.72;66.41;57.03;34.38;0.7363;0.0661479960501194
