;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;79.69;50.0;12.5;25.0;15.62;35.94;31.25;20.31;45.31;18.75;46.88;66.41;72.66;75.0;15.62;0.5345;0.005516939222812652;82.81;50.0;12.5;28.12;18.75;39.06;32.81;21.88;49.22;18.75;48.44;71.09;75.78;78.12;18.75;0.5191;0.005466209399700165
1;79.69;50.0;12.5;25.0;15.62;35.94;31.25;21.09;47.66;18.75;48.44;67.97;75.0;76.56;15.62;0.5565;0.005474190801382065;82.81;50.0;12.5;28.12;20.31;39.06;32.81;21.88;50.0;18.75;49.22;71.09;76.56;78.12;18.75;0.5397;0.005443676912784577
2;79.69;50.0;12.5;28.12;17.19;37.5;32.81;21.88;48.44;25.0;49.22;69.53;75.0;77.34;18.75;0.5895;0.005376974284648895;82.81;50.0;12.5;28.12;20.31;40.62;32.81;22.66;50.0;18.75;49.22;71.09;76.56;78.12;21.88;0.556;0.0054083780467510225
3;79.69;50.0;12.5;25.0;18.75;37.5;31.25;21.88;48.44;25.0;50.0;69.53;75.78;77.34;21.88;0.602;0.005296548455953598;82.81;50.0;18.75;28.12;21.88;40.62;34.38;23.44;50.0;25.0;50.0;71.88;76.56;78.12;21.88;0.5751;0.005343047320842743
4;79.69;50.0;12.5;28.12;18.75;37.5;32.81;22.66;48.44;25.0;50.0;70.31;75.78;77.34;21.88;0.623;0.005200480878353119;82.81;50.0;18.75;28.12;21.88;40.62;34.38;23.44;50.78;25.0;50.0;71.88;76.56;78.12;21.88;0.5918;0.005279247808456421
5;79.69;50.0;12.5;28.12;18.75;37.5;31.25;22.66;48.44;25.0;50.0;70.31;75.78;77.34;21.88;0.632;0.00515944904088974;82.81;50.0;18.75;28.12;23.44;40.62;34.38;23.44;50.78;25.0;50.0;71.88;76.56;78.12;21.88;0.5965;0.0052683564722537995
6;79.69;50.0;18.75;28.12;20.31;37.5;31.25;22.66;48.44;25.0;50.0;70.31;75.78;77.34;25.0;0.635;0.005105457156896591;82.81;50.0;18.75;28.12;23.44;40.62;34.38;24.22;50.78;25.0;50.0;71.88;76.56;78.12;25.0;0.6105;0.005192581570148468
7;78.12;50.0;18.75;28.12;20.31;37.5;32.81;22.66;48.44;25.0;50.0;70.31;75.78;77.34;25.0;0.643;0.005039198726415634;82.81;50.0;18.75;31.25;23.44;40.62;34.38;24.22;50.78;25.0;50.0;71.88;76.56;78.12;25.0;0.6171;0.0051511322736740115
8;78.12;0.0;18.75;28.12;20.31;37.5;32.81;23.44;49.22;25.0;50.0;70.31;75.78;77.34;25.0;0.634;0.005048247575759887;82.81;50.0;18.75;31.25;23.44;40.62;34.38;24.22;50.78;25.0;50.0;71.88;76.56;78.12;25.0;0.6317;0.005095009469985962
9;78.12;0.0;18.75;31.25;21.88;37.5;32.81;23.44;49.22;31.25;50.0;70.31;75.78;77.34;25.0;0.648;0.005006389826536179;81.25;50.0;18.75;31.25;25.0;42.19;34.38;25.0;50.78;25.0;50.0;71.88;76.56;78.12;25.0;0.6323;0.00506565979719162
10;76.56;0.0;18.75;31.25;21.88;37.5;32.81;23.44;49.22;31.25;50.0;70.31;75.78;77.34;25.0;0.656;0.0049647605121135715;81.25;50.0;25.0;31.25;25.0;42.19;35.94;25.0;50.78;31.25;50.0;71.88;76.56;78.12;25.0;0.6432;0.0049983557462692264
11;76.56;0.0;18.75;31.25;21.88;37.5;32.81;24.22;49.22;31.25;50.0;70.31;75.78;77.34;25.0;0.6575;0.00489871047437191;81.25;50.0;25.0;34.38;25.0;42.19;35.94;25.0;50.78;31.25;50.0;71.88;76.56;78.12;25.0;0.6494;0.0049558939754962925
12;75.0;0.0;18.75;31.25;21.88;39.06;34.38;24.22;49.22;31.25;50.0;70.31;75.78;77.34;25.0;0.6665;0.004836704552173615;81.25;50.0;25.0;34.38;25.0;42.19;35.94;25.0;51.56;31.25;50.0;71.88;76.56;78.12;28.12;0.6568;0.004873617804050445
13;75.0;0.0;18.75;31.25;23.44;39.06;34.38;24.22;49.22;31.25;50.0;70.31;75.78;76.56;28.12;0.6855;0.004729882806539535;81.25;50.0;25.0;34.38;26.56;42.19;35.94;25.78;51.56;31.25;50.0;71.88;76.56;77.34;28.12;0.6727;0.004796065321564675
14;75.0;0.0;18.75;34.38;23.44;39.06;34.38;25.0;49.22;37.5;50.0;70.31;75.0;76.56;28.12;0.6755;0.0047485044002532955;79.69;50.0;25.0;34.38;26.56;42.19;35.94;25.78;51.56;31.25;50.0;71.88;76.56;77.34;28.12;0.6755;0.004766714137792587
15;73.44;0.0;18.75;34.38;23.44;39.06;34.38;25.0;50.0;37.5;50.0;70.31;75.0;76.56;28.12;0.7085;0.004563645452260971;79.69;0.0;25.0;34.38;26.56;43.75;35.94;25.78;51.56;37.5;50.0;71.88;76.56;77.34;28.12;0.6836;0.004692005413770676
16;73.44;0.0;18.75;34.38;23.44;39.06;34.38;25.0;50.0;37.5;50.0;70.31;75.0;76.56;28.12;0.704;0.004603533908724785;79.69;0.0;25.0;37.5;26.56;43.75;37.5;26.56;51.56;37.5;50.0;71.88;76.56;77.34;28.12;0.6899;0.004623239958286286
17;71.88;0.0;18.75;34.38;23.44;39.06;34.38;25.0;50.0;31.25;50.0;70.31;75.0;76.56;28.12;0.661;0.004856127813458443;79.69;0.0;25.0;37.5;26.56;43.75;37.5;26.56;51.56;37.5;50.0;71.88;75.78;77.34;28.12;0.6977;0.004535792967677117
18;71.88;0.0;18.75;34.38;23.44;40.62;34.38;25.0;50.0;31.25;50.0;70.31;75.0;76.56;28.12;0.6925;0.004593047559261322;78.12;0.0;25.0;37.5;26.56;43.75;37.5;26.56;51.56;37.5;50.0;71.88;75.78;77.34;28.12;0.7063;0.004461440196633339
19;70.31;0.0;18.75;34.38;25.0;40.62;34.38;25.0;50.0;31.25;50.0;70.31;75.0;76.56;28.12;0.7275;0.004294828474521637;78.12;0.0;25.0;37.5;26.56;43.75;37.5;26.56;51.56;37.5;50.0;71.88;75.78;77.34;31.25;0.7167;0.004391961959004403
