;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;79.69;50.0;12.5;18.75;9.38;21.88;32.81;19.53;48.44;12.5;55.47;67.97;75.78;74.22;12.5;0.5875;0.02132193252444267;84.38;50.0;18.75;28.12;17.19;32.81;39.06;24.22;53.12;31.25;59.38;71.09;78.91;77.34;18.75;0.5158;0.021651284515857697
1;79.69;50.0;12.5;21.88;14.06;25.0;34.38;21.88;50.0;18.75;57.03;69.53;77.34;75.0;15.62;0.6105;0.02075806251168251;84.38;50.0;18.75;31.25;20.31;34.38;42.19;25.78;53.91;31.25;60.16;71.09;78.91;77.34;21.88;0.5814;0.021158132147789003
2;78.12;50.0;18.75;25.0;15.62;26.56;37.5;23.44;50.0;25.0;57.03;69.53;77.34;75.0;15.62;0.639;0.02020687237381935;84.38;50.0;25.0;31.25;21.88;34.38;42.19;27.34;53.91;31.25;60.16;71.09;78.91;77.34;21.88;0.6009;0.020873373162746428
3;76.56;50.0;18.75;28.12;17.19;29.69;37.5;24.22;50.78;25.0;57.81;69.53;76.56;75.0;18.75;0.6505;0.019583236634731292;82.81;50.0;25.0;34.38;23.44;35.94;43.75;28.12;53.91;37.5;60.16;71.09;78.12;76.56;21.88;0.6272;0.020290854185819628
4;73.44;0.0;18.75;28.12;18.75;31.25;39.06;25.0;50.78;31.25;57.81;69.53;76.56;74.22;21.88;0.667;0.019321794882416726;81.25;50.0;25.0;34.38;23.44;35.94;43.75;28.12;53.91;37.5;60.16;71.09;78.12;76.56;25.0;0.6336;0.02009325532913208
5;71.88;0.0;25.0;31.25;20.31;32.81;40.62;25.78;51.56;31.25;57.81;69.53;75.78;74.22;25.0;0.6575;0.019168845385313035;79.69;50.0;31.25;37.5;23.44;37.5;43.75;28.91;53.91;37.5;60.16;70.31;77.34;75.78;28.12;0.6478;0.01960480093359947
6;70.31;0.0;25.0;34.38;20.31;32.81;42.19;26.56;51.56;31.25;57.81;69.53;75.78;73.44;25.0;0.6785;0.018506330087780954;78.12;50.0;31.25;37.5;25.0;37.5;45.31;29.69;53.91;37.5;60.16;70.31;77.34;75.0;28.12;0.6631;0.01912192730605602
7;67.19;0.0;25.0;34.38;21.88;34.38;42.19;26.56;51.56;37.5;57.81;69.53;75.0;72.66;28.12;0.7065;0.017671617045998574;76.56;0.0;31.25;40.62;25.0;37.5;45.31;29.69;53.91;43.75;59.38;70.31;76.56;75.0;28.12;0.6763;0.01863563123345375
8;65.62;0.0;25.0;34.38;21.88;34.38;42.19;27.34;51.56;37.5;57.81;68.75;75.0;72.66;28.12;0.696;0.017785565912723542;76.56;0.0;31.25;40.62;25.0;39.06;45.31;29.69;53.91;43.75;59.38;70.31;76.56;74.22;31.25;0.6928;0.01806098341345787
9;64.06;0.0;25.0;37.5;21.88;35.94;43.75;27.34;51.56;37.5;58.59;68.75;74.22;71.88;28.12;0.717;0.016986147075891495;75.0;0.0;31.25;40.62;26.56;39.06;45.31;30.47;53.91;43.75;59.38;70.31;76.56;74.22;31.25;0.7017;0.017526910090446473
10;60.94;0.0;31.25;37.5;23.44;35.94;43.75;28.12;51.56;37.5;57.81;68.75;74.22;71.09;28.12;0.7125;0.017184083729982376;73.44;0.0;37.5;40.62;26.56;39.06;45.31;30.47;53.91;43.75;59.38;69.53;75.78;73.44;31.25;0.7127;0.017302260959148406
11;59.38;0.0;31.25;37.5;23.44;35.94;43.75;28.12;51.56;37.5;57.81;68.75;73.44;70.31;28.12;0.741;0.01620532113313675;71.88;0.0;37.5;40.62;26.56;39.06;45.31;30.47;53.91;43.75;59.38;69.53;75.78;72.66;31.25;0.724;0.016921341815590858
12;57.81;0.0;31.25;37.5;25.0;35.94;43.75;28.12;51.56;43.75;57.81;67.97;73.44;70.31;28.12;0.7165;0.016787346318364142;70.31;0.0;37.5;40.62;26.56;39.06;45.31;30.47;53.12;43.75;59.38;69.53;75.0;72.66;31.25;0.7408;0.01621501141488552
13;56.25;0.0;31.25;37.5;25.0;37.5;43.75;28.12;51.56;43.75;57.81;67.97;73.44;69.53;31.25;0.747;0.015651695117354394;68.75;0.0;37.5;40.62;28.12;39.06;45.31;30.47;53.12;50.0;59.38;69.53;75.0;71.88;31.25;0.746;0.016007737350463867
14;54.69;0.0;31.25;37.5;25.0;37.5;43.75;28.12;51.56;43.75;57.81;67.97;72.66;69.53;31.25;0.7425;0.016265294373035432;67.19;0.0;37.5;40.62;28.12;39.06;45.31;30.47;53.12;50.0;59.38;68.75;74.22;71.88;31.25;0.7468;0.015705704656243324
15;53.12;0.0;37.5;40.62;25.0;37.5;43.75;28.91;51.56;43.75;57.81;67.19;72.66;68.75;31.25;0.765;0.01507092808187008;67.19;0.0;37.5;43.75;28.12;40.62;45.31;30.47;53.12;50.0;59.38;68.75;74.22;71.09;31.25;0.7577;0.015591035252809525
16;53.12;0.0;37.5;40.62;25.0;37.5;43.75;28.91;51.56;43.75;57.81;67.19;71.88;68.75;31.25;0.749;0.015877384819090366;65.62;0.0;43.75;43.75;28.12;40.62;45.31;31.25;53.12;50.0;59.38;68.75;74.22;71.09;31.25;0.7626;0.015205588534474374
17;51.56;0.0;37.5;40.62;26.56;37.5;43.75;28.91;50.78;43.75;57.81;67.19;71.88;68.75;31.25;0.7725;0.014627949342131614;64.06;0.0;43.75;43.75;28.12;40.62;45.31;31.25;53.12;50.0;58.59;68.75;74.22;71.09;31.25;0.7783;0.01466175024807453
18;50.0;0.0;37.5;40.62;26.56;37.5;43.75;28.91;50.78;43.75;57.81;67.19;71.88;67.97;31.25;0.784;0.014359527856111526;64.06;0.0;43.75;43.75;28.12;40.62;45.31;31.25;53.12;50.0;58.59;67.97;73.44;70.31;31.25;0.7735;0.014659258699417114
19;50.0;0.0;37.5;40.62;26.56;37.5;43.75;28.91;50.78;43.75;57.03;67.19;71.88;67.97;31.25;0.78;0.015044822953641415;62.5;0.0;43.75;43.75;28.12;40.62;45.31;31.25;53.12;50.0;58.59;67.97;73.44;70.31;31.25;0.7748;0.01449877776503563
