;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;12.5;1.0;50.0;25.0;12.5;18.75;18.75;12.5;28.12;50.0;37.5;62.5;53.12;56.25;25.0;0.0217;0.1397789016723633;68.75;5.0;75.0;37.5;25.0;31.25;25.0;18.75;43.75;50.0;46.88;71.88;65.62;68.75;25.0;0.01942;0.14228475204467775
1;12.5;1.0;75.0;37.5;18.75;31.25;31.25;18.75;34.38;50.0;40.62;65.62;53.12;56.25;37.5;0.0233;0.13601690049171447;50.0;2.0;75.0;37.5;25.0;37.5;31.25;21.88;43.75;50.0;46.88;68.75;62.5;65.62;37.5;0.02234;0.13844876453399657
2;18.75;1.0;75.0;37.5;25.0;31.25;37.5;21.88;37.5;50.0;43.75;65.62;56.25;56.25;50.0;0.0284;0.13461432249546051;43.75;1.0;75.0;50.0;31.25;37.5;37.5;21.88;43.75;50.0;46.88;68.75;62.5;65.62;50.0;0.02764;0.13582034288406372
3;18.75;1.0;75.0;37.5;31.25;37.5;43.75;25.0;40.62;50.0;43.75;65.62;56.25;56.25;50.0;0.0413;0.13232349171638488;43.75;2.0;75.0;50.0;31.25;43.75;37.5;25.0;46.88;50.0;50.0;68.75;62.5;65.62;50.0;0.03262;0.13418391012191772
4;25.0;2.0;75.0;50.0;31.25;43.75;43.75;28.12;43.75;50.0;46.88;65.62;56.25;56.25;50.0;0.043;0.13090815920829774;43.75;2.0;75.0;50.0;37.5;43.75;43.75;28.12;50.0;50.0;50.0;71.88;62.5;62.5;50.0;0.03572;0.133054235663414
5;31.25;2.0;75.0;50.0;31.25;43.75;43.75;28.12;43.75;50.0;46.88;65.62;56.25;56.25;50.0;0.056;0.12899348728656768;43.75;2.0;75.0;50.0;37.5;43.75;43.75;28.12;50.0;50.0;50.0;71.88;62.5;62.5;50.0;0.04412;0.13172775250434876
6;31.25;3.0;75.0;50.0;37.5;50.0;43.75;31.25;46.88;50.0;46.88;68.75;56.25;56.25;50.0;0.0711;0.12650337569713593;43.75;3.0;75.0;50.0;37.5;50.0;43.75;31.25;50.0;50.0;50.0;71.88;59.38;62.5;50.0;0.05428;0.12984612907409668
7;37.5;3.0;75.0;50.0;37.5;50.0;50.0;31.25;46.88;50.0;46.88;68.75;56.25;59.38;50.0;0.0743;0.12490161898136139;43.75;4.0;75.0;50.0;43.75;50.0;50.0;31.25;53.12;50.0;50.0;71.88;59.38;62.5;50.0;0.06172;0.12822897156715393
8;37.5;4.0;75.0;62.5;43.75;50.0;50.0;31.25;50.0;50.0;46.88;68.75;56.25;59.38;50.0;0.0825;0.1235268185377121;43.75;4.0;75.0;50.0;43.75;50.0;50.0;31.25;53.12;50.0;50.0;71.88;59.38;62.5;50.0;0.06192;0.1271688640022278
9;37.5;4.0;75.0;62.5;43.75;50.0;50.0;34.38;50.0;50.0;46.88;68.75;56.25;59.38;50.0;0.0898;0.12208011531829834;43.75;5.0;75.0;62.5;43.75;50.0;50.0;34.38;53.12;50.0;50.0;71.88;59.38;62.5;50.0;0.06952;0.1259320651626587
10;37.5;4.0;75.0;62.5;43.75;50.0;50.0;34.38;53.12;50.0;50.0;68.75;56.25;59.38;50.0;0.102;0.12008947503566741;43.75;5.0;75.0;62.5;43.75;50.0;50.0;34.38;56.25;50.0;50.0;71.88;59.38;62.5;50.0;0.07206;0.1247270606136322
11;37.5;5.0;75.0;62.5;43.75;50.0;50.0;34.38;53.12;50.0;50.0;68.75;56.25;59.38;50.0;0.101;0.11957901480197906;43.75;5.0;75.0;62.5;43.75;50.0;56.25;34.38;56.25;50.0;50.0;68.75;59.38;62.5;50.0;0.07726;0.1237935795879364
