;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;56.25;7.0;25.0;12.5;18.75;25.0;25.0;18.75;34.38;25.0;40.62;62.5;71.88;65.62;25.0;0.0298;0.009173639535903931;81.25;15.0;25.0;12.5;18.75;25.0;25.0;21.88;37.5;25.0;43.75;65.62;75.0;71.88;25.0;0.01676;0.009016928339004516
1;43.75;4.0;50.0;25.0;18.75;25.0;25.0;21.88;34.38;25.0;40.62;59.38;65.62;59.38;25.0;0.039;0.00902609944343567;75.0;13.0;25.0;12.5;18.75;25.0;25.0;25.0;37.5;25.0;43.75;65.62;71.88;68.75;25.0;0.03368;0.008937696008682251
2;37.5;2.0;50.0;25.0;18.75;31.25;31.25;25.0;37.5;25.0;40.62;59.38;62.5;56.25;25.0;0.0382;0.00879267921447754;62.5;8.0;50.0;25.0;18.75;31.25;25.0;25.0;40.62;25.0;46.88;62.5;68.75;65.62;25.0;0.03734;0.008752973518371582
3;31.25;2.0;50.0;25.0;25.0;31.25;31.25;25.0;37.5;25.0;40.62;56.25;62.5;53.12;25.0;0.041;0.008558245754241944;56.25;4.0;50.0;25.0;25.0;31.25;31.25;28.12;40.62;25.0;43.75;62.5;68.75;62.5;25.0;0.03912;0.008529214134216308
4;31.25;2.0;50.0;25.0;25.0;31.25;37.5;28.12;40.62;25.0;43.75;56.25;59.38;53.12;25.0;0.0464;0.008386178350448609;50.0;3.0;50.0;25.0;25.0;31.25;37.5;31.25;43.75;25.0;46.88;59.38;65.62;59.38;25.0;0.0443;0.008333430738449096
5;31.25;2.0;50.0;25.0;25.0;37.5;37.5;31.25;43.75;25.0;43.75;59.38;59.38;50.0;37.5;0.0557;0.008245471620559693;43.75;3.0;50.0;25.0;25.0;37.5;37.5;31.25;46.88;25.0;50.0;62.5;65.62;59.38;25.0;0.04938;0.008177520523071288
6;31.25;3.0;50.0;25.0;31.25;37.5;37.5;31.25;46.88;50.0;46.88;59.38;59.38;50.0;37.5;0.0696;0.008072304010391235;43.75;3.0;50.0;25.0;31.25;37.5;43.75;34.38;46.88;25.0;50.0;62.5;65.62;56.25;37.5;0.05726;0.008045256395339966
7;31.25;3.0;50.0;25.0;31.25;37.5;37.5;34.38;46.88;25.0;50.0;59.38;59.38;50.0;37.5;0.0796;0.007967905449867248;37.5;3.0;50.0;25.0;31.25;43.75;43.75;34.38;50.0;25.0;53.12;62.5;62.5;56.25;37.5;0.06996;0.007926279401779176
8;31.25;3.0;50.0;25.0;31.25;43.75;43.75;34.38;50.0;25.0;50.0;59.38;59.38;50.0;37.5;0.0937;0.0077823239326477054;37.5;3.0;50.0;37.5;31.25;43.75;43.75;34.38;53.12;25.0;53.12;62.5;62.5;56.25;37.5;0.07726;0.007801859302520752
9;31.25;3.0;50.0;37.5;31.25;43.75;43.75;37.5;50.0;25.0;50.0;59.38;59.38;50.0;37.5;0.0983;0.007676182413101197;37.5;4.0;50.0;37.5;31.25;43.75;43.75;37.5;53.12;25.0;53.12;62.5;62.5;53.12;37.5;0.08352;0.007699283485412598
10;31.25;4.0;50.0;37.5;31.25;43.75;43.75;37.5;53.12;25.0;53.12;59.38;59.38;50.0;37.5;0.1056;0.007581958436965942;31.25;4.0;50.0;37.5;31.25;43.75;43.75;37.5;53.12;25.0;56.25;62.5;62.5;53.12;37.5;0.08972;0.007605549693107605
11;31.25;4.0;50.0;37.5;31.25;43.75;43.75;37.5;53.12;25.0;53.12;62.5;59.38;46.88;37.5;0.1111;0.00748705575466156;31.25;4.0;50.0;37.5;31.25;43.75;50.0;40.62;56.25;25.0;56.25;62.5;62.5;53.12;37.5;0.09506;0.00753890585899353
12;31.25;4.0;50.0;37.5;31.25;43.75;50.0;37.5;53.12;25.0;53.12;62.5;59.38;46.88;37.5;0.1111;0.007438804912567138;37.5;5.0;50.0;37.5;37.5;43.75;50.0;40.62;56.25;25.0;56.25;62.5;62.5;50.0;37.5;0.09864;0.0074808973741531375
13;31.25;4.0;50.0;37.5;37.5;50.0;50.0;40.62;56.25;25.0;56.25;62.5;59.38;46.88;37.5;0.1224;0.007336498904228211;31.25;5.0;50.0;37.5;37.5;50.0;50.0;40.62;56.25;25.0;56.25;62.5;62.5;50.0;37.5;0.10192;0.007423379583358765
14;31.25;5.0;50.0;37.5;37.5;50.0;50.0;40.62;56.25;25.0;56.25;62.5;59.38;43.75;37.5;0.1231;0.007304677057266235;31.25;5.0;50.0;37.5;37.5;50.0;50.0;40.62;59.38;25.0;59.38;62.5;62.5;50.0;37.5;0.1056;0.00737257550239563
15;31.25;5.0;50.0;50.0;37.5;50.0;50.0;40.62;56.25;25.0;56.25;62.5;59.38;43.75;37.5;0.1282;0.007256074666976929;37.5;5.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;65.62;62.5;46.88;37.5;0.10986;0.007317386989593506
16;31.25;5.0;50.0;50.0;37.5;50.0;50.0;40.62;56.25;25.0;56.25;62.5;59.38;43.75;37.5;0.1295;0.007157346796989441;37.5;6.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;65.62;62.5;46.88;37.5;0.11236;0.00727637861251831
17;31.25;5.0;50.0;50.0;37.5;50.0;50.0;40.62;56.25;25.0;59.38;62.5;59.38;43.75;37.5;0.1362;0.007136748814582825;37.5;6.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;65.62;62.5;43.75;37.5;0.11608;0.007222561206817627
18;37.5;5.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;62.5;59.38;40.62;37.5;0.1479;0.007055713868141174;37.5;6.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;65.62;62.5;43.75;37.5;0.11958;0.007186955327987671
19;37.5;5.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;62.5;59.38;40.62;37.5;0.1476;0.007039072394371033;37.5;6.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;65.62;62.5;43.75;37.5;0.12504;0.007137786021232605
20;37.5;6.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;62.5;59.38;40.62;37.5;0.1548;0.006982074308395386;37.5;6.0;50.0;50.0;37.5;50.0;56.25;43.75;59.38;25.0;62.5;65.62;62.5;43.75;37.5;0.12708;0.007116505579948426
21;37.5;6.0;50.0;50.0;37.5;50.0;50.0;43.75;59.38;25.0;59.38;62.5;59.38;40.62;37.5;0.1607;0.006937681150436401;37.5;7.0;50.0;50.0;37.5;50.0;56.25;43.75;59.38;25.0;62.5;65.62;62.5;40.62;37.5;0.1331;0.007075276274681091
22;37.5;6.0;50.0;50.0;37.5;50.0;56.25;43.75;59.38;25.0;62.5;62.5;59.38;37.5;37.5;0.1735;0.006848795294761657;43.75;7.0;50.0;50.0;37.5;50.0;56.25;43.75;62.5;25.0;62.5;65.62;62.5;40.62;37.5;0.13336;0.007038815560340882
23;37.5;6.0;50.0;50.0;37.5;50.0;56.25;43.75;59.38;25.0;62.5;65.62;62.5;37.5;37.5;0.1704;0.006832890915870666;43.75;7.0;50.0;50.0;37.5;50.0;56.25;46.88;62.5;25.0;62.5;65.62;62.5;40.62;37.5;0.14226;0.006997306227684021
24;37.5;6.0;50.0;50.0;37.5;50.0;56.25;43.75;59.38;25.0;62.5;65.62;62.5;37.5;37.5;0.1792;0.006785749816894531;43.75;7.0;50.0;50.0;37.5;50.0;56.25;46.88;62.5;25.0;62.5;65.62;62.5;37.5;37.5;0.1397;0.006970992441177369
25;37.5;7.0;50.0;50.0;37.5;50.0;56.25;43.75;62.5;25.0;62.5;65.62;62.5;37.5;37.5;0.1857;0.006732537627220154;43.75;7.0;50.0;50.0;37.5;50.0;56.25;46.88;62.5;25.0;62.5;65.62;62.5;37.5;37.5;0.14324;0.006920060958862305
26;37.5;7.0;50.0;50.0;37.5;50.0;56.25;43.75;62.5;25.0;62.5;65.62;62.5;34.38;37.5;0.1897;0.006694686102867126;43.75;7.0;50.0;50.0;37.5;50.0;56.25;46.88;62.5;25.0;62.5;65.62;62.5;37.5;37.5;0.14938;0.006895499897003174
