;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;56.25;3.0;50.0;25.0;18.75;37.5;31.25;28.12;53.12;25.0;50.0;65.62;71.88;75.0;25.0;0.0218;0.03621291108131409;75.0;12.0;50.0;25.0;25.0;37.5;37.5;28.12;56.25;25.0;50.0;65.62;75.0;78.12;25.0;0.01522;0.03595595182418823
1;50.0;1.0;50.0;25.0;18.75;37.5;31.25;28.12;53.12;25.0;46.88;62.5;71.88;75.0;25.0;0.022;0.035903400897979734;75.0;8.0;50.0;25.0;25.0;37.5;37.5;28.12;56.25;25.0;50.0;65.62;71.88;78.12;25.0;0.02068;0.03572717274665833
2;43.75;1.0;50.0;25.0;18.75;37.5;31.25;28.12;53.12;25.0;46.88;62.5;71.88;71.88;25.0;0.0206;0.03563801112174988;68.75;5.0;50.0;25.0;25.0;37.5;37.5;28.12;56.25;25.0;50.0;65.62;71.88;75.0;25.0;0.02038;0.0354863090133667
3;43.75;1.0;50.0;25.0;25.0;37.5;31.25;28.12;50.0;25.0;46.88;62.5;68.75;71.88;25.0;0.0224;0.03549365825653076;62.5;3.0;50.0;25.0;25.0;37.5;37.5;28.12;56.25;25.0;50.0;65.62;71.88;75.0;25.0;0.02262;0.0352915071773529
4;37.5;1.0;50.0;25.0;25.0;37.5;31.25;28.12;50.0;25.0;46.88;62.5;68.75;71.88;25.0;0.0227;0.03530744290351868;62.5;2.0;50.0;25.0;25.0;37.5;37.5;28.12;53.12;25.0;50.0;65.62;71.88;75.0;25.0;0.02274;0.03510996258735657
5;37.5;1.0;50.0;25.0;25.0;37.5;31.25;28.12;50.0;25.0;46.88;62.5;68.75;68.75;25.0;0.0234;0.03512100033760071;62.5;1.0;50.0;25.0;25.0;37.5;37.5;28.12;53.12;25.0;50.0;62.5;71.88;71.88;25.0;0.02322;0.034945115537643436
6;37.5;1.0;50.0;25.0;25.0;37.5;31.25;28.12;50.0;25.0;46.88;59.38;68.75;68.75;25.0;0.0253;0.034927406978607176;56.25;1.0;50.0;25.0;25.0;37.5;37.5;28.12;53.12;25.0;50.0;62.5;68.75;71.88;25.0;0.02462;0.03476583206176758
7;37.5;1.0;50.0;25.0;25.0;37.5;37.5;28.12;50.0;25.0;46.88;59.38;68.75;68.75;25.0;0.026;0.03473942437171936;56.25;1.0;50.0;25.0;31.25;37.5;37.5;28.12;53.12;25.0;50.0;62.5;68.75;71.88;25.0;0.0259;0.034599339342117306
8;31.25;1.0;50.0;25.0;25.0;37.5;37.5;28.12;50.0;25.0;46.88;59.38;68.75;68.75;25.0;0.0267;0.034506885623931886;56.25;1.0;50.0;25.0;31.25;37.5;37.5;31.25;53.12;25.0;50.0;62.5;68.75;71.88;25.0;0.02632;0.034404131565094
9;31.25;1.0;50.0;25.0;25.0;37.5;37.5;28.12;50.0;25.0;46.88;59.38;68.75;68.75;25.0;0.0286;0.03431539945602417;56.25;1.0;50.0;37.5;31.25;37.5;37.5;31.25;53.12;25.0;46.88;62.5;68.75;68.75;25.0;0.02714;0.034224292993545534
10;31.25;1.0;50.0;37.5;31.25;37.5;37.5;28.12;50.0;25.0;46.88;59.38;68.75;65.62;25.0;0.0279;0.034125563907623294;56.25;1.0;50.0;37.5;31.25;37.5;37.5;31.25;53.12;25.0;46.88;62.5;68.75;68.75;25.0;0.02814;0.034045293340682986
11;31.25;1.0;50.0;37.5;31.25;43.75;37.5;28.12;50.0;25.0;46.88;59.38;65.62;65.62;25.0;0.0308;0.033928555727005004;56.25;1.0;50.0;37.5;31.25;43.75;37.5;31.25;53.12;25.0;46.88;62.5;68.75;68.75;25.0;0.02988;0.03389359296798706
12;31.25;1.0;50.0;37.5;31.25;43.75;37.5;28.12;50.0;50.0;46.88;59.38;65.62;65.62;25.0;0.0315;0.03380391631126404;56.25;1.0;50.0;37.5;31.25;43.75;37.5;31.25;53.12;50.0;46.88;62.5;68.75;68.75;25.0;0.03132;0.03374657507896423
13;31.25;1.0;50.0;37.5;31.25;43.75;37.5;28.12;50.0;50.0;46.88;59.38;65.62;65.62;25.0;0.0339;0.03364833188056946;56.25;1.0;50.0;37.5;37.5;43.75;37.5;31.25;53.12;50.0;46.88;59.38;68.75;68.75;25.0;0.03296;0.03361158191680908
14;31.25;1.0;50.0;37.5;37.5;43.75;37.5;28.12;50.0;50.0;46.88;59.38;65.62;65.62;25.0;0.0345;0.033479480600357055;56.25;1.0;50.0;37.5;37.5;43.75;37.5;31.25;53.12;50.0;46.88;59.38;68.75;68.75;25.0;0.03514;0.033498779039382934
