;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;12.5;1.0;50.0;50.0;18.75;37.5;25.0;21.88;28.12;50.0;37.5;53.12;53.12;34.38;25.0;0.0271;0.0347800398349762;68.75;7.0;50.0;50.0;18.75;50.0;37.5;34.38;50.0;50.0;56.25;71.88;75.0;68.75;25.0;0.02206;0.03557415023803711
1;25.0;2.0;50.0;50.0;25.0;50.0;37.5;28.12;34.38;50.0;43.75;56.25;53.12;31.25;37.5;0.0462;0.033065732526779176;56.25;3.0;50.0;50.0;31.25;62.5;43.75;40.62;53.12;50.0;59.38;68.75;71.88;62.5;25.0;0.03372;0.033753509397506716
2;37.5;3.0;50.0;50.0;31.25;56.25;43.75;31.25;40.62;50.0;46.88;56.25;50.0;31.25;37.5;0.0792;0.03169846789836884;50.0;3.0;50.0;50.0;31.25;68.75;50.0;43.75;56.25;50.0;62.5;71.88;68.75;53.12;37.5;0.05522;0.032409474539756775
3;43.75;4.0;50.0;50.0;37.5;62.5;50.0;34.38;43.75;50.0;50.0;59.38;50.0;28.12;37.5;0.0973;0.030583307576179504;50.0;5.0;50.0;62.5;37.5;75.0;56.25;46.88;59.38;50.0;62.5;71.88;65.62;46.88;37.5;0.07286;0.03138893518924713
4;43.75;5.0;50.0;50.0;37.5;62.5;56.25;37.5;46.88;50.0;53.12;62.5;46.88;28.12;50.0;0.1185;0.029635278964042663;50.0;6.0;50.0;62.5;37.5;75.0;62.5;50.0;62.5;50.0;62.5;71.88;62.5;40.62;50.0;0.0885;0.030521924929618836
5;37.5;5.0;50.0;50.0;37.5;62.5;56.25;40.62;50.0;50.0;56.25;62.5;46.88;28.12;50.0;0.1255;0.028894552016258238;50.0;7.0;50.0;62.5;43.75;75.0;62.5;50.0;62.5;50.0;65.62;71.88;59.38;37.5;50.0;0.09964;0.02993662100315094
6;37.5;6.0;50.0;50.0;43.75;62.5;56.25;40.62;53.12;50.0;56.25;62.5;46.88;28.12;50.0;0.138;0.028613361167907716;43.75;7.0;50.0;62.5;43.75;75.0;62.5;50.0;62.5;50.0;65.62;71.88;56.25;34.38;50.0;0.10844;0.029466110014915465
7;37.5;6.0;50.0;50.0;43.75;68.75;62.5;43.75;53.12;50.0;59.38;62.5;43.75;25.0;50.0;0.138;0.028145471882820128;43.75;8.0;50.0;62.5;43.75;75.0;62.5;50.0;65.62;50.0;65.62;71.88;56.25;31.25;50.0;0.11464;0.029161473064422606
8;37.5;6.0;50.0;62.5;37.5;62.5;62.5;43.75;56.25;50.0;59.38;62.5;43.75;25.0;50.0;0.1487;0.02788714189529419;43.75;8.0;50.0;62.5;43.75;75.0;62.5;53.12;65.62;50.0;65.62;68.75;53.12;31.25;50.0;0.11888;0.02888389922618866
9;43.75;7.0;50.0;62.5;37.5;62.5;62.5;46.88;59.38;50.0;59.38;62.5;43.75;25.0;50.0;0.152;0.027639562845230104;43.75;8.0;50.0;62.5;43.75;68.75;62.5;53.12;65.62;50.0;65.62;68.75;53.12;28.12;50.0;0.12464;0.028679399609565736
10;43.75;7.0;50.0;62.5;37.5;62.5;62.5;46.88;59.38;50.0;59.38;62.5;43.75;25.0;50.0;0.1584;0.027522143483161926;43.75;8.0;50.0;62.5;43.75;68.75;62.5;53.12;65.62;50.0;65.62;68.75;50.0;28.12;50.0;0.12762;0.02841727258682251
11;43.75;7.0;50.0;62.5;37.5;62.5;62.5;46.88;59.38;50.0;62.5;62.5;43.75;25.0;50.0;0.1629;0.027167552828788757;43.75;9.0;50.0;62.5;43.75;68.75;62.5;53.12;65.62;50.0;65.62;65.62;50.0;28.12;50.0;0.13326;0.0282140589761734
12;43.75;7.0;50.0;62.5;37.5;62.5;62.5;50.0;59.38;50.0;62.5;62.5;43.75;25.0;50.0;0.1751;0.02680535488128662;43.75;9.0;50.0;62.5;43.75;68.75;62.5;53.12;65.62;50.0;65.62;65.62;50.0;25.0;62.5;0.13964;0.02803432426452637
13;43.75;7.0;50.0;62.5;37.5;62.5;62.5;50.0;62.5;50.0;62.5;59.38;43.75;25.0;50.0;0.1698;0.026808321118354798;43.75;9.0;50.0;62.5;43.75;68.75;62.5;53.12;65.62;50.0;65.62;65.62;46.88;28.12;62.5;0.14182;0.027862678623199463
