;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;9.38;20.0;12.5;21.88;10.94;20.31;21.88;21.88;14.84;25.0;32.81;28.91;32.03;50.0;52.34;48.44;39.84;15.62;0.4012;0.04945433309078216;64.06;20.0;50.0;43.75;34.38;39.06;40.62;39.06;30.47;50.0;51.56;47.66;50.78;66.41;71.09;70.31;67.97;37.5;0.27836;0.058818896512985226
1;14.06;30.0;18.75;28.12;14.06;25.0;28.12;28.12;16.41;37.5;35.94;32.03;33.59;50.78;53.12;48.44;40.62;18.75;0.5168;0.041411212742328646;59.38;30.0;56.25;46.88;34.38;42.19;43.75;40.62;30.47;56.25;50.78;46.09;48.44;63.28;67.97;66.41;62.5;34.38;0.4211;0.048853725030422214
2;17.19;40.0;25.0;31.25;17.19;29.69;31.25;31.25;18.75;43.75;38.28;33.59;35.94;51.56;53.91;48.44;39.84;21.88;0.5707;0.03742591115832329;56.25;40.0;62.5;46.88;34.38;43.75;43.75;42.19;31.25;56.25;50.78;46.09;48.44;61.72;66.41;64.06;59.38;34.38;0.50212;0.04325005366921425
3;18.75;40.0;25.0;31.25;18.75;32.81;34.38;34.38;20.31;43.75;39.84;35.16;36.72;52.34;53.91;47.66;39.06;25.0;0.6095;0.033861023253202435;53.12;50.0;62.5;43.75;34.38;43.75;45.31;43.75;32.03;62.5;51.56;46.09;48.44;60.94;64.84;61.72;57.03;34.38;0.55636;0.03918355526924133
4;21.88;50.0;31.25;34.38;20.31;34.38;35.94;35.94;21.09;50.0;41.41;36.72;38.28;52.34;53.91;47.66;38.28;28.12;0.6353;0.03197423171401024;50.0;50.0;62.5;43.75;32.81;45.31;45.31;43.75;32.81;56.25;51.56;46.88;47.66;60.16;63.28;60.16;54.69;37.5;0.58866;0.03665964200615883
5;23.44;50.0;37.5;34.38;21.88;35.94;37.5;37.5;22.66;50.0;42.19;37.5;39.06;53.12;53.91;46.88;38.28;28.12;0.6558;0.0303494369328022;48.44;50.0;62.5;43.75;32.81;45.31;46.88;45.31;33.59;56.25;52.34;46.88;48.44;60.16;62.5;58.59;53.12;37.5;0.61726;0.034078417435884474
6;25.0;50.0;37.5;34.38;23.44;37.5;39.06;39.06;23.44;50.0;43.75;39.06;39.84;53.12;53.91;46.88;38.28;31.25;0.6764;0.02855026163458824;48.44;50.0;68.75;40.62;34.38;46.88;46.88;45.31;33.59;56.25;52.34;46.88;48.44;59.38;61.72;57.81;51.56;40.62;0.63756;0.032338505282402036
7;26.56;50.0;43.75;34.38;23.44;37.5;40.62;39.06;24.22;50.0;44.53;39.84;40.62;53.91;53.91;46.88;37.5;34.38;0.6898;0.027855036693811418;46.88;50.0;68.75;40.62;34.38;46.88;46.88;45.31;34.38;56.25;53.12;47.66;48.44;59.38;60.94;57.03;50.78;40.62;0.66416;0.03027432240307331
8;26.56;50.0;43.75;34.38;25.0;39.06;42.19;40.62;25.0;50.0;45.31;40.62;41.41;54.69;53.91;46.88;37.5;34.38;0.7187;0.02481354449391365;46.88;50.0;68.75;40.62;34.38;46.88;46.88;46.88;35.16;56.25;53.91;47.66;49.22;59.38;60.94;56.25;49.22;40.62;0.68018;0.028998059653043747
9;28.12;60.0;50.0;34.38;26.56;40.62;42.19;42.19;25.78;50.0;46.09;41.41;42.19;54.69;53.12;46.09;37.5;34.38;0.7368;0.02322971829175949;46.88;60.0;68.75;40.62;35.94;46.88;48.44;46.88;35.94;56.25;53.91;48.44;49.22;59.38;60.16;55.47;48.44;40.62;0.6964;0.027610984082221984
