;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;4.69;20.0;12.5;25.0;12.5;20.31;23.44;23.44;14.84;25.0;27.34;21.88;16.41;25.0;12.5;4.69;3.91;15.62;0.4018;0.012483583474159241;50.0;20.0;12.5;34.38;28.12;37.5;42.19;42.19;31.25;31.25;52.34;53.12;50.0;64.06;64.06;60.16;58.59;25.0;0.2607;0.01535698404788971
1;10.94;40.0;12.5;31.25;17.19;26.56;31.25;28.12;18.75;31.25;29.69;23.44;17.97;21.09;10.94;7.81;6.25;21.88;0.5134;0.010929611027240754;45.31;40.0;18.75;37.5;34.38;45.31;50.0;48.44;36.72;43.75;54.69;51.56;49.22;57.03;54.69;49.22;42.19;34.38;0.46862;0.011421209182739258
2;14.06;50.0;18.75;31.25;18.75;31.25;34.38;32.81;20.31;43.75;29.69;23.44;18.75;18.75;10.94;8.59;7.03;25.0;0.5854;0.009206245869398118;40.62;50.0;25.0;40.62;37.5;50.0;53.12;51.56;42.19;50.0;56.25;52.34;50.0;50.78;46.09;39.84;29.69;37.5;0.56982;0.009492589408159256
3;15.62;50.0;18.75;31.25;20.31;34.38;37.5;37.5;22.66;43.75;32.03;25.0;20.31;17.19;10.94;8.59;7.03;31.25;0.6697;0.007408365172147751;37.5;50.0;25.0;40.62;39.06;51.56;56.25;53.12;45.31;50.0;57.81;53.12;50.0;46.09;39.06;31.25;21.09;37.5;0.63446;0.008207489408254623
4;17.19;50.0;25.0;34.38;21.88;35.94;39.06;40.62;24.22;50.0;34.38;26.56;21.88;17.19;10.94;8.59;7.03;31.25;0.7006;0.006946301925182342;34.38;50.0;31.25;37.5;39.06;53.12;56.25;54.69;47.66;50.0;58.59;53.12;50.0;42.19;33.59;25.78;16.41;40.62;0.67266;0.007441746751070023
5;20.31;50.0;25.0;34.38;23.44;39.06;40.62;43.75;26.56;50.0;35.16;28.12;24.22;17.19;10.94;9.38;7.81;31.25;0.7016;0.006846696376800537;34.38;50.0;31.25;37.5;40.62;53.12;56.25;56.25;48.44;50.0;59.38;53.12;50.78;39.06;28.91;22.66;14.06;40.62;0.70146;0.006813438620567322
6;20.31;50.0;31.25;34.38;23.44;39.06;40.62;45.31;28.12;50.0;36.72;30.47;25.78;17.19;11.72;9.38;7.81;34.38;0.7423;0.005866230690479279;34.38;60.0;37.5;37.5;40.62;53.12;54.69;57.81;50.0;56.25;59.38;53.91;51.56;36.72;25.0;20.31;11.72;40.62;0.72696;0.006246875607967377
7;21.88;60.0;31.25;34.38;25.0;40.62;42.19;46.88;29.69;50.0;38.28;32.03;27.34;17.19;11.72;10.16;7.81;34.38;0.7415;0.005878668493032455;32.81;60.0;37.5;37.5;40.62;53.12;54.69;57.81;51.56;50.0;59.38;53.12;51.56;34.38;22.66;17.97;10.94;43.75;0.74948;0.005825157544612884
8;23.44;60.0;31.25;34.38;25.0;42.19;42.19;48.44;30.47;50.0;39.06;33.59;28.91;17.19;11.72;10.16;7.81;34.38;0.7604;0.005686587852239609;32.81;60.0;37.5;37.5;40.62;53.12;53.12;59.38;52.34;50.0;59.38;53.12;51.56;32.03;20.31;16.41;10.16;43.75;0.75914;0.005596431728005409
9;23.44;60.0;37.5;34.38;26.56;42.19;43.75;50.0;31.25;50.0;40.62;35.16;30.47;17.19;11.72;10.16;7.81;34.38;0.7707;0.005384449309110641;32.81;60.0;43.75;37.5;42.19;53.12;53.12;59.38;52.34;50.0;58.59;53.12;51.56;29.69;17.97;14.84;9.38;43.75;0.77408;0.005234829947948456
10;25.0;60.0;37.5;34.38;28.12;42.19;43.75;50.0;32.03;50.0;41.41;35.94;32.03;17.97;11.72;10.16;7.81;34.38;0.7841;0.005026662117242813;32.81;60.0;43.75;37.5;42.19;51.56;53.12;59.38;53.12;50.0;58.59;53.12;51.56;28.12;16.41;14.06;8.59;43.75;0.78226;0.005054241458773613
11;25.0;60.0;37.5;34.38;28.12;42.19;43.75;51.56;33.59;43.75;42.97;36.72;32.81;17.97;10.94;10.16;7.03;37.5;0.7931;0.0048366355985403064;31.25;60.0;43.75;37.5;42.19;51.56;51.56;60.94;53.91;50.0;59.38;53.12;51.56;26.56;14.84;13.28;8.59;43.75;0.78934;0.004892075148820877
12;25.0;60.0;37.5;34.38;29.69;42.19;45.31;51.56;34.38;43.75;43.75;38.28;33.59;17.97;10.94;9.38;7.03;37.5;0.8014;0.00465829558968544;31.25;60.0;43.75;37.5;42.19;51.56;51.56;60.94;54.69;50.0;59.38;52.34;51.56;25.78;14.06;12.5;8.59;43.75;0.80042;0.004660714907646179
13;25.0;60.0;37.5;34.38;29.69;42.19;45.31;53.12;35.16;43.75;44.53;39.06;34.38;17.97;10.94;9.38;7.03;37.5;0.7801;0.005086589589715004;31.25;60.0;43.75;37.5;42.19;51.56;51.56;60.94;54.69;50.0;59.38;53.12;52.34;25.0;13.28;11.72;7.81;43.75;0.80994;0.004466496497988701
14;26.56;60.0;37.5;34.38;29.69;42.19;45.31;54.69;35.94;43.75;44.53;39.84;35.16;17.97;10.16;9.38;7.81;37.5;0.8106;0.004444495674967765;31.25;60.0;43.75;37.5;43.75;51.56;50.0;60.94;55.47;50.0;58.59;52.34;52.34;24.22;12.5;10.94;7.81;43.75;0.81308;0.004354793995022773
15;26.56;60.0;37.5;34.38;31.25;42.19;45.31;54.69;36.72;43.75;45.31;40.62;35.94;17.97;10.16;9.38;7.81;37.5;0.811;0.004469346219301224;31.25;60.0;43.75;37.5;43.75;50.0;50.0;60.94;55.47;50.0;58.59;52.34;52.34;23.44;11.72;10.94;7.81;43.75;0.82456;0.004122288296222687
16;26.56;60.0;37.5;37.5;31.25;43.75;45.31;54.69;37.5;43.75;46.09;41.41;36.72;17.97;10.16;9.38;7.81;40.62;0.8089;0.004400199162960052;31.25;60.0;43.75;37.5;43.75;50.0;50.0;60.94;56.25;43.75;58.59;52.34;52.34;22.66;10.94;10.16;7.81;43.75;0.82662;0.004055343928337097
17;25.0;60.0;37.5;37.5;32.81;43.75;45.31;54.69;38.28;43.75;46.88;41.41;36.72;17.97;10.16;8.59;7.81;40.62;0.8181;0.004267386421561241;31.25;60.0;43.75;37.5;43.75;50.0;50.0;60.94;56.25;43.75;58.59;52.34;52.34;21.88;10.94;10.16;7.81;43.75;0.83336;0.003932802803516388
18;25.0;60.0;37.5;37.5;32.81;43.75;45.31;56.25;39.06;43.75;47.66;41.41;37.5;17.97;9.38;8.59;7.81;40.62;0.8133;0.0043770395755767825;29.69;60.0;43.75;37.5;43.75;50.0;50.0;60.94;56.25;43.75;58.59;52.34;52.34;21.09;10.16;9.38;7.81;46.88;0.83632;0.0038438781076669693
19;25.0;60.0;43.75;37.5;32.81;43.75;45.31;56.25;39.84;43.75;47.66;42.19;38.28;17.97;9.38;8.59;7.81;40.62;0.8312;0.004102463921904564;29.69;60.0;43.75;37.5;43.75;50.0;50.0;60.94;57.03;43.75;58.59;52.34;52.34;21.09;10.16;9.38;7.81;43.75;0.84366;0.003681244910657406
