;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;10.94;10.0;12.5;28.12;12.5;26.56;25.0;23.44;21.88;18.75;42.19;45.31;45.31;64.06;66.41;62.5;51.56;15.62;0.2456;0.004102478861808777;68.75;60.0;12.5;31.25;15.62;32.81;29.69;28.12;27.34;18.75;49.22;53.12;56.25;71.09;76.56;77.34;74.22;18.75;0.18088;0.004354370346069336
1;9.38;20.0;12.5;31.25;15.62;29.69;28.12;25.0;21.88;25.0;39.84;40.62;39.06;57.81;59.38;53.91;41.41;21.88;0.3657;0.0034918607354164125;54.69;20.0;12.5;34.38;18.75;37.5;32.81;31.25;28.91;25.0;48.44;51.56;52.34;67.19;71.09;71.88;66.41;21.88;0.30672;0.0037655833435058595
2;12.5;30.0;12.5;34.38;17.19;34.38;31.25;28.12;22.66;25.0;38.28;38.28;35.94;53.12;52.34;47.66;34.38;25.0;0.4424;0.0030993860840797423;50.0;30.0;18.75;37.5;21.88;40.62;35.94;34.38;30.47;25.0;49.22;50.78;50.78;64.84;67.97;67.97;60.94;25.0;0.39248;0.003288725233078003
3;14.06;40.0;18.75;37.5;18.75;37.5;35.94;32.81;24.22;31.25;40.62;39.84;35.94;51.56;49.22;42.97;28.91;28.12;0.5093;0.002766217005252838;48.44;30.0;18.75;43.75;23.44;45.31;40.62;37.5;33.59;31.25;50.78;51.56;50.78;63.28;65.62;64.06;56.25;28.12;0.47742;0.002870267996788025
4;17.19;50.0;18.75;40.62;20.31;40.62;39.06;35.94;25.78;31.25;42.19;40.62;37.5;50.78;46.88;40.62;25.0;28.12;0.5787;0.0023833343744277956;46.88;50.0;18.75;43.75;25.0;46.88;42.19;40.62;35.16;31.25;53.12;53.12;50.78;61.72;63.28;60.16;50.78;28.12;0.5398;0.0025514845776557923
5;17.19;50.0;18.75;43.75;21.88;42.19;40.62;37.5;27.34;37.5;42.97;42.19;37.5;48.44;43.75;37.5;21.88;28.12;0.5743;0.002426573634147644;45.31;50.0;25.0;46.88;26.56;48.44;45.31;42.19;37.5;37.5;54.69;54.69;51.56;60.94;60.94;57.81;46.09;31.25;0.58306;0.0023149184799194336
6;18.75;50.0;18.75;43.75;23.44;43.75;43.75;40.62;28.12;37.5;44.53;43.75;38.28;48.44;42.19;35.94;20.31;31.25;0.6204;0.0021573490858078003;43.75;50.0;25.0;46.88;28.12;50.0;46.88;45.31;39.06;37.5;56.25;55.47;51.56;60.16;58.59;54.69;41.41;31.25;0.61498;0.0021364534604549406
7;20.31;50.0;18.75;43.75;23.44;45.31;45.31;42.19;29.69;37.5;46.09;44.53;39.84;47.66;41.41;34.38;19.53;31.25;0.6487;0.001991970545053482;42.19;50.0;25.0;46.88;29.69;50.0;48.44;46.88;40.62;37.5;57.81;56.25;52.34;59.38;57.03;52.34;38.28;31.25;0.64428;0.001985820405483246
8;21.88;50.0;25.0;43.75;25.0;45.31;46.88;43.75;31.25;37.5;47.66;46.09;40.62;47.66;40.62;32.81;17.97;31.25;0.6564;0.0019708516955375672;40.62;50.0;25.0;46.88;29.69;51.56;50.0;48.44;42.19;43.75;58.59;57.03;53.12;58.59;55.47;50.0;34.38;34.38;0.66488;0.0018701306736469269
9;23.44;50.0;25.0;43.75;26.56;46.88;48.44;45.31;32.81;43.75;49.22;46.88;42.19;46.88;39.06;32.03;17.19;31.25;0.6854;0.001810482406616211;40.62;50.0;31.25;46.88;31.25;51.56;50.0;50.0;43.75;43.75;59.38;57.81;53.91;58.59;53.91;48.44;31.25;34.38;0.68804;0.0017551751387119294
10;25.0;50.0;25.0;43.75;26.56;46.88;48.44;46.88;34.38;43.75;50.78;48.44;42.97;46.88;39.06;31.25;17.19;34.38;0.6871;0.0018320975124835968;39.06;60.0;31.25;46.88;32.81;53.12;51.56;50.0;45.31;43.75;60.16;59.38;54.69;57.81;53.12;46.09;28.91;34.38;0.7039;0.0016626213502883912
11;25.0;60.0;25.0;43.75;28.12;46.88;50.0;48.44;35.94;43.75;51.56;50.0;43.75;46.09;38.28;30.47;17.19;34.38;0.7167;0.0016914737641811372;39.06;60.0;31.25;46.88;32.81;53.12;51.56;51.56;46.88;43.75;60.94;60.16;55.47;57.03;51.56;44.53;26.56;34.38;0.7232;0.001571267852783203
12;25.0;60.0;25.0;43.75;28.12;46.88;50.0;48.44;36.72;43.75;52.34;50.78;44.53;45.31;37.5;29.69;16.41;34.38;0.7056;0.0017330879867076875;37.5;60.0;31.25;46.88;32.81;53.12;53.12;53.12;48.44;43.75;61.72;60.94;56.25;56.25;50.0;42.97;24.22;34.38;0.73996;0.0014932631397247314
13;25.0;60.0;25.0;43.75;28.12;46.88;51.56;50.0;37.5;43.75;53.91;52.34;45.31;46.09;37.5;28.91;16.41;34.38;0.7507;0.0014776773929595947;37.5;60.0;31.25;46.88;34.38;53.12;53.12;54.69;49.22;43.75;62.5;61.72;57.03;56.25;49.22;41.41;22.66;37.5;0.75144;0.001421094571352005
14;25.0;60.0;25.0;43.75;29.69;48.44;51.56;51.56;39.06;43.75;54.69;53.12;46.88;45.31;36.72;28.12;15.62;34.38;0.73;0.001603919130563736;35.94;60.0;31.25;46.88;34.38;53.12;53.12;54.69;50.78;43.75;64.06;62.5;57.81;55.47;47.66;39.84;21.09;37.5;0.76164;0.0013682800102233887
15;25.0;60.0;25.0;40.62;29.69;48.44;51.56;51.56;39.84;43.75;55.47;54.69;47.66;45.31;35.94;28.12;14.84;34.38;0.7617;0.001401550155878067;35.94;70.0;31.25;46.88;34.38;53.12;53.12;56.25;51.56;43.75;64.06;63.28;58.59;54.69;46.88;38.28;19.53;37.5;0.76956;0.0013213030302524566
16;26.56;70.0;25.0;40.62;29.69;48.44;51.56;53.12;40.62;43.75;56.25;55.47;48.44;45.31;35.94;27.34;14.84;34.38;0.7547;0.001429119324684143;35.94;70.0;37.5;46.88;34.38;53.12;53.12;56.25;52.34;43.75;64.84;63.28;59.38;54.69;45.31;36.72;18.75;37.5;0.78144;0.0012592103409767152
