;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
15;34.38;22.0;40.62;31.25;21.88;30.47;28.12;46.88;23.44;37.5;10.94;34.38;0.5443;0.013112619626522064;42.19;29.0;53.12;34.38;35.94;37.5;48.05;63.28;31.25;40.62;15.23;48.44;0.5856;0.011351286540031433
16;34.38;22.0;43.75;31.25;22.66;31.25;29.3;48.44;23.83;37.5;11.33;34.38;0.5589;0.01277490371465683;42.97;29.0;53.12;34.38;35.94;37.5;48.44;63.67;31.25;40.62;15.23;48.44;0.59906;0.011005623149871826
17;35.16;23.0;43.75;31.25;22.66;31.25;30.08;49.61;24.61;37.5;11.72;35.94;0.5687;0.012527104222774506;42.97;30.0;53.12;34.38;35.94;36.72;49.22;64.45;31.64;40.62;15.62;48.44;0.61;0.01065197770833969
18;35.16;23.0;43.75;31.25;23.44;31.25;30.86;50.78;25.0;37.5;12.11;35.94;0.5844;0.0120820352435112;42.97;30.0;53.12;34.38;35.94;36.72;50.0;64.84;32.03;40.62;16.02;46.88;0.62196;0.01026038008928299
19;35.94;23.0;43.75;32.81;23.44;32.03;31.64;51.95;25.39;37.5;12.5;35.94;0.573;0.0126112753033638;42.97;30.0;53.12;34.38;35.94;36.72;50.39;65.23;32.03;37.5;16.41;48.44;0.63162;0.009948631958961486
20;35.94;24.0;43.75;32.81;24.22;32.03;32.42;52.73;25.78;37.5;12.89;35.94;0.5867;0.011977970051765442;43.75;31.0;53.12;34.38;35.94;36.72;50.78;65.62;32.42;37.5;16.8;48.44;0.6468;0.009590539230108261
21;36.72;24.0;43.75;32.81;24.22;32.03;33.59;53.52;26.17;34.38;13.28;35.94;0.5808;0.012334522831439971;43.75;31.0;53.12;34.38;35.94;35.94;51.56;66.02;32.81;37.5;17.19;48.44;0.65418;0.009274495700597763
22;36.72;24.0;43.75;32.81;25.0;32.03;34.38;54.3;26.95;34.38;13.67;37.5;0.5885;0.012042926394939422;44.53;31.0;50.0;34.38;35.94;35.94;51.95;66.02;32.81;37.5;17.58;48.44;0.6655;0.008995145592689513
23;37.5;24.0;43.75;32.81;25.0;32.03;34.77;54.69;27.34;34.38;14.06;37.5;0.5913;0.012187945520877838;44.53;32.0;50.0;34.38;35.94;35.94;52.34;66.41;33.2;37.5;17.97;46.88;0.67124;0.008781095073223114
24;37.5;24.0;43.75;32.81;25.0;32.03;35.55;55.47;27.73;34.38;14.45;37.5;0.5978;0.011721544277668;44.53;32.0;50.0;34.38;35.94;35.94;52.73;66.8;33.59;37.5;18.36;48.44;0.68382;0.008476425116062164
25;38.28;24.0;43.75;32.81;25.78;32.81;36.33;56.25;28.12;34.38;14.84;37.5;0.6013;0.01173971803188324;45.31;32.0;50.0;32.81;35.94;35.16;53.12;66.8;33.59;34.38;18.75;48.44;0.68886;0.008234871979951859
26;38.28;25.0;43.75;32.81;25.78;32.81;36.72;57.03;28.52;34.38;15.23;37.5;0.6042;0.011728155982494354;45.31;33.0;50.0;32.81;35.94;35.16;53.52;67.19;33.98;34.38;19.14;46.88;0.69952;0.007964263641834259
27;38.28;25.0;43.75;32.81;26.56;32.81;37.5;57.42;28.91;34.38;15.62;37.5;0.6051;0.011897371828556061;45.31;33.0;50.0;32.81;35.94;35.16;53.91;67.19;34.38;34.38;19.53;46.88;0.70632;0.007721389185190201
28;39.06;25.0;43.75;32.81;26.56;32.81;37.89;57.81;29.3;34.38;16.02;39.06;0.6065;0.011920988655090331;46.09;33.0;50.0;32.81;35.94;35.16;54.3;67.58;34.38;34.38;19.92;46.88;0.71552;0.007447460205554962
29;39.06;25.0;40.62;32.81;26.56;32.81;38.67;58.59;29.69;34.38;16.41;39.06;0.6029;0.012083215349912644;46.09;33.0;50.0;32.81;35.94;35.16;54.69;67.58;34.77;34.38;20.31;46.88;0.72178;0.007302826577425003
30;39.06;25.0;40.62;32.81;27.34;32.81;39.06;58.98;30.08;34.38;16.8;39.06;0.6115;0.01183888885974884;46.09;34.0;46.88;32.81;35.94;34.38;55.08;67.97;35.16;34.38;20.7;46.88;0.72894;0.007077448087930679
31;39.84;25.0;40.62;32.81;27.34;32.81;39.84;59.38;30.47;34.38;17.19;39.06;0.609;0.012103938615322113;46.09;34.0;46.88;32.81;35.94;34.38;55.47;67.97;35.16;34.38;21.09;46.88;0.7334;0.006815532108545303
32;39.84;25.0;40.62;32.81;27.34;32.81;40.23;59.77;30.86;34.38;17.58;39.06;0.6151;0.012106999510526658;46.88;34.0;46.88;32.81;35.94;34.38;55.47;67.97;35.55;34.38;21.09;46.88;0.74304;0.006647771598100662
33;39.84;25.0;40.62;32.81;27.34;32.81;40.62;60.16;31.25;34.38;17.97;39.06;0.6149;0.011825249576568603;46.88;34.0;46.88;32.81;35.94;34.38;55.86;68.36;35.94;31.25;21.48;46.88;0.75206;0.006425813744664192
34;39.84;26.0;40.62;32.81;28.12;32.81;41.41;60.55;31.64;34.38;18.36;39.06;0.6157;0.012115334093570709;46.88;34.0;46.88;32.81;35.94;34.38;56.25;68.36;36.33;31.25;21.88;45.31;0.75424;0.006377044574022293
35;40.62;26.0;40.62;32.81;28.12;32.81;41.8;60.94;32.03;34.38;18.75;39.06;0.6058;0.012525735729932786;46.88;34.0;46.88;31.25;35.16;33.59;56.25;68.36;36.33;31.25;22.27;45.31;0.76548;0.0060561937022209165
36;40.62;26.0;40.62;32.81;28.12;32.81;42.19;61.33;32.42;34.38;19.14;39.06;0.6141;0.012254013484716416;46.88;35.0;46.88;31.25;35.16;33.59;56.25;68.75;36.72;31.25;22.66;45.31;0.76794;0.005950035959482193
37;40.62;26.0;40.62;32.81;28.12;32.81;42.58;61.33;32.81;34.38;19.53;39.06;0.6187;0.012271881997585297;47.66;35.0;43.75;31.25;35.16;33.59;56.64;68.75;37.11;31.25;22.66;45.31;0.77462;0.005799007278084755
38;40.62;26.0;40.62;31.25;28.12;32.81;42.97;61.72;33.2;34.38;19.92;39.06;0.6189;0.01208290467262268;47.66;35.0;43.75;31.25;35.16;33.59;56.64;68.75;37.5;31.25;23.05;45.31;0.78204;0.005578322244882584
39;40.62;26.0;40.62;31.25;28.12;32.81;43.36;62.11;33.59;31.25;20.31;39.06;0.6195;0.012204046392440797;47.66;35.0;43.75;31.25;35.16;33.59;57.03;68.75;37.89;31.25;23.44;45.31;0.78716;0.005473557724952698
40;41.41;26.0;40.62;31.25;28.91;32.81;43.75;62.11;33.98;31.25;20.7;39.06;0.62;0.012659710681438447;47.66;35.0;43.75;31.25;35.16;33.59;57.03;68.75;37.89;31.25;23.83;45.31;0.79112;0.00532515622138977
41;41.41;26.0;40.62;31.25;28.91;32.81;44.14;62.5;34.38;31.25;20.7;39.06;0.6195;0.012842693531513214;47.66;35.0;43.75;31.25;35.16;32.81;57.42;68.75;38.28;31.25;23.83;45.31;0.79532;0.005149916263818741
42;41.41;26.0;37.5;31.25;28.91;32.81;44.53;62.89;34.77;31.25;21.09;39.06;0.6199;0.012776021933555603;47.66;35.0;43.75;31.25;35.16;32.81;57.42;69.14;38.67;31.25;24.22;45.31;0.798;0.005071007887125016
43;41.41;26.0;37.5;31.25;28.91;32.81;44.92;62.89;35.16;31.25;21.48;39.06;0.6229;0.012520343071222306;48.44;35.0;43.75;31.25;35.16;32.81;57.42;69.14;39.06;31.25;24.61;45.31;0.8037;0.004930421525835991
44;41.41;26.0;37.5;31.25;28.91;32.81;44.92;63.28;35.55;31.25;21.88;39.06;0.6157;0.013180606496334075;48.44;35.0;43.75;31.25;35.16;32.81;57.42;69.14;39.45;31.25;25.0;43.75;0.80914;0.004781419191360474
45;42.19;26.0;37.5;31.25;29.69;32.81;45.31;63.28;35.94;31.25;22.27;39.06;0.6109;0.01312282155752182;48.44;36.0;40.62;29.69;35.16;32.81;57.81;69.14;39.84;31.25;25.39;43.75;0.81838;0.0045849428248405455
46;42.19;27.0;37.5;31.25;29.69;32.81;45.7;63.67;36.33;31.25;22.27;39.06;0.6271;0.012674982523918151;48.44;36.0;40.62;29.69;35.16;32.81;57.81;69.14;40.23;28.12;25.39;43.75;0.81974;0.004510013752579689
47;42.19;27.0;37.5;31.25;29.69;32.81;46.09;63.67;36.72;31.25;22.66;39.06;0.6289;0.013052119195461273;48.44;36.0;40.62;29.69;35.16;32.03;57.81;69.14;40.62;28.12;25.78;43.75;0.824;0.004368278976678849
48;42.19;27.0;37.5;31.25;29.69;32.81;46.09;64.06;37.11;31.25;23.05;39.06;0.6259;0.013040915596485137;49.22;36.0;40.62;29.69;35.16;32.03;57.81;69.14;40.62;28.12;26.17;43.75;0.82544;0.0043869862115383145
49;42.19;27.0;37.5;31.25;29.69;32.81;46.48;64.06;37.5;31.25;23.44;39.06;0.6206;0.013179971098899842;49.22;36.0;40.62;29.69;34.38;32.03;57.81;69.14;41.02;28.12;26.17;43.75;0.82898;0.004307120041251182
