;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;33.98;50.0;3.12;6.64;6.64;21.48;37.89;40.04;2.34;2.73;0.661;0.07752799466252328;74.61;50.0;10.94;25.39;20.31;40.04;58.01;63.48;10.94;14.45;0.578;0.08480701772272586
1;33.59;50.0;4.69;10.55;8.98;25.98;44.34;45.9;4.69;4.69;0.6605;0.07644076857715845;71.09;50.0;14.06;28.12;21.68;40.62;58.59;62.11;13.28;17.19;0.6294;0.08087924181222916
2;33.2;0.0;6.25;13.28;10.55;27.93;46.68;47.66;5.47;6.25;0.7075;0.07312160474061966;69.14;50.0;18.75;30.47;22.85;41.21;58.59;61.13;16.41;19.14;0.6645;0.07683616719543934
3;31.64;0.0;7.81;15.23;11.33;29.3;47.85;48.24;7.03;7.42;0.71;0.06767123952507972;66.8;50.0;23.44;31.64;23.44;41.6;58.59;60.35;18.75;20.31;0.6919;0.07224049890786409
4;30.08;0.0;9.38;17.19;11.91;30.47;48.83;48.63;8.59;8.2;0.742;0.06280373420566321;65.23;50.0;26.56;32.81;23.63;41.99;58.4;59.57;21.09;21.48;0.7061;0.07055364511460066
5;28.52;0.0;10.94;18.75;12.5;31.45;49.22;48.83;10.16;9.38;0.755;0.06319591255858541;63.67;50.0;29.69;33.2;23.83;42.38;58.2;58.98;22.66;22.27;0.7295;0.06749873105734587
6;28.12;0.0;12.5;19.92;12.89;32.03;49.41;48.83;10.94;10.16;0.776;0.05821206284314394;61.72;50.0;31.25;33.59;23.83;42.38;58.01;58.4;23.44;22.66;0.7302;0.06711462869048118
7;27.34;0.0;12.5;20.7;13.28;32.42;49.61;48.83;12.5;10.94;0.8045;0.05599291381984949;60.55;0.0;34.38;33.98;24.02;42.38;57.62;57.81;25.0;23.05;0.7526;0.06425840156078338
8;26.56;0.0;14.06;21.48;13.67;32.81;49.61;48.63;13.28;11.72;0.793;0.05805895860865712;59.38;0.0;35.94;34.38;24.02;42.58;57.42;57.42;25.0;23.44;0.7528;0.06338306348919868
9;26.17;0.0;15.62;22.27;13.87;33.2;49.8;48.44;14.06;12.11;0.779;0.058738443095237014;58.2;0.0;37.5;34.38;24.02;42.58;57.03;56.84;25.78;23.83;0.7641;0.061196344247460364
10;26.17;0.0;17.19;22.66;14.06;33.4;49.61;48.44;14.84;12.5;0.7925;0.05489953143894672;57.42;0.0;39.06;34.38;24.22;42.58;56.84;56.45;26.56;24.22;0.7686;0.060400703459978104
11;25.39;0.0;18.75;23.05;14.45;33.79;49.8;48.44;15.62;12.89;0.786;0.058222221106290814;56.64;0.0;40.62;34.38;24.41;42.77;56.84;56.05;27.34;24.22;0.7748;0.059070977379381655
12;25.39;0.0;18.75;23.83;14.65;34.18;50.0;48.44;16.41;13.28;0.8025;0.05412324057146907;56.25;0.0;42.19;34.77;24.41;42.77;56.64;55.86;27.34;24.22;0.7792;0.058371284340322016
13;25.39;0.0;20.31;24.22;15.04;34.38;50.0;48.63;17.19;13.67;0.811;0.05347451497614384;55.47;0.0;43.75;34.77;24.61;42.97;56.45;55.66;28.12;24.61;0.788;0.05699043485447764
14;25.0;0.0;21.88;24.61;15.23;34.57;50.2;48.63;17.97;14.06;0.803;0.054235874786973;55.08;0.0;45.31;34.38;24.8;42.97;56.45;55.47;28.12;24.61;0.7852;0.057134849806129935
15;25.0;0.0;23.44;25.0;15.43;34.96;50.2;48.83;18.75;14.45;0.8145;0.0533594840914011;54.69;0.0;45.31;34.38;24.8;43.16;56.25;55.27;28.12;24.61;0.7938;0.05615897049158811
16;25.0;0.0;23.44;25.39;15.82;35.16;50.2;48.83;19.53;14.84;0.8105;0.052669066205620764;54.3;0.0;46.88;34.38;25.0;43.36;56.25;55.27;28.91;24.61;0.7916;0.055693945420533415
17;25.0;0.0;25.0;25.39;16.02;35.35;50.2;49.02;20.31;15.23;0.8055;0.05212394677102566;53.91;0.0;48.44;34.38;25.2;43.36;56.05;55.08;28.91;25.0;0.8023;0.0544566863052547
18;25.0;0.0;26.56;25.78;16.21;35.55;50.2;49.02;20.31;15.62;0.8165;0.05070538928359747;53.52;0.0;50.0;34.38;25.39;43.55;55.86;55.08;28.91;25.0;0.8005;0.05434523199275136
19;25.39;0.0;26.56;26.17;16.41;35.94;50.0;49.22;21.09;15.62;0.8165;0.05059053226560354;53.12;0.0;50.0;33.98;25.59;43.75;55.86;55.08;28.91;25.0;0.7998;0.054132004809379575
