;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_classifier-2;train-saturation_classifier-6
0;0.08358886313140393;0.5951;0.07534963355958461;0.6645;3.12;2.34;1.56;3.12;1.17;1.37;0.78;0.39;0.39;0.0;12.5;21.88;19.53;32.81;20.12;24.8;27.34;13.67;35.94;50.0
1;0.07782743257582188;0.6609;0.07195999073982239;0.688;4.69;3.12;2.73;3.52;0.78;1.17;0.78;0.59;0.78;0.0;28.12;25.0;24.61;32.03;10.74;15.62;8.4;7.03;15.62;50.0
2;0.07391596743017435;0.6926;0.06727490639686584;0.722;7.81;4.69;3.91;4.69;0.78;1.17;0.98;0.78;1.17;0.0;42.19;24.22;26.17;27.73;4.3;9.38;4.1;6.25;11.33;50.0
3;0.07106104556024075;0.7123;0.06020234188437462;0.774;9.38;6.25;4.69;4.69;0.78;1.17;0.98;0.78;1.17;0.0;48.44;25.0;25.78;23.44;3.12;7.42;2.93;5.47;8.59;0.0
4;0.06927238154560328;0.7234;0.06348512500524521;0.766;12.5;7.03;5.47;5.08;0.98;1.17;0.98;0.98;1.56;0.0;53.12;25.0;26.17;18.36;2.54;7.03;2.34;5.27;7.03;0.0
5;0.06673163911253215;0.7369;0.06073981785029173;0.7765;14.06;7.81;5.47;4.69;0.98;1.37;0.98;1.17;1.95;0.0;56.25;25.0;23.83;15.23;2.15;7.03;2.15;5.27;6.25;0.0
6;0.06445695169419051;0.7491;0.05997533833235502;0.7815;15.62;8.59;6.25;4.69;1.17;1.37;0.98;1.37;2.34;0.0;57.81;25.0;23.05;12.5;1.95;7.62;1.95;5.66;6.25;0.0
7;0.06239037163108587;0.7641;0.06227134876698256;0.7555;17.19;9.38;6.64;4.69;1.17;1.56;0.98;1.37;2.34;0.0;57.81;25.0;22.66;10.55;1.95;7.62;1.95;5.66;6.25;0.0
8;0.06136931762844324;0.7629;0.053064187537878754;0.7995;18.75;10.16;7.42;5.08;1.37;1.76;0.98;1.56;2.34;0.0;59.38;25.0;22.66;9.77;2.15;8.4;1.95;5.66;6.25;0.0
9;0.05891339726671577;0.782;0.05061206836998463;0.812;20.31;10.94;7.81;5.08;1.37;1.95;0.98;1.56;2.73;0.0;59.38;25.0;22.27;9.38;2.34;9.38;1.76;5.66;6.64;0.0
10;0.0571804369404912;0.7859;0.05552051912248135;0.8065;21.88;11.72;7.81;5.47;1.56;2.15;0.98;1.76;3.12;0.0;60.94;25.0;21.88;8.98;2.73;10.16;1.56;6.05;7.42;0.0
11;0.05571285586431623;0.7964;0.05231424234807491;0.813;21.88;12.5;8.2;5.86;1.76;2.34;0.98;1.76;3.12;0.0;59.38;25.0;21.48;8.98;2.93;10.74;1.56;5.66;7.81;0.0
12;0.055204736361652615;0.8055;0.048828583478927615;0.83;23.44;13.28;8.98;5.86;1.95;2.54;1.17;1.95;3.52;0.0;59.38;25.78;21.09;8.59;3.12;11.13;1.37;5.66;8.2;0.0
13;0.05386507193446159;0.8089;0.04727036387845874;0.834;25.0;14.06;9.38;6.25;1.95;2.73;0.98;1.95;3.52;0.0;59.38;25.78;21.09;8.2;3.32;11.72;1.37;5.27;8.59;0.0
14;0.05223296338021755;0.8173;0.04956740188598633;0.8305;26.56;14.06;9.77;6.25;2.15;2.73;1.17;1.95;3.91;0.0;59.38;26.56;21.09;8.2;3.71;12.11;1.37;5.08;8.98;0.0
15;0.05047779648676515;0.8236;0.04767223523929715;0.8205;26.56;14.84;10.16;6.64;2.34;2.93;1.17;2.15;4.3;0.0;59.38;26.56;21.09;8.2;3.91;12.11;1.37;4.88;9.38;0.0
16;0.048846332454681396;0.8349;0.050913154181092976;0.8275;28.12;15.62;10.55;6.64;2.54;3.12;0.98;2.15;4.3;0.0;59.38;26.56;20.7;8.2;4.1;12.11;1.37;4.88;9.77;0.0
17;0.04815494360253215;0.8394;0.046857340835034844;0.83;29.69;15.62;10.94;7.03;2.73;3.32;1.17;2.34;4.69;0.0;59.38;26.56;20.7;8.2;4.49;11.72;1.37;4.69;10.55;0.0
18;0.046887237775325774;0.8456;0.046429508987814186;0.832;29.69;16.41;11.33;7.03;2.93;3.52;1.17;2.34;4.69;0.0;59.38;27.34;21.09;8.2;4.69;11.33;1.37;4.49;11.33;0.0
19;0.04638620472997427;0.8447;0.04311127672716975;0.852;31.25;17.19;11.72;7.42;3.12;3.52;1.17;2.34;5.08;0.0;57.81;27.34;21.09;8.2;5.08;10.74;1.37;4.1;12.11;0.0
