;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
40;40.62;13.0;50.0;56.25;46.88;68.75;60.94;43.75;37.5;37.5;0.3676;0.004918013739585877;40.62;15.0;50.0;56.25;51.56;70.31;62.5;45.31;43.75;40.62;0.34312;0.004989721250534058
41;40.62;13.0;50.0;56.25;48.44;68.75;60.94;43.75;37.5;37.5;0.3746;0.004808423829078675;40.62;15.0;50.0;56.25;51.56;70.31;62.5;45.31;43.75;37.5;0.34626;0.004980560727119446
42;40.62;13.0;50.0;56.25;48.44;70.31;60.94;43.75;37.5;37.5;0.3749;0.004823853635787964;40.62;15.0;50.0;56.25;51.56;70.31;62.5;45.31;43.75;37.5;0.34698;0.004961394128799438
43;40.62;13.0;50.0;56.25;48.44;70.31;60.94;45.31;37.5;37.5;0.3862;0.004755654978752136;43.75;15.0;50.0;56.25;51.56;71.88;62.5;45.31;43.75;37.5;0.35106;0.004923567442893982
44;40.62;13.0;50.0;56.25;48.44;70.31;60.94;45.31;37.5;37.5;0.3781;0.004795525240898132;43.75;15.0;50.0;56.25;51.56;71.88;64.06;45.31;43.75;37.5;0.35352;0.004917639355659485
45;40.62;13.0;50.0;56.25;48.44;70.31;60.94;45.31;37.5;37.5;0.3837;0.004771039724349975;43.75;15.0;50.0;56.25;51.56;71.88;64.06;45.31;43.75;37.5;0.35596;0.004876745438575744
46;40.62;13.0;50.0;56.25;48.44;70.31;60.94;45.31;37.5;37.5;0.3827;0.004766005063056946;43.75;15.0;50.0;56.25;51.56;71.88;64.06;45.31;43.75;37.5;0.3612;0.0048590353393554685
47;40.62;13.0;50.0;56.25;48.44;70.31;62.5;45.31;37.5;37.5;0.3896;0.004675971293449402;43.75;15.0;50.0;56.25;51.56;71.88;64.06;45.31;43.75;37.5;0.35878;0.004848119955062866
48;40.62;13.0;50.0;56.25;48.44;70.31;62.5;45.31;37.5;37.5;0.3823;0.004767354202270508;43.75;15.0;62.5;56.25;51.56;71.88;64.06;45.31;43.75;37.5;0.36346;0.004821660985946655
49;40.62;13.0;50.0;56.25;48.44;70.31;62.5;45.31;37.5;37.5;0.3913;0.00472156195640564;43.75;15.0;62.5;53.12;51.56;71.88;64.06;46.88;43.75;37.5;0.36526;0.0048131071472167965
