;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;78.12;21.0;25.0;31.25;23.44;48.44;68.75;71.88;18.75;15.62;0.0191;0.009192699909210206;84.38;24.0;25.0;34.38;25.0;50.0;70.31;73.44;18.75;18.75;0.0114;0.009019557361602783
1;75.0;20.0;25.0;31.25;23.44;48.44;68.75;71.88;18.75;15.62;0.0304;0.009163405227661132;81.25;24.0;25.0;34.38;25.0;50.0;70.31;73.44;18.75;18.75;0.02216;0.008997781534194947
2;75.0;18.0;25.0;31.25;23.44;48.44;68.75;71.88;18.75;15.62;0.0335;0.00912483901977539;81.25;24.0;25.0;34.38;25.0;50.0;70.31;73.44;18.75;18.75;0.02794;0.008966963481903076
3;71.88;15.0;25.0;31.25;23.44;48.44;68.75;71.88;18.75;15.62;0.0361;0.00908080997467041;81.25;23.0;25.0;34.38;25.0;50.0;70.31;71.88;18.75;18.75;0.03126;0.008929993257522584
4;68.75;12.0;25.0;31.25;23.44;46.88;68.75;71.88;18.75;15.62;0.0416;0.00903489236831665;78.12;21.0;25.0;34.38;26.56;48.44;70.31;71.88;18.75;18.75;0.03352;0.008888607950210571
5;65.62;8.0;25.0;31.25;23.44;46.88;67.19;70.31;18.75;15.62;0.0403;0.008983287000656127;78.12;19.0;25.0;34.38;26.56;48.44;68.75;71.88;18.75;18.75;0.03518;0.008845865926742554
6;62.5;6.0;25.0;31.25;23.44;46.88;67.19;70.31;18.75;15.62;0.0416;0.008939270210266113;75.0;17.0;25.0;34.38;26.56;48.44;68.75;71.88;18.75;18.75;0.0362;0.008802359113693238
7;62.5;4.0;25.0;31.25;23.44;46.88;67.19;70.31;18.75;15.62;0.0421;0.008896711587905884;75.0;15.0;25.0;34.38;26.56;48.44;68.75;71.88;18.75;18.75;0.03642;0.0087647141456604
8;62.5;4.0;25.0;31.25;23.44;45.31;67.19;70.31;18.75;15.62;0.0431;0.008857792663574218;75.0;14.0;25.0;34.38;26.56;48.44;68.75;71.88;18.75;18.75;0.03912;0.00872555986404419
9;59.38;4.0;25.0;31.25;23.44;45.31;67.19;68.75;18.75;18.75;0.0437;0.00881737380027771;71.88;12.0;25.0;34.38;26.56;48.44;68.75;70.31;18.75;18.75;0.03914;0.008685347890853881
10;59.38;3.0;25.0;31.25;23.44;45.31;67.19;68.75;18.75;18.75;0.043;0.00877504277229309;71.88;10.0;25.0;34.38;26.56;48.44;68.75;70.31;18.75;18.75;0.0412;0.008648456020355225
11;59.38;3.0;25.0;31.25;23.44;45.31;67.19;68.75;18.75;18.75;0.0428;0.00873390598297119;71.88;9.0;25.0;34.38;26.56;48.44;68.75;70.31;18.75;18.75;0.04144;0.008611725244522094
12;59.38;3.0;25.0;31.25;25.0;45.31;65.62;68.75;18.75;18.75;0.0439;0.008694111585617066;71.88;8.0;25.0;34.38;26.56;48.44;68.75;70.31;18.75;18.75;0.04082;0.008571406183242798
13;59.38;3.0;25.0;31.25;25.0;45.31;65.62;68.75;18.75;18.75;0.0443;0.008648170518875122;71.88;7.0;25.0;34.38;26.56;48.44;68.75;70.31;18.75;18.75;0.0419;0.008533836441040039
14;56.25;3.0;25.0;31.25;25.0;45.31;65.62;68.75;18.75;18.75;0.0452;0.008609432268142701;68.75;6.0;25.0;34.38;26.56;48.44;68.75;70.31;18.75;21.88;0.04362;0.00849787142753601
15;56.25;3.0;25.0;31.25;25.0;45.31;65.62;68.75;25.0;18.75;0.0469;0.008573725318908692;68.75;5.0;25.0;34.38;26.56;48.44;67.19;70.31;18.75;21.88;0.04434;0.00846324821472168
16;56.25;3.0;25.0;31.25;25.0;45.31;65.62;68.75;25.0;18.75;0.0483;0.008525004863739014;68.75;5.0;25.0;34.38;26.56;48.44;67.19;70.31;18.75;21.88;0.04598;0.008424960889816284
17;56.25;3.0;25.0;31.25;25.0;45.31;65.62;68.75;25.0;18.75;0.0512;0.008498457384109497;68.75;4.0;25.0;37.5;26.56;48.44;67.19;70.31;25.0;21.88;0.04666;0.008394263210296632
18;56.25;3.0;25.0;31.25;25.0;45.31;65.62;68.75;25.0;18.75;0.0516;0.008463539314270019;68.75;4.0;25.0;37.5;26.56;48.44;67.19;70.31;25.0;21.88;0.04796;0.008362277603149414
19;56.25;3.0;25.0;31.25;25.0;45.31;65.62;67.19;25.0;18.75;0.051;0.008427466773986817;68.75;4.0;25.0;37.5;26.56;48.44;67.19;70.31;25.0;21.88;0.05088;0.008329520769119263
20;56.25;3.0;25.0;34.38;25.0;45.31;65.62;67.19;25.0;21.88;0.0513;0.008398553133010864;68.75;4.0;25.0;37.5;26.56;48.44;67.19;68.75;25.0;21.88;0.0504;0.008302897386550902
21;56.25;3.0;25.0;34.38;25.0;45.31;65.62;67.19;25.0;21.88;0.0542;0.008364321899414063;68.75;4.0;37.5;37.5;26.56;48.44;67.19;68.75;25.0;21.88;0.05102;0.008271922721862793
22;53.12;3.0;25.0;34.38;25.0;45.31;65.62;67.19;25.0;21.88;0.0551;0.008330017471313476;68.75;4.0;37.5;37.5;26.56;48.44;67.19;68.75;25.0;21.88;0.05246;0.008243459482192994
23;53.12;3.0;25.0;34.38;25.0;45.31;65.62;67.19;25.0;21.88;0.0566;0.008298184871673584;68.75;4.0;37.5;37.5;28.12;48.44;67.19;68.75;25.0;21.88;0.05574;0.008212043647766114
24;53.12;3.0;25.0;34.38;25.0;45.31;65.62;67.19;25.0;21.88;0.059;0.00826745309829712;65.62;4.0;37.5;37.5;28.12;48.44;67.19;68.75;25.0;21.88;0.05946;0.008184671754837036
25;53.12;3.0;25.0;34.38;25.0;45.31;65.62;67.19;25.0;21.88;0.0592;0.008232716274261474;65.62;4.0;37.5;37.5;28.12;48.44;67.19;68.75;25.0;21.88;0.06078;0.008152872762680053
26;53.12;3.0;25.0;34.38;25.0;45.31;65.62;67.19;25.0;21.88;0.063;0.00820219521522522;65.62;4.0;37.5;37.5;28.12;48.44;67.19;68.75;25.0;25.0;0.06052;0.008126333618164063
