;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;4.69;5.0;6.25;20.31;9.38;17.97;21.09;9.38;18.75;15.62;13.28;15.62;10.55;3.12;14.06;0.0987;0.030470986127853393;59.38;17.0;6.25;40.62;25.78;43.75;42.97;28.12;48.05;25.0;47.27;57.03;62.89;52.73;25.0;0.05732;0.03344943479537964
1;7.81;8.0;9.38;26.56;12.5;23.44;25.0;10.55;17.58;25.0;10.16;9.38;6.25;3.91;18.75;0.1242;0.029236825466156007;48.44;13.0;12.5;48.44;32.81;51.56;51.56;32.81;49.22;40.62;43.75;44.92;46.48;31.25;34.38;0.12884;0.028436858124732973
2;10.94;10.0;12.5;28.12;14.06;26.56;28.12;11.72;19.14;31.25;12.89;10.16;7.03;4.3;21.88;0.2198;0.024508493447303773;41.41;15.0;18.75;46.88;35.16;53.91;54.69;34.77;51.56;46.88;43.75;36.72;33.2;17.97;39.06;0.19634;0.02516177818775177
3;13.28;12.0;15.62;29.69;15.62;27.34;31.25;14.45;22.27;37.5;16.02;11.33;7.42;4.3;23.44;0.2749;0.022016051387786867;37.5;16.0;25.0;45.31;35.94;52.34;54.69;36.33;52.73;50.0;44.92;30.86;25.0;12.11;40.62;0.25782;0.022589724707603454
4;15.62;13.0;21.88;29.69;16.41;28.91;34.38;16.02;24.61;37.5;18.75;12.11;7.42;4.69;25.0;0.3299;0.019952709126472474;35.16;18.0;28.12;43.75;35.94;50.78;55.47;37.5;53.52;53.12;46.09;27.73;20.31;10.16;40.62;0.30834;0.02068301582813263
5;16.41;14.0;21.88;29.69;17.19;30.47;35.94;17.19;26.95;40.62;21.88;12.89;7.42;4.69;25.0;0.346;0.019523579072952272;33.59;19.0;34.38;42.19;35.94;48.44;55.47;38.28;53.91;53.12;47.66;25.39;17.19;8.59;40.62;0.34672;0.01923846642494202
6;17.97;15.0;28.12;29.69;17.19;31.25;38.28;18.75;29.3;40.62;24.61;13.28;7.42;5.08;26.56;0.3977;0.017971800470352173;32.81;20.0;37.5;40.62;35.94;46.88;55.47;39.06;53.91;53.12;49.22;24.22;14.84;8.2;42.19;0.37806;0.018127322463989258
7;18.75;15.0;28.12;29.69;17.97;31.25;39.06;19.53;31.25;40.62;27.34;13.67;7.42;5.08;26.56;0.4263;0.016762953138351442;32.03;21.0;40.62;40.62;35.94;45.31;55.47;39.45;53.91;50.0;50.78;23.05;13.28;7.81;42.19;0.40556;0.017262547690868376
8;19.53;16.0;31.25;31.25;17.97;32.03;40.62;20.7;33.2;40.62;30.08;14.06;7.42;5.08;28.12;0.4328;0.016442758393287658;32.03;22.0;43.75;39.06;35.94;44.53;55.47;39.84;54.3;50.0;51.95;22.66;12.5;7.42;42.19;0.42962;0.016422960422039033
9;20.31;16.0;31.25;29.69;18.75;32.81;42.19;21.48;35.16;40.62;32.42;14.84;7.81;5.47;28.12;0.4516;0.0161464058637619;31.25;23.0;46.88;39.06;35.94;43.75;55.47;40.62;54.3;50.0;53.52;22.27;11.72;7.42;42.19;0.45388;0.01571104861021042
