;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;28.91;5.0;6.25;17.19;10.16;18.75;23.44;16.41;31.64;12.5;35.16;58.2;58.2;57.42;9.38;0.0829;0.1253300255060196;70.31;19.0;21.88;35.94;24.22;35.16;38.28;28.12;46.48;34.38;49.22;69.14;72.27;72.66;23.44;0.05036;0.13484206420421602
1;26.56;7.0;9.38;25.0;14.06;24.22;29.69;18.75;34.77;18.75;37.5;58.98;58.98;57.81;14.06;0.1242;0.11559573776721954;65.62;11.0;28.12;40.62;28.12;39.84;42.19;30.47;47.27;37.5;49.22;67.97;69.53;69.53;28.12;0.09944;0.1223214208650589
2;26.56;9.0;9.38;29.69;16.41;28.91;33.59;20.31;36.72;25.0;38.67;58.98;58.98;57.42;18.75;0.1749;0.1085574615240097;63.28;12.0;34.38;43.75;30.47;42.19;44.53;31.64;48.05;43.75;49.22;66.8;67.97;67.58;31.25;0.12986;0.11554197460651398
3;27.34;10.0;12.5;34.38;18.75;31.25;35.94;21.48;38.28;31.25;39.84;58.98;58.98;57.03;20.31;0.2043;0.10254367730617524;61.72;13.0;40.62;45.31;32.03;44.53;46.09;32.81;48.83;43.75;49.22;66.02;67.19;66.41;32.81;0.15762;0.10995023768901825
4;28.91;12.0;15.62;37.5;20.31;34.38;37.5;22.27;39.45;34.38;41.02;58.98;58.98;57.03;23.44;0.2378;0.09642261352539062;60.94;14.0;43.75;46.88;33.59;46.09;46.88;33.59;49.61;46.88;50.0;65.62;66.41;65.23;34.38;0.18802;0.10442780134677887
5;31.25;13.0;18.75;37.5;21.09;35.94;39.84;23.05;40.62;37.5;41.8;58.98;59.38;56.64;25.0;0.2636;0.09174373686313629;60.16;15.0;46.88;46.88;33.59;47.66;48.44;34.38;50.39;46.88;50.39;65.23;66.02;64.84;34.38;0.21588;0.09934403457641601
6;32.81;14.0;18.75;39.06;22.66;37.5;40.62;23.83;41.41;37.5;42.58;58.98;59.38;56.64;26.56;0.284;0.08761125612258912;60.16;17.0;50.0;46.88;34.38;48.44;49.22;35.16;51.17;46.88;51.17;65.23;66.02;64.06;35.94;0.24478;0.09449598428249359
7;33.59;15.0;21.88;39.06;22.66;39.06;42.19;24.61;42.58;40.62;43.36;58.98;59.77;56.64;28.12;0.3099;0.08386651229858398;59.38;18.0;53.12;46.88;35.16;49.22;50.0;35.94;51.95;46.88;51.95;64.84;66.02;63.67;35.94;0.26742;0.09030190044403076
8;35.16;16.0;25.0;39.06;23.44;40.62;43.75;25.0;43.75;40.62;44.14;59.38;60.16;57.03;28.12;0.3402;0.07890521972179412;58.59;19.0;56.25;45.31;35.16;50.0;50.78;36.72;52.73;50.0;52.34;64.84;65.62;63.28;35.94;0.2931;0.08646624074935913
9;35.94;17.0;28.12;39.06;23.44;41.41;44.53;25.78;44.92;43.75;45.31;59.38;60.55;57.03;29.69;0.3589;0.07625495475530625;57.81;19.0;59.38;45.31;35.16;50.0;51.56;37.5;53.52;50.0;53.12;64.84;66.02;63.28;37.5;0.3114;0.08313426392793656
10;37.5;17.0;28.12;39.06;24.22;42.19;45.31;26.56;45.7;43.75;45.7;59.38;60.94;57.42;31.25;0.3911;0.07198786489963531;57.81;20.0;59.38;43.75;35.16;50.78;52.34;38.28;54.69;50.0;53.91;64.84;66.02;63.28;37.5;0.33454;0.07992809374809265
11;38.28;18.0;31.25;39.06;25.0;42.97;46.09;27.34;46.88;43.75;46.88;59.77;61.33;57.81;31.25;0.407;0.06985207896232605;57.03;21.0;62.5;42.19;35.16;50.78;53.12;39.06;55.47;50.0;54.3;64.45;66.02;63.28;37.5;0.35724;0.07690810039281845
12;39.06;18.0;34.38;39.06;25.0;43.75;47.66;27.73;47.66;43.75;47.66;59.77;61.72;58.2;31.25;0.4091;0.06837904337644576;57.03;21.0;62.5;42.19;35.16;51.56;53.12;39.84;56.25;50.0;55.08;64.45;66.41;63.28;37.5;0.37232;0.07459227224826813
13;39.84;19.0;34.38;39.06;25.78;44.53;48.44;28.52;48.44;46.88;48.44;60.16;62.11;58.59;32.81;0.4357;0.06536418631076812;56.25;22.0;62.5;40.62;35.16;51.56;53.91;40.62;56.64;50.0;55.86;64.45;66.41;63.28;37.5;0.3905;0.0721625093460083
14;39.84;19.0;37.5;37.5;25.78;45.31;48.44;29.3;49.22;46.88;48.83;60.16;62.5;58.59;32.81;0.4531;0.06370840618610382;56.25;22.0;62.5;40.62;35.16;51.56;53.91;41.41;57.42;50.0;56.25;64.45;66.8;63.28;37.5;0.40758;0.07002268909931182
15;40.62;20.0;37.5;37.5;25.78;45.31;49.22;29.69;50.0;46.88;49.61;60.55;62.89;58.98;32.81;0.4588;0.06279971638917924;55.47;23.0;65.62;39.06;35.16;51.56;54.69;41.8;57.81;50.0;57.03;64.45;66.8;63.67;37.5;0.42138;0.06811343828201294
16;41.41;20.0;37.5;37.5;26.56;46.09;50.0;30.08;50.78;46.88;50.39;60.55;63.28;59.38;32.81;0.4727;0.060572044849395754;55.47;23.0;65.62;39.06;35.16;51.56;54.69;42.58;58.59;50.0;57.42;64.45;67.19;63.67;37.5;0.4312;0.066378338868618
17;41.41;20.0;40.62;37.5;26.56;46.09;50.78;30.86;51.56;46.88;50.78;60.55;63.67;59.77;34.38;0.4825;0.059201689207553865;55.47;23.0;65.62;39.06;35.16;52.34;55.47;42.97;58.98;50.0;58.2;64.45;67.19;63.67;37.5;0.44806;0.06431639367103577
18;42.19;20.0;40.62;37.5;26.56;46.88;50.78;31.25;51.95;46.88;51.56;60.55;64.06;60.16;34.38;0.4827;0.0588166203379631;55.47;24.0;65.62;37.5;35.16;52.34;55.47;43.75;59.38;50.0;58.59;64.45;67.58;64.06;37.5;0.45862;0.0630213913655281
19;42.19;21.0;43.75;37.5;27.34;46.88;51.56;31.64;52.73;46.88;52.34;60.94;64.45;60.55;34.38;0.4965;0.057387521147727966;55.47;24.0;65.62;37.5;35.16;52.34;56.25;44.14;60.16;50.0;59.38;64.45;67.58;64.06;37.5;0.4708;0.06123368542909622
20;42.97;21.0;43.75;35.94;27.34;46.88;52.34;32.42;53.12;46.88;52.73;60.94;64.84;60.94;34.38;0.4872;0.05850968179702759;54.69;25.0;65.62;37.5;35.16;52.34;56.25;44.92;60.55;50.0;59.77;64.45;67.97;64.45;37.5;0.48456;0.059697051273584364
21;42.97;21.0;43.75;35.94;28.12;47.66;52.34;32.81;53.91;46.88;53.52;60.94;64.84;60.94;34.38;0.5196;0.05523054832220078;54.69;25.0;65.62;37.5;35.16;52.34;56.25;45.31;60.94;50.0;60.55;64.45;68.36;64.45;37.5;0.49586;0.058280948295593264
22;42.97;22.0;43.75;35.94;28.12;47.66;53.12;33.2;54.3;46.88;53.91;60.94;65.23;61.33;34.38;0.517;0.05497752695679665;54.69;25.0;65.62;35.94;35.16;52.34;57.03;45.7;61.33;50.0;60.94;64.45;68.36;64.45;37.5;0.50302;0.05691781602859497
23;43.75;22.0;46.88;35.94;28.12;48.44;53.12;33.98;54.69;46.88;54.69;61.33;65.62;61.72;34.38;0.5321;0.053547226762771606;54.69;26.0;65.62;35.94;35.16;51.56;57.03;46.09;61.72;50.0;61.33;64.45;68.36;64.84;37.5;0.5101;0.05576937140464783
24;43.75;22.0;46.88;35.94;28.91;48.44;53.91;34.38;55.08;46.88;55.08;61.33;65.62;62.11;34.38;0.5338;0.05363440760970116;54.69;26.0;65.62;35.94;35.16;51.56;57.03;46.88;62.11;50.0;61.72;64.45;68.75;64.84;37.5;0.52124;0.05463953013181686
25;43.75;22.0;46.88;35.94;28.91;48.44;53.91;34.77;55.47;46.88;55.86;61.33;66.02;62.11;34.38;0.5377;0.05261023629307747;54.69;26.0;65.62;34.38;35.16;51.56;57.81;47.27;62.11;50.0;62.5;64.45;68.75;65.23;37.5;0.53064;0.053305132372379306
26;43.75;22.0;46.88;35.94;28.91;48.44;53.91;35.16;55.86;46.88;56.25;61.33;66.02;62.5;34.38;0.5431;0.0521378470659256;54.69;26.0;65.62;34.38;35.16;51.56;57.81;47.66;62.5;50.0;62.89;64.84;69.14;65.23;37.5;0.53836;0.05219294885039329
27;44.53;23.0;46.88;35.94;28.91;48.44;54.69;35.55;56.25;46.88;56.64;61.33;66.41;62.89;34.38;0.5506;0.05216319944262505;54.69;27.0;65.62;34.38;35.16;51.56;57.81;48.05;62.89;50.0;63.28;64.84;69.14;65.62;37.5;0.5462;0.051277504094839096
28;44.53;23.0;46.88;34.38;28.91;49.22;54.69;35.94;56.64;46.88;57.03;61.72;66.8;62.89;34.38;0.5539;0.051105757546424865;54.69;27.0;65.62;34.38;35.16;51.56;57.81;48.44;63.28;50.0;63.67;64.84;69.53;65.62;37.5;0.55504;0.05015678099751472
29;44.53;23.0;46.88;34.38;29.69;49.22;54.69;36.33;57.03;46.88;57.42;61.72;66.8;63.28;34.38;0.5501;0.05085966981649399;54.69;27.0;65.62;34.38;35.16;51.56;57.81;48.83;63.67;50.0;64.06;64.84;69.53;66.02;37.5;0.56122;0.04924423767089844
30;44.53;23.0;46.88;34.38;29.69;49.22;55.47;36.72;57.42;46.88;58.2;61.72;67.19;63.67;34.38;0.5591;0.05057696772813797;54.69;27.0;65.62;34.38;35.16;51.56;57.81;49.22;63.67;50.0;64.45;64.84;69.53;66.02;37.5;0.56902;0.04829374176979065
31;44.53;23.0;46.88;34.38;29.69;49.22;55.47;37.11;57.81;46.88;58.59;62.11;67.19;63.67;34.38;0.5628;0.05059344945549965;54.69;28.0;65.62;32.81;35.16;51.56;57.81;49.61;64.06;50.0;64.84;64.84;69.92;66.02;37.5;0.5786;0.04714137213945389
32;44.53;23.0;46.88;34.38;29.69;49.22;55.47;37.5;58.2;46.88;58.98;62.11;67.58;64.06;34.38;0.5677;0.04990405780673027;54.69;28.0;65.62;32.81;35.16;51.56;58.59;49.61;64.45;50.0;65.23;64.84;69.92;66.41;37.5;0.58782;0.04594696768641472
33;44.53;24.0;46.88;34.38;30.47;49.22;55.47;37.89;58.59;46.88;59.38;62.11;67.58;64.06;34.38;0.5634;0.05035153653025627;54.69;28.0;65.62;32.81;35.16;51.56;58.59;50.0;64.45;50.0;65.62;64.84;70.31;66.41;37.5;0.59278;0.045153633342981336
34;44.53;24.0;46.88;34.38;30.47;49.22;56.25;38.28;58.98;46.88;59.77;62.11;67.97;64.45;34.38;0.5703;0.04882070909738541;54.69;28.0;65.62;32.81;35.16;51.56;58.59;50.39;64.84;50.0;66.02;64.84;70.31;66.8;37.5;0.59802;0.044724919333457944
35;45.31;24.0;46.88;34.38;30.47;49.22;56.25;38.67;59.38;46.88;60.16;62.11;67.97;64.84;34.38;0.5687;0.04929982384443283;54.69;28.0;65.62;32.81;35.16;51.56;58.59;50.78;65.23;50.0;66.41;64.84;70.31;66.8;37.5;0.60464;0.04378684976577759
36;45.31;24.0;46.88;34.38;30.47;50.0;56.25;39.06;59.77;46.88;60.94;62.5;68.36;64.84;34.38;0.5727;0.04896168901324272;53.91;28.0;65.62;32.81;35.16;51.56;58.59;51.17;65.23;50.0;66.8;64.84;70.7;67.19;37.5;0.61174;0.04279272062301636
37;45.31;24.0;46.88;34.38;30.47;50.0;56.25;39.45;59.77;46.88;61.33;62.5;68.36;65.23;34.38;0.5704;0.04940896472334862;53.91;29.0;65.62;32.81;35.16;51.56;58.59;51.17;65.62;46.88;67.19;65.23;70.7;67.19;37.5;0.61736;0.04214170532822609
38;45.31;24.0;46.88;34.38;31.25;50.0;57.03;39.84;60.16;46.88;61.72;62.5;68.75;65.23;34.38;0.582;0.048296391105651856;53.91;29.0;65.62;31.25;35.16;51.56;58.59;51.56;65.62;46.88;67.19;65.23;70.7;67.19;37.5;0.62312;0.04158976346850395
39;45.31;25.0;46.88;32.81;31.25;50.0;57.03;40.23;60.55;46.88;62.11;62.5;68.75;65.62;34.38;0.574;0.04910522695183754;53.91;29.0;65.62;31.25;35.16;51.56;58.59;51.95;66.02;46.88;67.58;65.23;71.09;67.58;35.94;0.6274;0.04075606388568878
40;45.31;25.0;46.88;32.81;31.25;50.0;57.03;40.23;60.94;46.88;62.5;62.89;69.14;65.62;34.38;0.5825;0.048031833201646806;53.91;29.0;65.62;31.25;35.16;51.56;58.59;51.95;66.02;46.88;67.97;65.23;71.09;67.58;35.94;0.63608;0.04005450382709503
41;45.31;25.0;46.88;32.81;31.25;50.0;57.03;40.62;60.94;46.88;62.89;62.89;69.14;66.02;34.38;0.5806;0.048504331362247466;53.91;29.0;65.62;31.25;35.16;51.56;58.59;52.34;66.41;46.88;68.36;65.23;71.09;67.58;35.94;0.64058;0.039154473206996915
42;45.31;25.0;46.88;32.81;31.25;50.0;57.03;41.02;61.33;46.88;63.28;62.89;69.14;66.02;34.38;0.5887;0.047759501302242276;53.91;29.0;65.62;31.25;35.16;51.56;58.59;52.73;66.41;46.88;68.75;65.23;71.09;67.97;35.94;0.64796;0.038186875624656676
43;45.31;25.0;46.88;32.81;31.25;50.0;57.03;41.41;61.33;46.88;63.28;62.89;69.53;66.41;34.38;0.5857;0.04844844776391983;53.91;30.0;62.5;31.25;35.16;51.56;58.59;53.12;66.8;46.88;68.75;65.23;71.48;67.97;35.94;0.65282;0.03757289643287659
44;45.31;25.0;46.88;32.81;31.25;50.0;57.03;41.8;61.72;46.88;63.67;62.89;69.53;66.41;34.38;0.5873;0.04854595153331757;53.91;30.0;62.5;31.25;35.16;50.78;59.38;53.12;66.8;46.88;69.14;65.23;71.48;68.36;35.94;0.65746;0.03701911514163017
45;45.31;25.0;46.88;32.81;31.25;50.0;57.03;42.19;62.11;46.88;64.06;63.28;69.53;66.41;34.38;0.5819;0.04904623312950134;53.91;30.0;62.5;31.25;35.16;50.78;59.38;53.52;67.19;46.88;69.53;65.62;71.48;68.36;35.94;0.66418;0.03618603641331196
46;45.31;25.0;46.88;32.81;31.25;50.0;57.81;42.19;62.11;46.88;64.45;63.28;69.92;66.8;34.38;0.5857;0.04864642405509949;53.91;30.0;62.5;29.69;35.16;50.78;59.38;53.91;67.19;46.88;69.53;65.62;71.48;68.36;35.94;0.67078;0.035706563464999196
47;45.31;26.0;46.88;32.81;32.03;50.0;57.81;42.58;62.5;46.88;64.84;63.28;69.92;66.8;34.38;0.5918;0.0484846863925457;53.91;30.0;62.5;29.69;35.16;50.78;59.38;53.91;67.19;43.75;69.92;65.62;71.88;68.75;35.94;0.67586;0.034723800497055056
48;45.31;26.0;46.88;32.81;32.03;50.0;57.81;42.97;62.5;46.88;65.23;63.28;69.92;67.19;34.38;0.5939;0.048126576566696166;53.91;30.0;62.5;29.69;35.16;50.78;59.38;54.3;67.58;43.75;70.31;65.62;71.88;68.75;35.94;0.6811;0.034111481693387034
49;45.31;26.0;46.88;32.81;32.03;50.0;57.81;43.36;62.89;46.88;65.23;63.67;69.92;67.19;34.38;0.5915;0.04855029370188713;53.91;31.0;62.5;29.69;35.16;50.78;59.38;54.69;67.58;43.75;70.31;65.62;71.88;68.75;35.94;0.67908;0.03422279997229576
