;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;59.38;6.0;6.25;17.19;10.16;22.66;25.0;17.19;39.06;12.5;46.88;64.06;71.88;71.09;9.38;0.0371;0.03536493625640869;78.91;54.0;6.25;26.56;16.41;30.47;33.59;21.88;46.09;15.62;53.52;68.75;76.56;76.56;15.62;0.02206;0.03562566518783569
1;57.81;5.0;6.25;20.31;12.5;25.0;27.34;17.97;39.84;15.62;46.88;64.06;71.88;71.09;12.5;0.0664;0.033942162132263184;75.0;35.0;9.38;26.56;17.97;32.03;33.59;22.27;45.7;18.75;52.73;67.97;75.78;75.39;15.62;0.04428;0.03447886769294739
2;56.25;5.0;6.25;21.88;14.06;26.56;28.91;18.75;39.84;15.62;46.48;63.67;71.09;70.31;14.06;0.0783;0.032579467058181766;73.44;23.0;9.38;28.12;18.75;32.81;34.38;22.66;44.92;18.75;51.95;67.19;75.0;74.22;17.19;0.06332;0.033142805395126346
3;54.69;6.0;9.38;25.0;15.62;27.34;29.69;19.14;39.84;18.75;46.48;63.28;70.7;69.53;15.62;0.0931;0.03157759099006653;71.88;15.0;9.38;29.69;19.53;33.59;34.38;22.66;44.53;21.88;51.17;66.8;73.83;73.05;18.75;0.08038;0.03200188803195953
4;53.12;6.0;9.38;26.56;17.19;28.91;31.25;19.53;39.84;18.75;46.48;62.89;70.31;69.14;17.19;0.1089;0.03058170254230499;70.31;11.0;9.38;31.25;21.09;34.38;35.16;23.05;44.53;21.88;50.78;66.02;73.44;72.27;20.31;0.09624;0.03106557028770447
5;52.34;7.0;9.38;28.12;17.97;29.69;31.25;19.92;39.84;18.75;46.09;62.5;69.92;68.36;18.75;0.1257;0.029723652720451355;69.53;10.0;9.38;32.81;21.88;35.16;35.94;23.44;44.53;21.88;50.39;65.62;72.66;71.48;21.88;0.10834;0.030221128220558165
6;51.56;7.0;9.38;29.69;18.75;30.47;32.03;20.31;39.84;21.88;46.09;62.11;69.53;67.97;20.31;0.1375;0.029011502909660338;68.75;9.0;12.5;32.81;22.66;35.94;35.94;23.44;44.14;25.0;50.39;65.23;72.27;71.09;21.88;0.12222;0.02951660048007965
7;50.78;8.0;9.38;31.25;19.53;31.25;32.81;20.31;40.23;21.88;46.09;61.72;69.14;67.58;20.31;0.1515;0.02836882622241974;67.97;9.0;12.5;34.38;23.44;36.72;36.72;23.83;44.14;25.0;50.0;64.84;71.88;70.7;21.88;0.1356;0.028861487650871275
8;50.78;8.0;9.38;31.25;20.31;32.81;33.59;20.7;40.23;21.88;46.09;61.72;68.75;67.19;20.31;0.1702;0.027741312670707702;67.19;10.0;12.5;34.38;23.44;36.72;37.5;23.83;44.14;25.0;50.0;64.45;71.48;69.92;23.44;0.1459;0.028245600996017455
9;50.0;9.0;9.38;32.81;20.31;33.59;34.38;21.09;40.23;21.88;46.09;61.33;68.36;66.8;21.88;0.1788;0.027169852709770202;67.19;10.0;12.5;35.94;24.22;37.5;37.5;23.83;44.14;25.0;49.61;64.06;71.09;69.53;23.44;0.16016;0.027654117093086242
