;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;75.0;50.0;12.5;25.0;18.75;31.25;21.88;34.38;23.44;25.0;45.31;50.0;56.25;68.75;75.0;76.56;78.12;18.75;0.5055;0.021827124744653703;81.25;50.0;25.0;31.25;25.0;40.62;28.12;34.38;25.0;25.0;51.56;54.69;57.81;68.75;76.56;78.12;79.69;25.0;0.5148;0.021660504788160326
1;78.12;50.0;25.0;31.25;21.88;31.25;25.0;34.38;23.44;37.5;45.31;50.0;56.25;68.75;76.56;78.12;78.12;25.0;0.507;0.021815614968538285;81.25;50.0;37.5;31.25;28.12;43.75;28.12;34.38;26.56;37.5;51.56;54.69;59.38;68.75;78.12;78.12;79.69;25.0;0.5174;0.02164613843560219
2;78.12;50.0;37.5;31.25;25.0;34.38;25.0;34.38;25.0;37.5;46.88;50.0;57.81;68.75;76.56;78.12;79.69;25.0;0.5645;0.02145443055033684;84.38;50.0;37.5;31.25;28.12;43.75;31.25;34.38;28.12;37.5;51.56;54.69;57.81;68.75;76.56;78.12;79.69;31.25;0.5431;0.02154809167385101
3;75.0;50.0;37.5;37.5;25.0;37.5;28.12;37.5;26.56;37.5;48.44;51.56;57.81;68.75;76.56;78.12;79.69;31.25;0.5825;0.02101029434800148;84.38;50.0;37.5;37.5;31.25;46.88;31.25;37.5;29.69;37.5;51.56;54.69;59.38;70.31;76.56;78.12;79.69;31.25;0.5717;0.021221527624130248
4;71.88;50.0;37.5;37.5;28.12;40.62;28.12;37.5;28.12;37.5;48.44;51.56;57.81;68.75;76.56;79.69;79.69;31.25;0.61;0.020946897268295288;81.25;50.0;37.5;37.5;34.38;50.0;34.38;37.5;29.69;37.5;53.12;54.69;59.38;70.31;76.56;78.12;79.69;31.25;0.5929;0.020983475196361543
5;68.75;0.0;37.5;37.5;31.25;40.62;31.25;40.62;28.12;37.5;50.0;51.56;57.81;68.75;76.56;78.12;79.69;31.25;0.619;0.02060321044921875;81.25;50.0;37.5;43.75;34.38;50.0;34.38;40.62;31.25;37.5;53.12;54.69;59.38;68.75;76.56;78.12;79.69;37.5;0.6078;0.020723204571008683
6;65.62;0.0;37.5;37.5;31.25;43.75;31.25;40.62;28.12;37.5;50.0;51.56;57.81;68.75;76.56;78.12;78.12;31.25;0.6455;0.020017294019460678;78.12;50.0;37.5;43.75;34.38;50.0;37.5;40.62;31.25;37.5;53.12;54.69;59.38;68.75;76.56;78.12;79.69;37.5;0.6187;0.020493909829854964
7;62.5;0.0;37.5;37.5;31.25;43.75;34.38;40.62;29.69;37.5;50.0;53.12;57.81;68.75;76.56;78.12;78.12;31.25;0.656;0.019724582090973854;75.0;50.0;37.5;43.75;34.38;53.12;37.5;40.62;31.25;37.5;53.12;54.69;59.38;68.75;76.56;78.12;79.69;37.5;0.6255;0.02034210364818573
8;62.5;0.0;37.5;43.75;31.25;43.75;34.38;40.62;29.69;37.5;50.0;53.12;57.81;68.75;76.56;78.12;78.12;31.25;0.645;0.020141973480582238;75.0;50.0;37.5;43.75;34.38;53.12;37.5;43.75;31.25;37.5;54.69;54.69;59.38;68.75;76.56;78.12;79.69;37.5;0.6295;0.020155211788415908
9;59.38;0.0;37.5;43.75;34.38;43.75;34.38;43.75;29.69;37.5;51.56;53.12;57.81;68.75;76.56;76.56;78.12;31.25;0.6625;0.01920346486568451;71.88;50.0;37.5;43.75;37.5;53.12;37.5;43.75;31.25;37.5;54.69;54.69;59.38;68.75;76.56;76.56;78.12;37.5;0.6375;0.01993803726732731
