;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;62.5;50.0;25.0;25.0;12.5;31.25;31.25;34.38;20.31;37.5;48.44;45.31;54.69;73.44;68.75;62.5;59.38;12.5;0.504;0.0013862903714179993;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;37.5;54.69;57.81;59.38;76.56;76.56;76.56;78.12;12.5;0.5055;0.00138682279586792
1;78.12;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;53.12;59.38;76.56;76.56;73.44;73.44;12.5;0.5085;0.0013862231969833374;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5017;0.001386600923538208
2;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;54.69;59.38;76.56;76.56;73.44;75.0;12.5;0.5105;0.0013859022855758666;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5062;0.0013864589512348176
3;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;54.69;59.38;76.56;76.56;73.44;75.0;12.5;0.506;0.0013855437338352204;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5181;0.0013853845775127411
4;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;54.69;59.38;76.56;76.56;75.0;75.0;12.5;0.5205;0.0013852325677871705;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5123;0.0013852707326412201
5;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;54.69;59.38;76.56;76.56;75.0;76.56;12.5;0.5215;0.0013845928311347962;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5174;0.0013851250231266023
6;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.5255;0.001383970320224762;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5267;0.0013837883234024048
7;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.526;0.0013832180202007294;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5236;0.001384178066253662
8;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.5325;0.0013828940391540528;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5171;0.0013845524907112122
9;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.532;0.001382905960083008;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5254;0.0013836719334125518
10;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.5255;0.0013830280005931853;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5305;0.0013822724997997284
11;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.527;0.0013844422698020935;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5277;0.0013827511489391327
12;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.536;0.0013820084035396575;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5288;0.0013822099506855012
13;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.5505;0.0013792125284671783;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5317;0.0013806694746017457
14;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.5565;0.001376969188451767;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5355;0.0013784398078918456
15;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.5525;0.0013772904574871063;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5335;0.0013795992493629455
16;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.5415;0.0013783731162548066;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5325;0.0013790509104728698
17;81.25;50.0;25.0;25.0;12.5;31.25;34.38;37.5;21.88;37.5;54.69;56.25;59.38;76.56;76.56;75.0;76.56;12.5;0.544;0.00137655109167099;84.38;50.0;25.0;25.0;15.62;37.5;37.5;40.62;23.44;50.0;54.69;57.81;59.38;76.56;78.12;76.56;78.12;12.5;0.5502;0.0013756358802318573
