;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;5.47;20.0;6.25;18.75;10.16;23.44;26.56;26.56;19.14;12.5;39.45;38.28;35.55;53.52;53.52;40.23;31.25;10.94;0.3729;0.0035663580894470213;66.41;60.0;6.25;23.44;14.84;32.03;34.38;32.03;23.83;12.5;48.83;50.78;48.44;66.41;72.27;67.97;66.02;14.06;0.23988;0.004134444816112518
1;7.03;40.0;6.25;23.44;12.5;26.56;29.69;28.91;19.14;15.62;38.67;36.72;32.42;47.66;49.22;33.2;22.66;14.06;0.504;0.002798077166080475;55.47;50.0;6.25;28.12;17.97;35.94;38.28;35.16;25.78;15.62;48.44;48.44;45.7;62.11;67.19;60.16;57.03;17.19;0.4287;0.0032154445338249205
2;8.59;60.0;9.38;26.56;14.06;28.91;32.03;31.25;19.14;18.75;37.11;32.81;27.34;40.62;41.02;24.22;14.06;17.19;0.5343;0.0026911699295043947;50.78;60.0;9.38;31.25;21.09;39.84;41.41;38.28;27.73;18.75;48.83;47.66;43.75;58.2;62.5;53.52;48.83;20.31;0.53374;0.0025912375926971437
3;10.16;60.0;9.38;28.12;15.62;31.25;34.38;34.38;20.7;21.88;38.67;32.81;27.34;37.89;36.72;19.92;10.94;18.75;0.6345;0.0020925200521945955;46.88;60.0;9.38;32.81;24.22;42.97;43.75;41.41;29.69;21.88;50.0;46.88;42.58;54.3;57.81;47.66;40.62;21.88;0.60642;0.0021950916171073914
4;11.72;60.0;9.38;29.69;17.19;32.81;36.72;36.72;21.88;21.88;39.06;32.81;26.17;34.38;31.64;16.02;9.77;20.31;0.6566;0.001966209810972214;44.53;60.0;9.38;34.38;25.78;44.53;45.31;44.53;32.03;21.88;51.56;46.88;42.19;51.56;53.52;42.58;33.98;23.44;0.65184;0.0019476264274120331
5;12.5;60.0;9.38;29.69;17.97;34.38;38.28;38.28;23.05;25.0;39.06;32.42;25.39;30.86;26.56;13.67;8.98;21.88;0.6932;0.001820640581846237;42.97;60.0;9.38;34.38;27.34;45.31;47.66;46.09;33.98;25.0;52.34;47.66;42.19;49.22;49.61;38.28;28.91;25.0;0.69298;0.0017364794290065765
6;14.06;60.0;9.38;29.69;18.75;35.16;39.06;39.84;24.22;28.12;39.45;32.81;25.78;29.3;24.22;12.89;8.98;21.88;0.693;0.0018735261976718903;41.41;60.0;9.38;34.38;28.12;46.09;48.44;47.66;35.55;25.0;53.52;48.44;42.97;47.27;46.48;34.77;24.61;25.0;0.72506;0.0015749905443191528
7;15.62;70.0;9.38;29.69;19.53;35.94;40.62;41.41;25.39;28.12;40.23;33.98;26.56;27.73;22.27;12.5;8.98;21.88;0.7265;0.00164218772649765;39.06;70.0;12.5;32.81;29.69;46.88;50.0;49.22;36.72;25.0;54.3;48.83;43.36;45.31;43.36;31.25;21.09;26.56;0.74946;0.0014302183175086975
8;16.41;70.0;9.38;29.69;20.31;36.72;42.19;42.97;26.56;28.12;41.41;34.38;27.34;26.95;20.7;12.5;8.98;21.88;0.7561;0.0014818975865840912;37.5;70.0;12.5;32.81;30.47;47.66;50.0;50.78;38.28;28.12;55.08;49.22;43.75;43.36;40.23;28.52;18.36;26.56;0.76992;0.001318793351650238
9;16.41;70.0;9.38;29.69;21.09;36.72;42.97;43.75;27.34;28.12;42.19;35.55;28.12;26.17;19.92;12.11;8.98;23.44;0.7681;0.0013718456864356995;35.94;70.0;12.5;32.81;31.25;47.66;50.78;52.34;39.45;28.12;55.47;49.61;44.14;41.8;37.5;25.78;16.41;26.56;0.78704;0.0012262487256526947
