;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;14.06;40.0;6.25;15.62;7.03;19.53;21.88;23.44;14.06;12.5;31.64;30.47;33.59;48.05;51.17;44.92;39.06;9.38;0.4807;0.044081869560480116;67.19;40.0;28.12;42.19;28.91;42.97;41.41;39.84;28.91;34.38;50.0;48.05;50.78;64.45;69.53;67.58;66.41;28.12;0.34194;0.05513405598640442
1;12.5;50.0;9.38;21.88;10.16;25.0;26.56;28.12;16.8;18.75;34.77;33.2;35.94;50.0;52.34;45.7;39.45;12.5;0.5863;0.03562726461291313;60.94;50.0;40.62;43.75;29.69;45.31;42.97;41.41;30.08;37.5;48.83;46.48;48.83;61.72;66.41;63.67;61.33;29.69;0.50202;0.0432485333776474
2;12.5;50.0;15.62;26.56;12.5;28.12;28.91;30.47;18.36;21.88;36.33;34.77;37.11;50.78;52.73;46.09;39.45;15.62;0.6572;0.030359387069940565;57.03;50.0;50.0;45.31;30.47;46.88;43.75;42.19;30.86;37.5;48.83;46.09;48.05;60.55;64.45;61.33;58.2;31.25;0.5816;0.03681615452051163
3;14.84;50.0;18.75;28.12;13.28;31.25;32.03;32.81;19.53;25.0;37.5;35.55;38.28;51.17;53.12;45.7;38.67;17.19;0.6844;0.027899680218100548;54.69;50.0;53.12;43.75;30.47;47.66;44.53;43.75;31.64;40.62;49.22;46.09;48.05;59.77;63.28;59.38;55.47;31.25;0.63708;0.03227313428401947
4;16.41;60.0;21.88;28.12;14.84;32.81;33.59;34.38;20.7;28.12;38.28;36.33;39.06;51.56;53.12;45.31;37.89;18.75;0.7226;0.025052934467792512;52.34;60.0;59.38;42.19;30.47;48.44;44.53;44.53;32.81;40.62;49.22;46.09;48.44;59.38;62.5;57.81;53.52;32.81;0.67686;0.029140240507125853
5;17.97;60.0;25.0;29.69;15.62;34.38;34.38;35.94;21.48;31.25;39.06;37.11;39.84;51.95;52.73;44.92;37.5;20.31;0.7378;0.023430678671598433;50.78;60.0;59.38;42.19;30.47;48.44;45.31;45.31;33.59;40.62;49.61;46.09;48.44;58.98;61.33;56.64;51.95;32.81;0.7039;0.02672462114095688
6;18.75;60.0;28.12;29.69;16.41;35.94;35.94;36.72;22.27;31.25;39.84;37.89;40.23;51.95;52.34;44.92;37.11;20.31;0.7581;0.021704410234093665;50.0;60.0;62.5;40.62;31.25;48.44;45.31;45.31;34.38;37.5;50.0;46.48;48.44;58.98;60.94;55.86;50.78;32.81;0.72644;0.024925899497270584
7;19.53;60.0;28.12;31.25;17.19;36.72;36.72;38.28;23.05;31.25;40.23;38.28;40.62;52.34;52.34;44.53;36.72;21.88;0.7647;0.02104640857577324;49.22;60.0;62.5;39.06;31.25;48.44;46.09;46.09;35.16;37.5;50.0;46.88;48.83;58.98;60.16;55.08;49.61;32.81;0.74592;0.023356088901758193
8;21.09;60.0;31.25;31.25;17.97;38.28;37.5;39.06;23.83;31.25;41.02;39.06;41.41;52.73;52.34;44.53;36.72;21.88;0.7827;0.0200831787109375;48.44;60.0;62.5;39.06;31.25;49.22;46.09;46.88;35.94;37.5;50.39;46.88;48.83;58.59;59.77;54.3;48.83;32.81;0.76098;0.021815748801231383
9;21.09;70.0;34.38;31.25;18.75;39.06;38.28;39.84;24.61;34.38;41.8;39.84;41.8;52.73;52.34;44.53;36.33;23.44;0.7785;0.020035713697969915;47.66;70.0;65.62;37.5;31.25;49.22;46.09;46.88;36.72;37.5;50.78;47.27;49.22;58.59;59.38;53.52;47.66;32.81;0.77588;0.0206275247707963
10;21.88;70.0;37.5;31.25;19.53;39.84;39.06;39.84;25.39;34.38;42.19;40.23;42.19;53.12;52.34;44.14;35.94;23.44;0.7915;0.018817529428005218;46.88;70.0;65.62;37.5;32.03;49.22;46.88;47.66;37.5;37.5;51.17;47.66;49.22;58.59;58.98;53.12;46.88;32.81;0.78516;0.019747117842435838
11;21.88;70.0;37.5;31.25;20.31;40.62;39.84;40.62;25.78;34.38;42.58;41.02;42.58;53.12;52.34;44.14;35.55;23.44;0.806;0.017468310414999723;46.09;70.0;65.62;37.5;32.03;50.0;46.88;47.66;37.89;34.38;51.56;48.05;49.61;58.59;58.59;52.34;46.09;32.81;0.79432;0.018958140820860864
12;22.66;70.0;37.5;31.25;20.31;40.62;39.84;41.41;26.56;34.38;43.36;41.41;42.97;53.12;51.95;43.75;35.16;23.44;0.8104;0.017307797011733055;46.09;70.0;65.62;35.94;32.03;50.0;46.88;47.66;38.67;34.38;51.95;48.05;49.61;58.59;58.2;51.95;45.31;32.81;0.80374;0.01816625236362219
13;23.44;70.0;40.62;31.25;21.09;41.41;40.62;42.19;26.95;34.38;43.75;41.8;43.75;53.52;51.95;43.75;35.16;25.0;0.8153;0.0168110437721014;45.31;70.0;65.62;35.94;32.81;50.0;46.88;48.44;39.06;34.38;51.95;48.44;50.0;58.2;57.81;51.17;44.53;32.81;0.80936;0.01753409033328295
14;23.44;70.0;40.62;31.25;21.88;42.19;41.41;42.97;27.73;34.38;44.14;42.19;44.14;53.52;51.95;43.75;34.77;25.0;0.8175;0.016797275061905384;44.53;70.0;65.62;35.94;32.81;50.0;46.88;48.44;39.84;34.38;52.34;48.83;50.39;58.2;57.81;50.78;44.14;32.81;0.81824;0.016836007859408857
15;23.44;70.0;40.62;31.25;21.88;42.19;41.41;43.75;28.52;34.38;44.92;42.58;44.53;53.91;51.95;43.36;34.77;25.0;0.8274;0.016126372799277304;44.53;70.0;68.75;34.38;33.59;50.0;46.88;49.22;40.23;34.38;52.73;49.22;50.39;58.2;57.42;50.39;43.36;32.81;0.82548;0.01598506990775466
16;24.22;70.0;40.62;31.25;22.66;42.97;41.41;43.75;28.91;34.38;45.31;42.97;44.92;53.91;51.95;43.36;34.38;25.0;0.831;0.015271795842051506;44.53;70.0;68.75;34.38;33.59;50.0;46.88;50.0;41.02;34.38;53.12;49.22;50.78;58.2;57.42;50.0;42.97;32.81;0.83124;0.015637031711041926
17;24.22;70.0;43.75;31.25;23.44;42.97;42.19;44.53;29.3;34.38;45.7;43.75;45.31;54.3;51.95;43.36;34.38;26.56;0.8378;0.014926879620552063;43.75;70.0;68.75;34.38;33.59;49.22;46.88;50.0;41.41;34.38;53.52;49.61;51.17;58.2;57.03;49.61;42.58;32.81;0.8375;0.015063686125427484
18;24.22;70.0;43.75;31.25;23.44;42.97;42.19;45.31;29.69;34.38;46.09;44.14;45.7;54.3;51.95;42.97;33.98;26.56;0.8394;0.014811235946416855;43.75;70.0;68.75;34.38;34.38;49.22;46.88;50.0;41.8;34.38;53.91;50.0;51.17;58.2;57.03;49.22;42.19;32.81;0.84308;0.014600493763238192
19;25.0;70.0;43.75;31.25;24.22;43.75;42.97;45.31;30.08;34.38;46.48;44.53;46.09;54.3;51.95;42.97;33.98;26.56;0.8447;0.014150303906947374;42.97;70.0;68.75;34.38;34.38;49.22;46.88;50.78;42.19;31.25;53.91;50.39;51.56;58.2;56.64;49.22;41.41;32.81;0.84786;0.01409840673610568
