;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;3.91;40.0;6.25;10.94;5.47;14.06;16.41;14.84;9.77;12.5;26.56;23.44;20.7;35.16;29.69;17.19;6.64;7.81;0.5319;0.16677414402365684;51.56;60.0;50.0;43.75;29.69;42.19;42.97;40.62;28.52;53.12;47.66;45.31;44.92;56.64;58.2;54.69;48.44;31.25;0.3596;0.21817035309553146
1;7.81;50.0;12.5;15.62;8.59;18.75;21.09;19.53;12.89;21.88;30.08;26.56;23.44;37.89;31.25;17.19;7.42;9.38;0.6455;0.12728597797751426;46.88;60.0;68.75;40.62;29.69;45.31;45.31;42.97;31.64;59.38;49.61;46.09;43.75;55.86;54.69;48.44;41.41;31.25;0.52198;0.17096764161109923
2;11.72;60.0;15.62;18.75;10.16;22.66;25.0;24.22;14.84;28.12;33.2;29.69;25.78;39.45;32.42;17.58;9.38;12.5;0.7042;0.10972585030049085;45.31;60.0;75.0;37.5;29.69;46.09;46.88;43.75;33.59;59.38;51.56;47.66;44.53;55.86;53.12;44.53;38.28;32.81;0.6054;0.14326802824765444
3;14.84;60.0;21.88;20.31;11.72;25.0;28.12;26.56;16.8;31.25;35.16;31.64;27.73;39.84;32.03;16.8;10.55;14.06;0.7481;0.09467966777980327;46.09;60.0;78.12;35.94;29.69;46.09;46.88;44.53;35.55;56.25;52.73;48.83;45.7;55.47;51.56;41.8;36.33;34.38;0.66182;0.12583204219520092
4;17.97;60.0;25.0;21.88;12.5;27.34;30.47;28.12;18.36;31.25;36.72;33.2;29.3;40.23;31.64;16.41;11.72;15.62;0.764;0.08951261981129646;46.09;60.0;78.12;34.38;29.69;46.09;47.66;44.53;37.11;56.25;53.91;49.61;46.09;55.08;50.0;38.67;34.77;35.94;0.69792;0.11259981987595558
5;20.31;70.0;28.12;23.44;13.28;28.91;32.03;29.69;19.53;34.38;38.28;33.98;30.47;39.84;30.86;15.62;12.5;17.19;0.7735;0.08687992496788502;46.88;70.0;78.12;34.38;29.69;45.31;47.66;45.31;38.67;53.12;54.69;50.0;46.88;54.3;48.44;35.94;33.2;35.94;0.72516;0.10285793998479843
6;22.66;70.0;28.12;23.44;14.06;29.69;32.81;30.47;20.7;34.38;39.45;35.16;31.64;39.45;30.47;15.23;13.28;18.75;0.7929;0.08055837316066027;47.66;70.0;78.12;32.81;29.69;44.53;46.88;45.31;39.84;53.12;55.08;50.39;47.66;53.91;46.88;33.59;32.03;37.5;0.74818;0.09524962876230478
7;24.22;70.0;31.25;23.44;14.84;30.47;34.38;32.03;21.48;34.38;40.23;35.94;32.81;39.45;30.08;14.84;13.67;20.31;0.8015;0.07641303340643645;47.66;70.0;78.12;32.81;30.47;43.75;46.88;45.31;40.62;50.0;55.47;50.78;48.05;52.73;45.7;31.25;31.25;37.5;0.767;0.08865609960734844
8;25.78;70.0;34.38;25.0;15.62;30.47;35.16;32.81;22.66;34.38;41.02;36.72;33.2;39.06;29.3;14.45;14.06;21.88;0.8052;0.0763371757209301;47.66;70.0;78.12;31.25;30.47;42.97;46.09;46.09;41.41;50.0;55.47;50.78;48.44;51.95;44.14;29.3;30.47;39.06;0.77696;0.08415588261723518
9;27.34;70.0;37.5;25.0;16.41;31.25;35.94;33.59;23.44;37.5;41.41;37.5;34.38;38.28;28.52;14.06;14.45;21.88;0.8096;0.07088655061721802;48.44;70.0;78.12;31.25;30.47;42.19;46.09;46.09;42.19;50.0;55.47;50.78;48.44;50.78;42.97;27.73;29.69;39.06;0.7921;0.07893461509674787
10;28.91;70.0;37.5;25.0;17.19;31.25;35.94;34.38;23.83;37.5;41.8;37.5;34.77;37.5;28.12;14.06;14.84;23.44;0.8088;0.07155585390925408;48.44;70.0;78.12;31.25;30.47;41.41;46.09;46.09;42.58;46.88;55.47;50.78;48.83;50.0;41.8;26.17;29.3;40.62;0.80256;0.07497551572978496
11;29.69;70.0;40.62;25.0;17.19;32.03;36.72;35.16;24.61;37.5;42.19;37.89;35.55;37.11;27.73;13.67;15.23;25.0;0.8262;0.07021678379774093;48.44;70.0;78.12;31.25;30.47;41.41;45.31;45.31;42.97;46.88;55.47;50.78;49.22;48.83;41.02;25.0;28.52;40.62;0.81428;0.07089293534994125
12;30.47;70.0;40.62;25.0;17.97;32.03;36.72;35.94;25.0;37.5;42.58;38.28;36.33;36.33;27.34;13.67;15.23;25.0;0.8385;0.06394257560372353;48.44;70.0;78.12;31.25;30.47;40.62;45.31;45.31;43.75;46.88;55.08;50.39;49.22;47.66;39.84;23.83;28.12;40.62;0.82312;0.06803036797136068
13;31.25;70.0;40.62;26.56;18.75;32.81;37.5;36.72;25.39;37.5;42.58;38.28;36.72;35.55;26.56;13.67;15.62;26.56;0.8379;0.06403122264742851;48.44;70.0;78.12;29.69;31.25;39.84;44.53;45.31;44.14;46.88;55.08;50.39;49.61;46.88;38.67;23.05;27.34;42.19;0.82728;0.06540444292545318
14;32.81;70.0;40.62;26.56;19.53;32.81;38.28;36.72;26.17;37.5;42.97;38.67;36.72;34.77;26.17;13.67;15.62;28.12;0.8267;0.06584686128348112;49.22;70.0;78.12;29.69;31.25;39.84;44.53;45.31;44.14;43.75;55.08;50.0;49.61;45.7;37.89;22.27;26.95;42.19;0.83488;0.06276162597358227
15;32.81;70.0;43.75;26.56;20.31;32.81;38.28;37.5;26.56;37.5;43.36;39.06;37.11;34.38;25.78;13.67;15.62;28.12;0.8477;0.06017188352048397;49.22;70.0;75.0;29.69;31.25;39.84;44.53;46.09;44.53;43.75;54.69;50.0;49.61;44.92;36.72;21.09;26.56;42.19;0.84004;0.06036390424996615
16;33.59;70.0;43.75;26.56;21.09;32.81;38.28;38.28;26.95;37.5;43.36;39.06;37.89;33.59;25.39;13.28;16.02;29.69;0.8452;0.06088126210719347;49.22;70.0;75.0;29.69;31.25;39.06;44.53;46.09;44.92;43.75;54.69;49.61;50.0;43.75;35.94;20.31;26.17;43.75;0.84908;0.05768477039188147
17;34.38;70.0;43.75;26.56;21.09;33.59;39.06;39.06;27.73;37.5;43.75;39.06;37.89;32.81;25.0;13.28;16.02;29.69;0.8497;0.06159708364158869;49.22;70.0;75.0;29.69;32.03;39.06;44.53;46.09;45.31;43.75;54.69;49.61;50.0;42.97;35.16;19.53;25.39;43.75;0.8535;0.05582060699492693
18;35.16;70.0;43.75;26.56;21.88;33.59;39.06;39.06;28.12;37.5;43.75;39.45;38.28;32.42;24.61;12.89;16.02;31.25;0.8462;0.059152918896079064;49.22;70.0;75.0;29.69;32.03;39.06;44.53;46.09;45.31;43.75;54.3;49.22;50.0;41.8;33.98;19.14;25.0;43.75;0.8574;0.0543881993496418
19;35.16;70.0;46.88;28.12;22.66;33.59;39.84;39.84;28.52;37.5;43.75;39.45;38.67;31.64;24.22;12.89;16.02;31.25;0.8549;0.056865091390907764;49.22;70.0;75.0;29.69;32.03;39.06;44.53;46.09;45.7;43.75;54.3;48.83;50.0;41.02;33.2;18.36;24.61;43.75;0.86298;0.05198526850283146
