;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;45.31;20.0;6.25;18.75;8.59;22.66;27.34;24.22;17.97;12.5;41.02;44.14;46.88;65.23;66.41;69.92;66.02;9.38;0.3245;0.01398752852678299;74.22;20.0;18.75;32.81;17.97;35.16;36.72;31.25;23.83;31.25;48.05;51.17;53.52;70.7;73.83;76.95;75.78;18.75;0.22784;0.015911998653411866
1;42.97;30.0;9.38;23.44;11.72;26.56;30.47;26.56;18.36;21.88;41.02;43.36;45.7;64.84;65.23;68.75;64.45;14.06;0.4254;0.011953840899467468;68.75;30.0;25.0;34.38;20.31;37.5;38.28;32.03;24.22;37.5;47.27;50.0;51.95;69.53;71.88;75.0;72.66;21.88;0.3627;0.013181834037303924
2;41.41;40.0;12.5;26.56;13.28;28.12;32.03;27.34;18.75;28.12;40.23;42.58;44.53;63.67;64.06;67.19;62.5;17.19;0.4969;0.010670985198020936;66.41;40.0;31.25;35.94;21.88;38.28;39.06;32.81;24.61;40.62;46.48;48.83;50.39;68.36;70.31;73.05;70.7;23.44;0.44444;0.011745834622383117
3;40.62;40.0;15.62;28.12;14.06;29.69;33.59;28.12;18.36;31.25;39.45;41.41;43.36;62.89;63.28;66.02;61.72;18.75;0.5464;0.009764261436462402;65.62;40.0;37.5;35.94;21.88;39.06;39.84;33.59;24.61;40.62;46.09;48.05;49.22;67.58;68.75;71.88;69.14;25.0;0.50456;0.01070281623840332
4;39.06;50.0;15.62;28.12;14.84;30.47;34.38;28.91;18.75;34.38;39.06;41.02;42.58;62.11;62.5;65.23;60.94;20.31;0.5868;0.009005913782119752;64.06;50.0;37.5;37.5;22.66;39.84;40.62;33.59;24.61;43.75;45.31;46.88;48.44;66.8;67.58;70.7;67.58;25.0;0.54838;0.009794184992313385
5;39.06;50.0;18.75;29.69;15.62;32.03;35.16;29.69;18.75;34.38;38.67;40.62;42.19;61.33;61.72;64.45;60.16;20.31;0.6027;0.008596495789289475;63.28;50.0;40.62;35.94;22.66;40.62;40.62;34.38;24.61;43.75;44.92;46.48;47.66;66.02;66.8;69.92;66.41;25.0;0.58176;0.009128652867078781
6;38.28;50.0;18.75;29.69;16.41;32.81;35.94;29.69;19.14;37.5;38.67;40.23;41.8;60.94;61.33;63.67;59.38;21.88;0.6366;0.008014609587192535;62.5;50.0;40.62;35.94;22.66;40.62;40.62;34.38;24.61;43.75;44.92;45.7;46.88;65.23;66.02;69.14;65.23;25.0;0.60832;0.00858162695288658
7;37.5;50.0;21.88;29.69;16.41;33.59;35.94;30.47;19.14;40.62;38.67;39.84;41.41;60.55;60.94;63.28;58.59;21.88;0.6613;0.007515530717372894;61.72;50.0;40.62;35.94;22.66;40.62;40.62;34.38;24.61;43.75;44.53;45.31;46.48;64.84;65.23;68.36;64.45;25.0;0.63034;0.008119798055887223
8;36.72;50.0;21.88;31.25;16.41;34.38;36.72;31.25;19.53;40.62;38.67;39.84;41.41;60.16;60.16;62.5;57.81;21.88;0.6726;0.007337498897314072;60.94;50.0;43.75;35.94;22.66;40.62;41.41;34.38;24.61;43.75;44.53;44.92;46.09;64.06;64.84;67.58;63.67;25.0;0.64968;0.007716165285110474
9;35.94;50.0;21.88;31.25;17.19;34.38;37.5;31.25;19.53;40.62;38.67;39.45;41.02;59.77;59.77;62.11;57.42;21.88;0.6901;0.006992855632305145;60.94;50.0;43.75;35.94;21.88;40.62;41.41;34.38;24.61;43.75;44.14;44.92;45.7;63.67;64.06;66.8;62.89;25.0;0.67108;0.007354687057733535
