;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;71.48;50.0;3.12;5.47;3.52;9.38;14.06;17.97;12.89;3.12;32.42;36.33;37.7;50.59;56.25;57.62;58.01;3.12;0.6325;0.02037060394883156;83.2;50.0;9.38;21.88;16.02;28.52;32.03;32.42;23.24;14.06;48.05;51.56;52.15;67.19;73.24;75.0;76.17;14.84;0.5648;0.0212140397131443
1;72.27;50.0;4.69;8.59;5.08;12.89;17.58;21.09;14.65;6.25;36.13;39.84;41.21;56.64;60.94;62.5;63.28;5.47;0.655;0.01967051723599434;82.42;50.0;9.38;21.88;16.41;28.91;32.42;32.81;23.24;14.06;47.66;51.17;51.56;66.99;72.07;74.02;75.2;14.84;0.6083;0.020499050617218018
2;71.48;50.0;4.69;10.94;6.25;15.62;19.92;23.44;15.82;7.81;38.09;41.8;43.16;58.59;62.7;63.67;64.45;7.03;0.6765;0.01903412976861;81.64;50.0;9.38;22.66;16.8;29.69;32.81;33.59;23.44;15.62;47.27;50.59;50.98;66.41;70.9;72.66;73.83;15.62;0.6407;0.01980102986395359
3;70.7;50.0;6.25;12.5;7.42;17.58;21.88;25.0;16.6;9.38;39.26;42.97;43.95;59.57;63.48;63.87;64.84;8.59;0.6955;0.018111448869109155;80.47;50.0;10.94;22.66;17.58;30.47;33.2;33.98;23.44;17.19;47.07;50.39;50.59;66.02;70.12;71.48;72.66;16.41;0.6651;0.019043472900986673
4;69.92;50.0;6.25;14.84;8.59;19.92;23.83;26.95;17.19;10.94;40.43;44.14;44.53;60.16;63.87;64.06;65.04;10.16;0.694;0.018393043786287307;79.69;50.0;12.5;24.22;17.97;31.25;33.59;34.38;23.63;18.75;47.07;50.2;50.2;65.62;69.53;70.51;71.68;17.19;0.6901;0.018284588548541068
5;68.36;0.0;6.25;16.41;9.77;21.88;25.39;28.12;17.77;12.5;41.02;44.73;44.92;60.55;64.26;63.87;64.84;11.72;0.715;0.017201719924807547;78.91;50.0;12.5;25.0;18.36;32.42;34.38;34.77;23.63;18.75;47.27;50.39;50.0;65.43;69.14;69.73;71.09;17.97;0.7038;0.017595114961266516
6;66.8;0.0;7.81;17.97;10.55;23.44;26.56;29.3;18.16;14.06;41.41;44.92;45.12;60.74;64.26;63.48;64.45;12.5;0.7465;0.015992923259735108;78.12;50.0;14.06;25.78;18.75;32.81;34.77;35.16;23.83;20.31;47.27;50.39;50.0;65.04;68.95;68.95;70.31;18.75;0.7324;0.01681340228021145
7;65.23;0.0;7.81;19.53;11.33;24.61;27.73;30.08;18.36;15.62;41.8;45.12;45.12;60.74;64.06;63.09;63.87;13.28;0.7535;0.015552835866808891;76.95;50.0;15.62;26.56;19.14;33.59;35.55;35.55;24.02;21.88;47.27;50.39;49.8;64.84;68.55;68.36;69.53;19.53;0.7389;0.016172821351885795
8;63.67;0.0;9.38;20.31;12.11;25.78;28.52;30.47;18.55;17.19;41.99;45.12;45.31;60.74;64.06;62.7;63.48;14.06;0.767;0.014867015212774276;76.17;50.0;15.62;27.34;19.53;34.38;35.94;35.55;24.02;23.44;47.27;50.2;49.61;64.65;68.16;67.77;68.95;20.31;0.7584;0.015606064343452453
9;62.11;0.0;9.38;21.09;12.5;26.56;28.91;30.86;18.75;18.75;41.99;45.12;45.12;60.55;63.87;62.3;62.89;14.84;0.7765;0.014569830939173698;75.39;0.0;17.19;28.12;19.92;34.77;35.94;35.94;24.02;23.44;47.07;50.0;49.41;64.45;67.77;67.19;68.36;21.09;0.76;0.015148549914360047
10;61.33;0.0;10.94;21.88;12.89;26.95;29.3;31.25;18.75;20.31;42.19;45.12;45.31;60.55;63.87;62.11;62.5;15.62;0.7905;0.014158026337623596;74.61;0.0;17.19;28.12;19.92;34.77;36.33;35.94;24.02;25.0;47.07;49.8;49.22;64.26;67.58;66.8;67.77;21.09;0.7697;0.014585627096891403
11;60.16;0.0;10.94;22.66;13.28;27.73;29.69;31.64;18.95;20.31;42.19;45.12;45.12;60.55;63.67;61.72;62.11;16.41;0.7865;0.014110558420419693;73.83;0.0;18.75;28.12;19.92;35.16;36.33;35.94;24.02;25.0;47.07;49.8;49.22;64.06;67.19;66.21;67.19;21.88;0.7789;0.014234874781966209
12;59.38;0.0;10.94;23.44;13.67;28.52;30.47;32.03;19.14;21.88;42.38;45.12;45.12;60.35;63.48;61.52;61.72;17.19;0.789;0.013970308095216752;73.44;0.0;18.75;28.91;19.92;35.55;36.72;36.33;24.02;25.0;46.88;49.61;49.02;63.87;66.99;65.82;66.6;21.88;0.7866;0.013833426946401595
13;57.81;0.0;12.5;24.22;14.06;28.91;30.47;32.03;19.14;21.88;42.19;44.92;44.92;60.16;63.28;61.13;61.13;17.19;0.7705;0.014667500019073486;72.66;0.0;20.31;28.91;20.31;35.55;36.72;36.33;24.02;26.56;46.88;49.41;48.83;63.67;66.8;65.43;66.21;21.88;0.7943;0.013478104551136494
14;57.03;0.0;12.5;24.22;14.45;29.3;30.86;32.42;19.14;23.44;42.38;44.92;44.92;60.16;63.09;60.94;60.94;17.97;0.799;0.013574499800801278;71.88;0.0;20.31;28.91;20.31;35.94;36.72;36.33;24.02;26.56;46.88;49.41;48.63;63.48;66.41;65.04;65.62;21.88;0.8084;0.012880607391893863
15;56.25;0.0;14.06;24.22;14.45;29.69;31.25;32.81;19.14;23.44;42.38;44.92;44.92;60.16;63.09;60.74;60.55;17.97;0.807;0.012901020627468824;71.09;0.0;21.88;28.91;20.31;36.33;37.11;36.33;24.02;26.56;46.88;49.22;48.63;63.28;66.21;64.65;65.23;22.66;0.8041;0.012727256993949413
16;55.47;0.0;14.06;25.0;14.84;30.08;31.64;32.81;19.34;25.0;42.38;44.92;44.92;59.96;62.89;60.55;60.16;18.75;0.797;0.013834503665566444;70.7;0.0;23.44;29.69;20.31;36.33;37.11;36.72;24.02;28.12;46.88;49.22;48.44;63.09;66.02;64.45;64.84;22.66;0.8161;0.012443403144180775
17;54.69;0.0;15.62;25.0;15.23;30.47;32.03;33.2;19.53;25.0;42.58;44.92;44.92;59.96;62.89;60.35;59.96;18.75;0.8095;0.012750835381448269;70.31;0.0;23.44;29.69;20.7;36.72;37.5;36.72;24.02;28.12;46.88;49.02;48.44;63.09;65.82;64.26;64.45;22.66;0.8211;0.011973607566952706
18;53.91;0.0;15.62;25.78;15.62;30.86;32.42;33.2;19.53;25.0;42.58;44.92;44.92;59.96;62.7;60.16;59.77;19.53;0.817;0.01278757407516241;69.53;0.0;25.0;29.69;20.7;36.72;37.5;36.72;24.02;28.12;46.88;49.02;48.24;62.89;65.82;63.87;64.06;22.66;0.8262;0.011846239706873894
19;53.12;0.0;15.62;25.78;15.62;31.25;32.42;33.59;19.73;26.56;42.58;45.12;44.92;59.96;62.7;59.96;59.38;19.53;0.8195;0.013161037657409906;69.14;0.0;25.0;29.69;20.7;37.11;37.5;36.72;24.02;29.69;46.88;49.02;48.24;62.89;65.62;63.67;63.67;22.66;0.8346;0.011433533526957034
