;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-3;eval-saturation_features-7;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-3;train-saturation_features-7;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier-2;train-saturation_classifier-6
0;0.08766720416843891;0.5076;0.0872466962337494;0.539;3.12;3.12;1.56;1.56;0.78;0.78;0.39;0.39;0.2;0.2;0.2;0.39;0.39;0.2;0.0;0.0;0.0;50.0;10.94;21.88;14.06;17.97;8.2;8.59;7.03;5.47;1.76;1.95;2.34;2.15;1.95;0.98;1.37;1.76;4.69;50.0
1;0.08765315617322922;0.5032;0.08669384065270423;0.5175;4.69;4.69;2.34;2.34;1.56;1.56;1.17;1.17;0.59;0.59;0.59;0.78;0.98;0.2;0.2;0.2;0.39;50.0;9.38;21.88;13.28;14.06;6.64;6.25;5.86;6.64;2.15;2.73;2.34;3.12;2.93;1.56;1.76;2.93;5.86;50.0
2;0.08746991046071052;0.5104;0.08614620247483254;0.551;6.25;7.81;3.12;3.91;1.56;1.56;1.17;1.17;0.39;0.59;0.78;0.59;0.39;0.39;0.39;0.39;0.78;50.0;12.5;23.44;14.06;15.62;5.08;5.08;3.91;3.91;1.56;2.34;1.95;1.95;2.15;1.76;2.34;2.93;6.64;50.0
3;0.08756276096105575;0.5056;0.0875389561355114;0.502;6.25;9.38;3.91;4.69;1.95;1.95;1.17;1.17;0.39;0.59;0.59;0.59;0.39;0.39;0.39;0.59;1.17;50.0;12.5;17.19;10.16;12.5;3.52;3.52;2.73;2.34;0.98;1.56;1.56;1.56;1.95;1.95;2.54;3.12;7.03;50.0
4;0.0869229634642601;0.5208;0.08519909757375717;0.571;7.81;9.38;3.91;4.69;1.56;1.56;1.17;1.17;0.39;0.78;0.78;0.98;0.78;0.59;0.78;0.59;1.17;50.0;12.5;15.62;8.59;10.16;2.73;2.73;1.95;1.56;0.78;1.37;1.56;2.34;2.54;2.34;3.32;3.52;7.81;50.0
5;0.08703811809420586;0.5155;0.08648102080821991;0.5465;7.81;9.38;3.91;4.69;1.17;1.95;1.56;1.17;0.59;0.78;0.98;1.17;0.78;0.78;0.78;0.78;1.56;50.0;10.94;12.5;7.03;7.81;2.34;2.73;1.95;1.56;0.78;1.37;1.56;2.93;2.93;3.12;4.3;3.71;7.81;50.0
6;0.08701914106011391;0.5154;0.08714775371551514;0.482;6.25;7.81;3.12;4.69;1.17;1.56;1.56;1.56;0.59;0.78;0.98;1.17;0.78;0.78;0.78;0.98;1.56;50.0;10.94;10.94;5.47;7.81;1.95;2.34;1.56;1.56;0.78;1.17;1.37;3.32;3.32;3.52;5.66;3.71;7.42;50.0
7;0.08700245391130447;0.5136;0.08776525840163231;0.5;7.81;7.81;3.12;5.47;1.17;1.95;1.56;1.56;0.59;0.78;0.98;1.37;0.78;0.78;0.98;0.98;1.95;50.0;10.94;10.94;5.47;10.16;2.34;2.34;1.56;1.56;0.78;0.98;1.37;3.12;2.73;3.12;4.88;3.91;8.2;50.0
8;0.08663614853024483;0.5283;0.08584591579437256;0.546;6.25;6.25;3.12;6.25;1.17;1.56;1.56;1.56;0.59;0.78;0.98;1.37;0.98;0.98;1.17;1.17;2.34;50.0;9.38;9.38;5.47;10.16;1.95;1.95;1.17;1.56;0.59;0.78;1.37;2.93;2.54;2.93;5.08;3.91;8.59;50.0
9;0.08656592985391617;0.5312;0.0862634574174881;0.546;7.81;6.25;3.12;6.25;0.78;1.56;1.17;1.56;0.59;0.59;0.98;1.37;1.17;1.17;1.37;1.37;2.73;50.0;10.94;9.38;4.69;9.38;1.56;1.56;1.17;1.56;0.78;0.78;1.37;3.32;3.52;3.71;6.05;4.3;9.38;50.0
