;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;56.25;20.0;25.0;25.0;18.75;37.5;37.5;37.5;31.25;50.0;53.12;59.38;53.12;68.75;78.12;75.0;71.88;25.0;0.1584;0.0045495774269104;75.0;70.0;25.0;25.0;18.75;43.75;37.5;37.5;31.25;50.0;53.12;59.38;53.12;68.75;81.25;78.12;75.0;25.0;0.1243;0.004497382888793945
1;37.5;0.0;25.0;25.0;25.0;37.5;37.5;37.5;31.25;50.0;50.0;53.12;46.88;62.5;71.88;68.75;59.38;25.0;0.223;0.004196874022483825;68.75;30.0;25.0;25.0;25.0;43.75;43.75;37.5;34.38;50.0;53.12;59.38;53.12;68.75;78.12;78.12;75.0;25.0;0.17824;0.0043153652334213255
2;31.25;0.0;25.0;25.0;31.25;43.75;43.75;37.5;34.38;50.0;46.88;50.0;43.75;56.25;68.75;65.62;53.12;25.0;0.2223;0.003951767885684967;62.5;0.0;25.0;25.0;31.25;43.75;43.75;37.5;37.5;50.0;53.12;59.38;53.12;65.62;75.0;75.0;68.75;25.0;0.21252;0.004022190711498261
3;31.25;10.0;25.0;25.0;31.25;43.75;43.75;37.5;34.38;50.0;46.88;50.0;43.75;56.25;65.62;62.5;50.0;25.0;0.3091;0.0037400494694709778;56.25;10.0;25.0;37.5;31.25;50.0;50.0;43.75;37.5;50.0;53.12;56.25;50.0;62.5;75.0;71.88;65.62;25.0;0.25798;0.0038436832451820375
4;31.25;10.0;25.0;37.5;31.25;43.75;43.75;37.5;34.38;50.0;46.88;50.0;43.75;56.25;65.62;62.5;46.88;25.0;0.3257;0.0035143837571144105;56.25;10.0;50.0;37.5;31.25;50.0;50.0;43.75;37.5;50.0;53.12;56.25;50.0;62.5;71.88;71.88;62.5;25.0;0.30096;0.003659278860092163
5;31.25;20.0;25.0;37.5;31.25;43.75;50.0;43.75;34.38;50.0;50.0;50.0;43.75;53.12;62.5;62.5;46.88;25.0;0.3751;0.0033271385312080384;56.25;20.0;50.0;37.5;31.25;50.0;50.0;43.75;40.62;50.0;56.25;59.38;50.0;62.5;71.88;71.88;59.38;25.0;0.32512;0.003488521566390991
6;31.25;20.0;25.0;37.5;31.25;50.0;50.0;43.75;34.38;50.0;50.0;53.12;43.75;53.12;62.5;62.5;43.75;25.0;0.38;0.0032291799902915952;50.0;20.0;50.0;37.5;31.25;50.0;50.0;43.75;40.62;50.0;56.25;59.38;50.0;62.5;68.75;71.88;56.25;25.0;0.35262;0.0033505179452896117
7;25.0;20.0;50.0;37.5;31.25;50.0;50.0;43.75;37.5;50.0;53.12;53.12;43.75;53.12;59.38;59.38;43.75;25.0;0.4095;0.0030974947929382326;43.75;20.0;50.0;37.5;37.5;50.0;50.0;43.75;40.62;50.0;59.38;59.38;50.0;59.38;68.75;68.75;56.25;25.0;0.37188;0.00324136794090271
8;25.0;20.0;50.0;37.5;37.5;50.0;50.0;43.75;37.5;50.0;53.12;56.25;43.75;53.12;59.38;59.38;40.62;25.0;0.43;0.0030105163216590882;43.75;20.0;50.0;37.5;37.5;50.0;50.0;50.0;40.62;50.0;59.38;62.5;53.12;59.38;68.75;68.75;53.12;25.0;0.3936;0.003156212773323059
9;31.25;20.0;50.0;37.5;31.25;50.0;50.0;43.75;37.5;75.0;56.25;56.25;46.88;53.12;59.38;59.38;37.5;37.5;0.441;0.0029535712718963625;43.75;20.0;50.0;37.5;37.5;50.0;50.0;50.0;40.62;50.0;59.38;62.5;53.12;59.38;65.62;65.62;50.0;37.5;0.41038;0.0030821520495414732
10;31.25;20.0;50.0;37.5;31.25;50.0;50.0;50.0;37.5;75.0;56.25;56.25;46.88;53.12;59.38;59.38;37.5;37.5;0.4573;0.00292085303068161;43.75;20.0;50.0;37.5;37.5;50.0;56.25;50.0;40.62;75.0;59.38;62.5;53.12;59.38;65.62;65.62;46.88;37.5;0.42444;0.003024797179698944
11;31.25;20.0;50.0;37.5;31.25;50.0;50.0;50.0;40.62;75.0;56.25;56.25;46.88;53.12;59.38;59.38;37.5;37.5;0.4758;0.002834547257423401;37.5;20.0;50.0;37.5;37.5;56.25;56.25;50.0;43.75;75.0;62.5;62.5;53.12;59.38;65.62;65.62;43.75;37.5;0.4397;0.0029754599785804746
12;31.25;20.0;50.0;37.5;31.25;50.0;50.0;50.0;40.62;75.0;59.38;56.25;46.88;53.12;59.38;59.38;34.38;37.5;0.482;0.0027921778202056884;37.5;30.0;50.0;37.5;37.5;56.25;56.25;50.0;43.75;75.0;62.5;62.5;53.12;59.38;65.62;65.62;43.75;37.5;0.45388;0.0029089528727531434
13;37.5;30.0;50.0;37.5;31.25;50.0;50.0;50.0;40.62;75.0;59.38;59.38;50.0;53.12;59.38;56.25;34.38;37.5;0.4912;0.002754711580276489;37.5;30.0;50.0;37.5;31.25;56.25;56.25;50.0;43.75;75.0;62.5;62.5;53.12;59.38;65.62;65.62;40.62;37.5;0.47084;0.002846769404411316
14;37.5;30.0;50.0;37.5;31.25;50.0;56.25;50.0;40.62;75.0;59.38;59.38;50.0;53.12;59.38;56.25;34.38;37.5;0.501;0.0027333949089050295;37.5;30.0;50.0;37.5;31.25;56.25;56.25;50.0;43.75;75.0;65.62;65.62;53.12;59.38;65.62;62.5;40.62;37.5;0.4795;0.0028109936499595644
15;37.5;30.0;50.0;37.5;31.25;50.0;56.25;50.0;40.62;75.0;62.5;59.38;50.0;53.12;59.38;56.25;31.25;37.5;0.5261;0.002601383113861084;37.5;30.0;50.0;37.5;31.25;56.25;56.25;50.0;43.75;75.0;65.62;65.62;53.12;59.38;62.5;62.5;37.5;37.5;0.49242;0.0027734155535697937
16;37.5;30.0;50.0;37.5;31.25;50.0;56.25;50.0;43.75;75.0;62.5;59.38;50.0;53.12;59.38;56.25;31.25;37.5;0.531;0.0025841601967811585;37.5;30.0;50.0;37.5;31.25;56.25;56.25;56.25;43.75;75.0;65.62;65.62;56.25;59.38;62.5;62.5;37.5;37.5;0.50074;0.002727479133605957
17;37.5;30.0;50.0;37.5;31.25;50.0;56.25;56.25;43.75;75.0;62.5;62.5;50.0;53.12;59.38;56.25;31.25;37.5;0.5443;0.002522670543193817;37.5;30.0;50.0;50.0;31.25;56.25;56.25;56.25;46.88;75.0;65.62;65.62;56.25;59.38;62.5;62.5;34.38;37.5;0.51364;0.002680990221500397
18;37.5;30.0;50.0;50.0;31.25;50.0;56.25;56.25;43.75;75.0;62.5;62.5;53.12;53.12;59.38;56.25;28.12;37.5;0.5561;0.0024960912823677062;37.5;30.0;50.0;50.0;31.25;56.25;56.25;56.25;46.88;75.0;65.62;65.62;56.25;59.38;62.5;62.5;31.25;37.5;0.52142;0.0026472029399871827
19;37.5;30.0;50.0;50.0;31.25;50.0;56.25;56.25;43.75;75.0;62.5;62.5;53.12;53.12;59.38;56.25;28.12;37.5;0.5476;0.002521472775936127;37.5;30.0;50.0;50.0;31.25;56.25;56.25;56.25;46.88;75.0;68.75;65.62;56.25;59.38;62.5;62.5;31.25;37.5;0.52772;0.0026114863204956054
