;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;6.25;0.0;50.0;50.0;25.0;31.25;31.25;37.5;18.75;50.0;34.38;28.12;34.38;53.12;46.88;37.5;28.12;25.0;0.187;0.01597557989358902;62.5;10.0;50.0;62.5;31.25;37.5;37.5;43.75;31.25;75.0;53.12;50.0;56.25;71.88;75.0;68.75;75.0;12.5;0.15634;0.017304584424495697
1;18.75;20.0;50.0;62.5;31.25;37.5;37.5;43.75;25.0;50.0;37.5;31.25;34.38;50.0;46.88;37.5;28.12;25.0;0.2953;0.014186052346229553;56.25;20.0;50.0;62.5;37.5;43.75;43.75;50.0;37.5;75.0;59.38;53.12;56.25;71.88;71.88;65.62;65.62;25.0;0.2376;0.015227101891040802
2;25.0;20.0;50.0;62.5;37.5;43.75;43.75;50.0;28.12;50.0;40.62;34.38;40.62;50.0;46.88;37.5;28.12;25.0;0.3451;0.01329122632741928;50.0;20.0;50.0;62.5;43.75;50.0;50.0;56.25;40.62;75.0;62.5;56.25;59.38;68.75;68.75;62.5;62.5;25.0;0.31408;0.013923984801769257
3;25.0;20.0;50.0;62.5;37.5;50.0;43.75;56.25;31.25;50.0;46.88;40.62;43.75;53.12;46.88;37.5;28.12;37.5;0.4175;0.012351515793800354;43.75;20.0;50.0;62.5;43.75;56.25;50.0;56.25;43.75;75.0;62.5;59.38;59.38;68.75;65.62;59.38;56.25;25.0;0.36202;0.013153245120048522
4;31.25;30.0;50.0;62.5;37.5;50.0;50.0;56.25;34.38;50.0;50.0;46.88;46.88;56.25;50.0;37.5;28.12;37.5;0.465;0.01149115196466446;43.75;30.0;50.0;62.5;50.0;56.25;50.0;62.5;46.88;50.0;65.62;62.5;62.5;68.75;65.62;59.38;50.0;37.5;0.40786;0.012477043428421021
5;31.25;30.0;50.0;62.5;43.75;50.0;50.0;56.25;37.5;50.0;53.12;50.0;50.0;53.12;50.0;40.62;28.12;37.5;0.4792;0.011103266441822052;37.5;30.0;50.0;62.5;50.0;56.25;56.25;62.5;50.0;50.0;65.62;62.5;62.5;65.62;62.5;56.25;43.75;37.5;0.44602;0.011952070801258086
6;31.25;30.0;50.0;62.5;37.5;56.25;50.0;56.25;40.62;50.0;56.25;53.12;53.12;56.25;50.0;40.62;28.12;37.5;0.5119;0.010694028973579408;37.5;30.0;50.0;62.5;50.0;56.25;56.25;62.5;50.0;50.0;65.62;62.5;65.62;65.62;62.5;53.12;37.5;37.5;0.47018;0.011493043873310089
7;31.25;30.0;50.0;62.5;43.75;56.25;50.0;56.25;40.62;50.0;59.38;56.25;56.25;56.25;50.0;37.5;25.0;37.5;0.5279;0.010259097039699554;37.5;30.0;50.0;62.5;50.0;56.25;56.25;62.5;50.0;50.0;68.75;62.5;65.62;65.62;62.5;50.0;34.38;37.5;0.50208;0.011023615334033966
8;31.25;30.0;50.0;62.5;43.75;56.25;50.0;56.25;43.75;50.0;59.38;56.25;56.25;56.25;50.0;37.5;25.0;37.5;0.5439;0.009970899689197541;37.5;30.0;50.0;62.5;50.0;56.25;56.25;62.5;53.12;50.0;68.75;65.62;65.62;62.5;59.38;50.0;31.25;37.5;0.51984;0.010662414214611053
9;31.25;30.0;50.0;62.5;43.75;56.25;50.0;62.5;43.75;50.0;62.5;56.25;56.25;56.25;46.88;37.5;25.0;37.5;0.5469;0.010112706255912781;37.5;40.0;50.0;62.5;50.0;56.25;56.25;62.5;53.12;50.0;68.75;65.62;65.62;62.5;59.38;46.88;28.12;37.5;0.5379;0.010375680513381958
10;31.25;30.0;50.0;62.5;43.75;56.25;50.0;62.5;43.75;50.0;62.5;59.38;56.25;56.25;46.88;37.5;25.0;37.5;0.5809;0.009322342324256896;37.5;40.0;50.0;62.5;50.0;56.25;56.25;62.5;53.12;50.0;71.88;65.62;65.62;62.5;56.25;43.75;28.12;37.5;0.5472;0.010125926253795624
11;31.25;40.0;50.0;62.5;43.75;56.25;56.25;62.5;46.88;50.0;65.62;59.38;56.25;56.25;46.88;37.5;25.0;37.5;0.5911;0.009030203652381897;31.25;40.0;50.0;62.5;50.0;62.5;56.25;62.5;53.12;50.0;71.88;65.62;65.62;62.5;56.25;43.75;28.12;37.5;0.56216;0.00989261926293373
12;31.25;40.0;50.0;62.5;43.75;56.25;56.25;62.5;46.88;50.0;65.62;62.5;59.38;56.25;46.88;34.38;25.0;37.5;0.5948;0.00899653518795967;31.25;40.0;50.0;62.5;50.0;62.5;56.25;62.5;53.12;50.0;71.88;68.75;65.62;62.5;53.12;40.62;28.12;37.5;0.56788;0.009725064346790314
