;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;35.55;60.0;3.12;10.94;9.57;28.12;50.2;53.71;3.91;3.52;0.5726;0.036969055485725405;72.27;60.0;23.44;35.16;25.0;46.09;63.09;70.12;21.09;20.31;0.43512;0.048474420437812804
1;33.2;60.0;4.69;14.84;10.94;30.66;52.15;55.47;6.25;5.47;0.6492;0.03085474123060703;67.97;60.0;31.25;36.72;25.98;46.09;62.3;67.97;24.22;22.66;0.57152;0.03730618386387825
2;31.64;70.0;6.25;16.8;12.11;32.23;53.12;55.66;7.81;6.64;0.7063;0.026416278770565987;65.23;60.0;35.94;37.5;26.95;46.68;61.91;66.8;25.78;23.44;0.64084;0.03209032038986683
3;30.86;70.0;7.81;18.36;13.28;33.79;53.91;56.45;9.38;7.81;0.7255;0.024648071959614753;63.28;70.0;40.62;37.5;27.93;47.46;61.91;66.21;25.78;23.83;0.67732;0.02876967707157135
4;30.47;70.0;9.38;19.92;14.26;34.77;54.3;56.84;10.16;8.59;0.7483;0.022450342810153963;61.72;70.0;42.19;37.5;28.71;48.05;61.91;65.82;26.56;24.22;0.70406;0.026429550956487656
5;30.08;70.0;10.94;21.09;15.04;35.55;54.49;57.03;10.94;8.98;0.7427;0.022792098638415338;60.16;70.0;45.31;37.5;29.69;48.83;61.91;65.43;25.78;24.22;0.7271;0.024625595405101775
6;30.08;70.0;12.5;21.88;16.02;36.52;54.69;57.42;11.72;9.77;0.7714;0.02077387723326683;58.98;70.0;45.31;37.5;30.47;49.41;61.72;65.23;25.78;23.83;0.74788;0.022861588037610053
7;30.08;70.0;14.06;22.27;16.8;37.3;54.88;57.81;12.5;10.16;0.7768;0.02050120217502117;58.2;70.0;46.88;37.5;31.45;50.0;61.72;65.04;25.78;23.83;0.75948;0.021727962067127227
8;30.08;70.0;15.62;23.44;17.38;37.89;55.08;58.01;13.28;10.55;0.7908;0.0188039289817214;57.03;70.0;48.44;37.11;32.03;50.39;61.72;65.04;25.0;23.83;0.77582;0.020549457648992537
9;29.69;70.0;15.62;24.22;18.16;38.67;55.08;58.4;14.06;10.94;0.8034;0.01777461979687214;56.25;70.0;50.0;37.11;32.62;50.98;61.72;65.04;25.0;23.83;0.78438;0.01958128543794155
10;29.69;70.0;17.19;24.61;18.75;39.26;55.27;58.59;14.84;11.33;0.8014;0.018415395636856555;55.47;70.0;51.56;37.11;33.4;51.37;61.52;65.04;24.22;23.44;0.79634;0.018613622374534608
11;29.69;70.0;18.75;25.39;19.34;40.04;55.27;58.98;14.84;11.72;0.8051;0.01754666585922241;54.69;70.0;51.56;37.11;33.98;51.95;61.52;65.04;24.22;23.44;0.80064;0.017824739955365657
12;29.69;70.0;18.75;25.78;19.92;40.62;55.47;59.18;15.62;12.11;0.8195;0.01635130860731006;54.3;70.0;51.56;37.11;34.57;52.54;61.52;65.04;24.22;23.44;0.81266;0.017095586209893227
13;29.3;70.0;20.31;26.17;20.51;41.21;55.47;59.57;16.41;12.5;0.8254;0.015596034264564514;53.52;70.0;53.12;36.72;35.16;52.93;61.33;65.04;24.22;23.05;0.81666;0.016574222721159458
14;29.3;70.0;20.31;26.56;20.9;41.8;55.47;59.77;16.41;12.5;0.8252;0.0155631886318326;52.73;70.0;53.12;36.72;35.74;53.32;61.33;65.23;24.22;23.05;0.82866;0.015610257184803486
15;29.3;70.0;21.88;26.56;21.29;42.19;55.66;59.96;16.41;12.89;0.829;0.015579555413872003;52.34;70.0;53.12;36.72;36.33;53.71;61.33;65.23;24.22;22.66;0.83118;0.015337152872979641
16;29.3;70.0;21.88;26.95;21.88;42.77;55.66;60.16;17.19;13.28;0.8317;0.015390678495168685;51.95;70.0;53.12;36.33;36.72;54.1;61.33;65.23;24.22;22.66;0.8363;0.014819386714845896
17;29.3;70.0;23.44;27.34;22.27;43.16;55.66;60.35;17.19;13.28;0.8328;0.015183743961155415;51.56;80.0;53.12;36.33;37.11;54.49;61.13;65.23;23.44;22.66;0.84358;0.014271377129256725
18;29.69;70.0;23.44;27.34;22.66;43.55;55.66;60.74;17.19;13.67;0.8308;0.015231812244653703;51.17;80.0;53.12;36.33;37.7;54.69;61.13;65.43;23.44;22.66;0.84648;0.013878592964410782
19;29.69;70.0;23.44;27.73;23.05;43.95;55.66;60.94;17.97;14.06;0.8329;0.015199033863842488;50.78;80.0;53.12;35.94;38.09;55.08;61.13;65.43;23.44;22.27;0.85302;0.01338308918118477
