;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;13.28;50.0;3.12;12.89;11.72;26.37;41.21;37.7;3.91;4.3;0.4947;0.0029302478432655333;66.41;60.0;3.12;24.61;21.68;43.75;60.35;63.48;6.25;10.16;0.36682;0.003686531631946564
1;8.98;60.0;3.12;16.41;12.7;26.56;38.87;31.64;5.47;6.64;0.6164;0.0022104304313659666;58.2;60.0;4.69;29.69;23.44;42.97;56.25;56.64;8.59;14.45;0.57708;0.002453068292140961
2;8.2;70.0;3.12;17.19;12.89;25.59;34.38;24.41;7.03;7.81;0.6407;0.0020349640190601348;53.12;70.0;4.69;32.42;25.0;43.36;52.93;49.61;11.72;17.58;0.6556;0.0019362089860439301
3;8.59;70.0;4.69;17.58;13.67;26.17;31.45;19.53;8.59;8.98;0.7265;0.0015964144170284272;48.83;70.0;4.69;32.81;26.56;43.95;49.41;42.97;13.28;19.14;0.70754;0.00164666246175766
4;8.98;70.0;4.69;18.36;14.45;26.76;28.91;15.43;10.16;9.38;0.735;0.0015162576675415039;45.31;70.0;4.69;32.42;27.54;44.73;46.29;37.5;15.62;19.92;0.74754;0.0014329471504688264
5;9.38;70.0;4.69;18.75;15.04;26.95;26.56;12.89;10.94;10.16;0.7278;0.0016080270469188691;42.19;70.0;6.25;32.03;28.52;45.12;43.55;32.81;16.41;20.7;0.7713;0.0013050866425037384
6;10.16;70.0;4.69;18.75;15.62;27.73;24.8;11.72;12.5;10.55;0.777;0.0013137958109378815;39.45;80.0;6.25;31.64;29.3;45.51;40.62;29.1;17.97;21.09;0.78938;0.0011947723186016082
7;10.55;80.0;4.69;18.75;16.21;28.32;22.27;10.16;13.28;10.55;0.7514;0.001445652985572815;37.11;80.0;6.25;31.25;29.88;46.09;37.89;25.98;19.53;21.48;0.80344;0.0011158156657218932
8;10.94;80.0;4.69;18.75;16.6;29.1;20.51;9.57;14.06;10.94;0.7793;0.0012943165063858033;35.16;80.0;6.25;30.08;30.47;46.48;35.16;23.24;20.31;21.48;0.8146;0.001049314380288124
9;11.33;80.0;6.25;18.75;16.99;29.49;18.75;8.79;14.84;11.33;0.7858;0.0012900292217731476;33.2;80.0;7.81;29.69;30.86;47.07;32.81;21.29;21.09;21.88;0.82694;0.0009839506566524507
10;11.72;80.0;6.25;18.36;17.38;30.27;17.77;8.59;15.62;11.33;0.8064;0.001130324986577034;31.25;80.0;7.81;28.91;31.25;47.66;30.66;19.34;21.88;21.88;0.83818;0.0009201015168428421
11;12.11;80.0;6.25;17.97;17.38;31.05;16.99;8.4;15.62;11.72;0.7762;0.0013560286343097688;30.08;80.0;7.81;28.12;31.45;48.05;28.91;17.97;23.44;22.27;0.84512;0.000875147432088852
12;12.5;80.0;6.25;17.97;17.58;31.64;16.02;8.2;16.41;11.72;0.8083;0.001144354510307312;28.91;80.0;9.38;27.73;31.84;48.63;27.15;16.6;24.22;22.27;0.85374;0.0008410107731819153
13;12.89;80.0;6.25;17.97;17.77;32.42;15.04;8.2;17.19;12.11;0.8385;0.0009516924649477005;27.34;80.0;9.38;27.34;32.03;49.22;25.78;15.62;24.22;22.66;0.86048;0.0007923999273777008
14;13.28;80.0;7.81;17.97;18.16;33.01;14.45;8.01;17.97;12.5;0.7991;0.0011775651276111603;26.17;80.0;9.38;26.95;32.42;49.61;24.61;14.84;25.0;22.66;0.87174;0.0007321078503131867
15;13.67;80.0;7.81;17.97;18.16;33.4;13.87;8.01;17.97;12.5;0.7941;0.0012799071192741394;25.39;80.0;9.38;26.56;32.62;50.0;23.44;14.26;25.78;23.05;0.87212;0.0007241318655014038
16;13.67;80.0;7.81;17.97;18.55;33.98;13.28;8.01;18.75;12.89;0.8259;0.0010365807324647903;24.61;80.0;9.38;26.17;33.01;50.39;22.27;13.67;26.56;23.05;0.87886;0.0006930265027284622
17;13.67;80.0;7.81;17.97;18.95;34.57;12.89;7.81;18.75;12.89;0.8293;0.0010339072555303574;23.83;80.0;9.38;25.78;33.4;50.78;21.29;13.09;26.56;23.05;0.88536;0.0006525018894672393
18;14.06;80.0;7.81;17.97;19.34;35.35;12.3;7.81;19.53;13.28;0.8122;0.0012395267248153687;23.44;80.0;10.94;25.78;33.79;51.17;20.31;12.5;27.34;23.44;0.89292;0.0006152689856290817
19;14.06;80.0;9.38;18.36;19.53;35.94;12.11;7.81;20.31;13.67;0.8077;0.0012128651142120361;22.66;80.0;10.94;25.78;34.18;51.56;19.53;12.11;27.34;23.44;0.8967;0.0005868552356958389
