;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;61.33;40.0;3.12;14.06;15.23;37.7;57.42;66.41;3.91;4.3;0.4699;0.011428000402450561;78.12;40.0;6.25;25.78;22.85;45.31;64.06;73.83;7.81;11.33;0.33852;0.014078472130298614
1;60.16;50.0;3.12;16.8;16.02;38.28;58.4;66.99;5.47;6.25;0.5578;0.009613674902915955;76.17;50.0;9.38;29.3;24.41;46.09;64.26;73.24;10.16;14.45;0.4971;0.010825392611026764
2;58.59;50.0;4.69;18.75;16.41;38.87;58.59;66.99;7.03;7.42;0.617;0.008462653958797455;74.61;50.0;10.94;30.86;25.0;46.29;64.06;72.66;11.72;16.02;0.56628;0.009423071663379669
3;57.81;60.0;4.69;20.31;16.8;38.87;58.59;66.8;8.59;8.59;0.6461;0.007762761986255646;73.44;60.0;12.5;31.64;25.2;46.48;63.87;72.07;13.28;17.19;0.60794;0.008550882927179336
4;56.64;60.0;6.25;21.09;16.99;39.06;58.59;66.6;9.38;9.38;0.6554;0.0076147344768047335;72.27;60.0;14.06;32.42;25.39;46.48;63.67;71.48;14.06;17.97;0.6437;0.007837982196807862
5;56.25;60.0;6.25;22.27;17.19;39.06;58.4;66.41;10.94;10.16;0.6966;0.006755870479345322;71.88;60.0;14.06;32.81;25.59;46.48;63.48;71.09;14.84;18.75;0.66718;0.007351947016716004
6;55.86;60.0;7.81;23.05;17.58;39.06;58.4;66.41;11.72;10.94;0.703;0.006657770383358002;71.09;60.0;15.62;32.81;25.78;46.48;63.28;70.9;14.84;19.14;0.69292;0.006868378425836563
7;55.47;60.0;7.81;23.83;17.77;39.26;58.4;66.41;11.72;11.33;0.7281;0.006216432577371598;70.7;60.0;15.62;32.81;25.98;46.48;63.28;70.7;14.84;19.14;0.70472;0.006563959022760391
8;55.08;60.0;7.81;24.22;17.97;39.26;58.4;66.21;12.5;11.72;0.7302;0.006120058619976044;69.92;70.0;17.19;32.81;26.17;46.68;63.09;70.51;15.62;19.53;0.72142;0.006218863736391068
9;54.3;70.0;7.81;24.61;18.16;39.45;58.4;66.21;12.5;12.5;0.7476;0.005713923120498657;69.53;70.0;17.19;33.2;26.37;46.88;63.09;70.31;15.62;19.53;0.73182;0.005963371450901031
10;54.3;70.0;7.81;25.0;18.36;39.45;58.4;66.21;13.28;12.5;0.7496;0.005721240538358688;69.14;70.0;17.19;33.2;26.56;46.88;62.89;70.12;15.62;19.92;0.74284;0.005777926819324494
11;53.91;70.0;9.38;25.78;18.55;39.65;58.4;66.21;13.28;12.89;0.7625;0.005377904024720192;68.75;70.0;17.19;33.2;26.56;47.07;62.89;70.12;15.62;19.92;0.75168;0.005550222022533417
12;53.52;70.0;9.38;26.17;18.75;39.84;58.4;66.21;13.28;13.28;0.7632;0.005396126937866211;68.36;70.0;17.19;33.2;26.76;47.07;62.89;70.12;15.62;19.92;0.76054;0.005358116829395294
13;53.12;70.0;9.38;26.17;18.95;40.04;58.4;66.21;13.28;13.67;0.7712;0.00528417289853096;67.97;70.0;17.19;33.2;26.95;47.27;62.89;69.92;15.62;19.92;0.76812;0.005162936012148857
14;52.73;70.0;9.38;26.56;19.14;40.04;58.4;66.41;14.06;13.67;0.7789;0.005087733674049378;67.58;70.0;17.19;33.2;27.15;47.27;62.89;69.92;15.62;19.92;0.77756;0.004993191345334053
15;52.73;70.0;9.38;26.95;19.34;40.04;58.4;66.41;14.06;14.06;0.7755;0.00514377747476101;67.19;70.0;17.19;33.2;27.15;47.27;62.7;69.92;15.62;19.92;0.7837;0.004831081371307373
16;52.34;70.0;9.38;26.95;19.53;40.23;58.4;66.41;14.06;14.45;0.7859;0.004801639506220818;67.19;70.0;17.19;33.2;27.34;47.46;62.7;69.92;15.62;19.92;0.79218;0.0046855153864622115
17;52.34;70.0;9.38;27.34;19.73;40.23;58.4;66.41;14.06;14.45;0.7881;0.00476032521724701;66.8;70.0;17.19;33.2;27.54;47.46;62.7;69.92;15.62;19.92;0.79714;0.004535140239596367
18;51.95;70.0;9.38;27.73;19.92;40.43;58.4;66.6;14.06;14.45;0.787;0.0048474811375141145;66.8;70.0;17.19;33.2;27.73;47.66;62.7;69.92;15.62;19.92;0.80336;0.0044110431069135665
19;51.95;70.0;9.38;27.73;20.31;40.62;58.4;66.6;14.06;14.84;0.7957;0.004655989241600037;66.41;70.0;17.19;33.2;27.93;47.85;62.7;69.92;15.62;19.92;0.80966;0.00429761909365654
