;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;73.83;30.0;3.12;10.94;7.03;22.66;25.78;27.34;20.9;6.25;44.34;47.07;48.24;64.84;74.02;72.27;73.83;5.47;0.2372;0.0041370071411132815;82.03;80.0;4.69;15.62;10.55;28.52;30.86;31.64;24.02;9.38;49.02;50.98;51.76;69.34;77.93;76.37;78.12;7.81;0.17016;0.004332872123718262
1;69.92;20.0;3.12;13.28;8.2;24.22;27.34;28.52;21.68;7.81;45.12;47.85;48.63;66.21;74.8;72.66;74.02;7.81;0.3375;0.003568945097923279;80.08;50.0;4.69;17.19;11.72;30.08;32.03;32.42;24.41;10.94;48.83;50.98;51.56;69.14;77.54;75.78;77.34;9.38;0.27838;0.003799648745059967
2;66.8;30.0;4.69;14.84;9.38;25.39;28.12;29.3;21.68;9.38;44.92;47.66;48.24;66.02;74.41;71.88;73.24;8.59;0.3958;0.0032580297589302064;78.12;40.0;6.25;18.75;12.89;30.86;32.81;32.81;24.41;10.94;48.83;50.78;50.98;68.75;76.95;74.8;76.37;10.16;0.35222;0.003421516959667206
3;65.23;30.0;4.69;16.41;10.16;26.17;29.3;30.08;21.88;10.94;44.92;47.46;47.85;65.82;74.02;71.29;72.46;9.38;0.4475;0.0030132699608802797;76.56;40.0;6.25;20.31;13.28;31.64;33.59;33.59;24.61;12.5;48.63;50.39;50.78;68.36;76.37;74.02;75.59;10.94;0.40024;0.0031657873678207398
4;63.67;40.0;4.69;17.97;10.55;26.95;29.69;30.47;21.88;10.94;44.53;47.07;47.27;65.43;73.44;70.51;71.68;10.94;0.4734;0.0028508077502250673;75.78;40.0;7.81;21.09;14.06;32.42;33.98;33.98;24.8;12.5;48.44;50.2;50.39;67.97;75.98;73.44;74.8;11.72;0.43988;0.002968594298362732
5;62.5;40.0;4.69;18.75;11.33;27.34;30.08;30.47;21.88;12.5;44.34;46.68;46.88;65.04;72.85;69.92;71.09;11.72;0.5078;0.002661935555934906;75.0;40.0;7.81;21.88;14.45;32.81;34.38;34.38;24.8;14.06;48.24;50.0;50.0;67.58;75.39;72.66;74.02;12.5;0.47434;0.0028070965147018435
6;61.72;40.0;6.25;19.53;11.72;28.12;30.47;30.86;21.88;12.5;44.34;46.68;46.68;64.84;72.46;69.34;70.51;11.72;0.5249;0.002567340421676636;74.22;50.0;9.38;22.66;14.84;33.2;34.77;34.38;24.61;14.06;48.05;49.61;49.61;67.19;75.0;72.07;73.44;13.28;0.50504;0.0026638484215736388
7;60.55;50.0;6.25;20.31;12.11;28.52;30.86;31.25;21.88;14.06;44.14;46.29;46.29;64.45;72.07;68.75;69.92;12.5;0.5487;0.0024402125120162963;73.44;50.0;9.38;22.66;15.23;33.59;35.16;34.38;24.61;14.06;47.66;49.22;49.22;66.8;74.41;71.48;72.85;13.28;0.5263;0.0025482215070724485
8;59.77;50.0;6.25;21.09;12.5;28.91;31.25;31.64;21.88;14.06;43.95;45.9;46.09;64.26;71.48;68.16;69.53;12.5;0.5598;0.002391700351238251;72.66;50.0;10.94;23.44;15.62;33.59;35.16;34.77;24.61;15.62;47.46;49.02;48.83;66.6;74.02;70.9;72.27;14.06;0.55114;0.0024358667945861816
9;58.98;50.0;6.25;21.09;12.89;28.91;31.64;31.64;21.68;14.06;43.75;45.7;45.7;63.87;71.09;67.77;69.14;13.28;0.5911;0.002247947120666504;72.27;50.0;10.94;23.44;15.62;33.98;35.55;34.77;24.41;15.62;47.27;48.63;48.44;66.21;73.63;70.31;71.88;14.06;0.56678;0.002342715666294098
