;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;55.47;30.0;3.12;11.72;5.86;18.36;21.09;23.44;18.95;6.25;39.65;43.95;43.36;61.91;67.19;64.84;63.28;5.47;0.4116;0.01237644338607788;77.34;40.0;12.5;29.69;17.58;33.59;34.38;34.77;26.37;23.44;49.61;53.91;52.93;70.12;75.78;75.39;74.61;16.41;0.27834;0.014990638592243194
1;54.3;40.0;4.69;16.41;7.81;20.7;23.44;25.39;18.95;10.94;39.65;43.75;43.16;62.5;66.99;64.84;63.28;7.81;0.5164;0.010458661460876465;74.22;40.0;17.19;32.03;19.14;34.77;35.55;35.55;26.56;29.69;48.44;52.15;50.98;68.55;73.63;72.66;71.88;18.75;0.44916;0.011637255129814148
2;51.95;50.0;6.25;19.53;8.98;22.66;25.0;26.95;18.95;14.06;39.26;42.97;42.19;61.72;66.02;63.28;62.11;9.38;0.5842;0.009137835609912872;72.27;50.0;20.31;33.59;19.53;35.55;36.33;35.94;26.37;32.81;47.46;50.98;49.61;67.19;72.27;70.7;69.92;19.53;0.52932;0.010147179183959961
3;50.0;50.0;7.81;21.09;9.77;23.83;26.17;27.73;18.75;17.19;39.06;42.77;41.41;61.13;65.04;62.11;60.74;10.94;0.6159;0.00832680224776268;70.7;50.0;23.44;33.59;19.53;35.94;36.72;36.33;25.98;32.81;46.88;50.2;48.44;66.21;70.9;69.14;68.36;19.53;0.584;0.009015949889421462
4;48.83;50.0;7.81;22.66;10.16;24.61;27.34;28.91;18.95;18.75;39.06;42.58;41.02;60.74;64.45;61.52;60.16;11.72;0.6537;0.007670742654800415;69.53;50.0;25.0;33.59;19.53;35.94;36.72;36.33;25.78;34.38;46.29;49.61;47.46;65.23;69.92;67.97;66.99;19.53;0.6253;0.008207266887426377
5;48.05;50.0;9.38;23.44;10.55;25.39;28.12;29.3;18.75;20.31;38.67;41.99;40.43;60.16;63.87;60.94;59.38;12.5;0.6707;0.0072171537280082704;68.75;50.0;26.56;33.59;19.14;35.94;37.11;36.33;25.78;34.38;45.9;49.02;46.88;64.65;68.95;66.99;65.82;19.53;0.65336;0.007587162984609604
6;47.27;60.0;9.38;24.22;10.94;26.17;28.91;29.69;18.95;23.44;38.48;41.8;40.04;59.77;63.28;60.16;58.79;13.28;0.6955;0.006748584139347077;67.97;60.0;28.12;33.59;19.14;36.33;37.5;36.72;25.78;34.38;45.7;48.63;46.29;64.06;68.16;66.02;65.04;19.53;0.67906;0.007072723764181137
7;46.88;60.0;10.94;24.22;11.72;26.95;29.69;30.47;19.14;25.0;38.48;41.8;39.84;59.38;62.89;59.96;58.4;14.06;0.7198;0.006282161766290664;67.19;60.0;28.12;32.81;19.14;36.33;37.5;36.72;25.78;34.38;45.51;48.24;45.9;63.48;67.58;65.23;64.26;18.75;0.70198;0.0066381179177761075
8;46.09;60.0;12.5;25.0;12.11;27.73;30.08;30.86;19.34;25.0;38.67;41.6;39.84;59.18;62.7;59.57;58.01;14.06;0.7311;0.00607264809012413;66.8;60.0;29.69;32.81;19.14;36.33;37.5;36.72;25.98;34.38;45.31;47.85;45.51;63.09;67.19;64.65;63.48;18.75;0.72096;0.006181351603269577
9;45.7;60.0;12.5;25.0;12.11;28.12;30.47;31.25;19.53;26.56;38.67;41.6;39.65;58.98;62.5;59.18;57.62;14.84;0.7473;0.0057203913688659664;66.02;60.0;31.25;32.03;19.14;36.72;37.89;37.11;26.17;34.38;45.31;47.66;45.12;62.89;66.8;64.26;62.89;18.75;0.73918;0.00585974265217781
10;45.31;70.0;14.06;25.0;12.5;28.91;30.86;31.64;19.92;26.56;38.87;41.6;39.65;58.98;62.3;59.18;57.23;14.84;0.7619;0.005451573008298874;65.62;60.0;31.25;31.25;19.14;36.72;37.89;37.11;26.17;34.38;45.31;47.66;44.92;62.7;66.41;63.67;62.3;18.75;0.7544;0.005539392802715301
11;44.92;70.0;14.06;25.0;12.89;29.3;31.64;32.03;20.12;26.56;39.06;41.8;39.84;58.98;62.11;58.98;57.03;14.84;0.7665;0.005262998947501182;65.23;70.0;31.25;31.25;19.14;36.72;38.28;37.5;26.37;34.38;45.31;47.46;44.73;62.5;66.02;63.48;61.91;18.75;0.76504;0.005304181258678436
12;44.53;70.0;15.62;25.0;13.28;29.69;32.03;32.42;20.31;28.12;39.06;41.8;39.84;58.98;62.11;58.79;56.84;14.84;0.7619;0.00546719476878643;64.84;70.0;32.81;30.47;19.14;36.72;38.28;37.5;26.56;34.38;45.31;47.46;44.73;62.3;65.82;63.09;61.33;17.97;0.77606;0.0050325687569379805
13;44.14;70.0;15.62;25.0;13.28;30.08;32.42;32.81;20.51;28.12;39.26;41.99;39.84;58.98;61.91;58.59;56.64;14.84;0.7824;0.0049158833265304566;64.45;70.0;32.81;30.47;19.14;36.72;38.28;37.89;26.76;34.38;45.51;47.46;44.53;62.11;65.62;62.7;60.94;17.97;0.78584;0.004852389186620712
14;43.36;70.0;15.62;25.0;13.67;30.47;32.81;33.2;20.7;28.12;39.45;42.19;39.84;58.98;61.91;58.4;56.45;14.84;0.7871;0.00499763143658638;63.67;70.0;32.81;29.69;19.14;37.11;38.67;37.89;26.95;32.81;45.51;47.46;44.53;62.11;65.43;62.5;60.55;17.97;0.7923;0.004673375765681267
15;42.97;70.0;17.19;25.0;13.67;30.86;32.81;33.59;21.09;28.12;39.65;42.19;39.84;58.98;61.72;58.4;56.25;15.62;0.7919;0.004828688633441925;63.67;70.0;34.38;29.69;19.14;37.11;38.67;38.28;27.15;32.81;45.7;47.46;44.53;61.91;65.23;62.3;60.35;17.97;0.79914;0.004512895339727402
16;42.58;70.0;17.19;24.22;14.06;31.25;33.2;33.98;21.29;29.69;39.84;42.38;40.04;58.98;61.72;58.4;56.05;15.62;0.7974;0.004671372327208519;63.28;70.0;34.38;28.91;19.14;37.11;38.67;38.28;27.34;32.81;45.7;47.46;44.34;61.91;65.04;62.11;59.96;17.97;0.8075;0.0043225763553380965
17;42.19;70.0;18.75;24.22;14.06;31.25;33.59;34.38;21.48;29.69;40.04;42.38;40.04;58.98;61.72;58.2;55.86;15.62;0.7978;0.004641753676533699;62.89;70.0;34.38;28.12;19.14;37.11;39.06;38.67;27.54;32.81;45.9;47.66;44.34;61.91;64.84;61.91;59.77;17.97;0.81518;0.004170205153822899
18;42.19;70.0;18.75;24.22;14.45;31.64;33.98;34.77;21.68;29.69;40.23;42.58;40.23;58.98;61.72;58.2;55.66;15.62;0.8031;0.004700302851200103;62.5;70.0;35.94;28.12;19.14;37.11;39.06;38.67;27.73;32.81;45.9;47.66;44.34;61.91;64.84;61.72;59.38;17.19;0.82148;0.004055919657349586
19;41.8;70.0;18.75;24.22;14.45;32.03;34.38;34.77;21.88;29.69;40.43;42.77;40.23;59.18;61.52;58.2;55.66;15.62;0.8022;0.004658423191308975;62.11;70.0;35.94;27.34;19.53;37.5;39.06;39.06;28.12;31.25;46.09;47.66;44.34;61.91;64.65;61.52;59.18;17.19;0.83018;0.0038674992245435716
