;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;1.95;50.0;3.12;11.72;3.91;9.77;12.11;12.89;5.27;7.81;9.77;4.49;2.34;2.34;1.37;1.17;1.17;5.47;0.55;0.009754865944385528;47.66;60.0;4.69;34.38;18.36;34.77;39.06;37.5;22.85;18.75;41.02;36.33;31.45;41.8;42.38;36.72;27.54;15.62;0.41924;0.01262889436006546
1;3.12;60.0;4.69;13.28;5.08;11.72;13.67;14.84;5.66;12.5;7.81;4.3;3.12;2.93;1.95;1.76;1.56;7.03;0.6243;0.008394526416063308;34.77;60.0;6.25;35.94;21.09;38.28;41.02;40.62;24.22;29.69;37.11;30.86;24.41;26.17;22.07;17.38;10.55;21.09;0.6218;0.008411466428041458
2;4.69;60.0;6.25;14.06;6.25;12.5;14.45;17.19;6.05;15.62;7.42;4.88;3.91;3.12;2.15;1.95;1.76;8.59;0.7089;0.006710644024610519;26.95;60.0;10.94;32.81;22.66;36.72;39.84;42.58;24.41;35.94;33.4;26.95;21.48;17.97;12.11;9.96;7.42;23.44;0.7075;0.0067013772022724155
3;5.86;70.0;7.81;14.06;7.03;12.89;15.23;18.36;6.45;17.19;7.42;5.66;4.88;3.52;2.15;1.95;1.95;9.38;0.7345;0.006366425907611847;23.05;70.0;14.06;31.25;23.83;33.98;37.5;42.97;23.83;37.5;29.88;24.41;20.12;13.48;7.62;6.64;5.86;25.0;0.7521;0.0057131041944026946
4;7.03;70.0;9.38;14.06;7.42;13.28;16.41;19.53;6.84;18.75;7.62;6.05;5.27;3.32;2.15;1.95;1.95;10.16;0.78;0.005251261070370674;21.09;70.0;17.19;28.91;24.61;31.64;35.55;42.97;23.44;37.5;26.76;22.07;19.34;10.35;5.47;4.88;5.08;26.56;0.78334;0.005033918201327324
5;7.81;70.0;10.94;14.84;7.81;13.67;17.19;20.31;7.23;20.31;7.81;6.45;5.86;3.32;2.15;1.95;2.15;10.94;0.7828;0.005154637324810028;19.53;70.0;21.88;28.12;25.39;29.69;33.98;42.19;23.24;37.5;24.61;20.51;19.14;8.59;4.3;4.1;4.49;27.34;0.808;0.004557656134963036
6;8.98;70.0;12.5;15.62;8.59;14.06;17.58;20.7;7.62;21.88;8.2;7.03;6.45;3.32;2.15;1.95;2.34;11.72;0.7715;0.005659878560900688;19.14;70.0;26.56;28.12;26.17;27.73;32.42;41.41;22.85;37.5;22.85;19.14;18.75;7.42;3.52;3.32;4.1;28.91;0.82192;0.004170362423062324
7;9.77;70.0;14.06;15.62;8.98;14.45;17.97;21.88;7.81;21.88;8.59;7.42;6.84;3.32;1.95;1.95;2.34;12.5;0.8441;0.0037054761439561843;18.36;70.0;31.25;27.34;26.95;26.17;31.64;41.02;22.66;37.5;21.48;18.36;18.36;6.45;2.93;2.93;3.91;29.69;0.83818;0.0038487720650434492
8;10.16;70.0;15.62;15.62;9.38;14.06;18.36;22.66;8.2;23.44;8.79;7.81;7.42;3.32;1.95;1.95;2.34;13.28;0.8386;0.0038114644065499305;18.36;70.0;32.81;26.56;27.73;25.39;30.47;40.62;22.66;35.94;20.51;17.58;18.16;5.66;2.54;2.54;3.52;30.47;0.85072;0.00348341806948185
9;10.55;70.0;17.19;15.62;9.77;14.45;19.14;23.44;8.4;23.44;8.98;8.01;7.62;3.32;1.95;1.76;2.34;14.06;0.823;0.00429503256380558;17.97;70.0;37.5;26.56;28.52;24.22;29.69;40.23;22.66;35.94;19.92;16.99;17.97;5.27;2.15;2.34;3.32;31.25;0.86188;0.0032389112201333045
10;11.33;70.0;18.75;16.41;10.55;14.84;19.53;23.83;8.59;23.44;8.98;8.2;7.81;3.32;1.76;1.76;2.54;14.84;0.8491;0.0038438318103551864;17.58;70.0;39.06;26.56;29.3;23.83;29.3;39.84;22.46;34.38;19.14;16.6;17.77;4.69;1.95;2.15;3.32;32.81;0.8694;0.0030848432824015616
11;11.72;70.0;20.31;16.41;10.94;14.84;19.53;24.22;8.79;23.44;9.38;8.59;8.01;3.32;1.76;1.76;2.54;14.84;0.8478;0.0038109820425510405;17.58;70.0;40.62;26.56;29.69;23.05;28.52;39.84;22.46;34.38;18.75;16.41;17.77;4.3;1.95;1.95;3.12;33.59;0.87944;0.002826863874793053
12;12.11;70.0;20.31;16.41;11.33;15.23;19.92;25.0;9.18;23.44;9.77;8.79;8.4;3.12;1.76;1.56;2.54;16.41;0.8582;0.00344823410063982;17.58;70.0;42.19;26.56;30.08;23.05;28.12;39.45;22.46;32.81;18.55;16.02;17.58;4.1;1.76;1.95;2.93;34.38;0.88652;0.002695756074488163
13;12.5;70.0;21.88;17.19;11.72;15.23;20.31;25.78;9.38;23.44;9.96;9.18;8.59;3.12;1.56;1.56;2.54;17.19;0.8575;0.003579048676788807;17.19;70.0;43.75;26.56;30.86;22.66;28.12;39.45;22.46;32.81;18.16;15.82;17.58;3.91;1.76;1.76;2.93;35.16;0.8939;0.0024877175799012186
14;12.5;70.0;23.44;17.19;12.5;15.62;20.31;26.17;9.77;23.44;10.16;9.38;8.79;3.12;1.56;1.56;2.54;17.19;0.8363;0.004185536307096481;17.19;70.0;45.31;26.56;31.64;22.66;27.73;39.45;22.66;31.25;17.77;15.62;17.58;3.91;1.76;1.76;2.93;35.16;0.9024;0.002348222729563713
15;12.89;70.0;23.44;17.97;12.89;15.62;20.7;26.56;9.96;23.44;10.35;9.38;8.98;2.93;1.56;1.56;2.54;17.97;0.8579;0.0034354599609971045;17.19;70.0;46.88;26.56;32.03;22.27;27.34;39.06;22.66;31.25;17.38;15.43;17.38;3.52;1.56;1.56;2.73;35.94;0.90652;0.002213829728066921
16;13.28;70.0;25.0;17.97;13.28;16.02;20.7;26.95;10.16;21.88;10.55;9.77;9.18;2.93;1.56;1.56;2.54;18.75;0.8785;0.0029203328341245653;17.19;70.0;46.88;26.56;32.42;22.27;26.95;38.67;22.85;29.69;17.38;15.23;17.38;3.52;1.56;1.56;2.73;36.72;0.91112;0.002109166253954172
17;13.28;70.0;25.0;17.97;13.67;16.02;21.09;27.34;10.35;21.88;10.74;9.77;9.38;2.93;1.56;1.56;2.54;19.53;0.8598;0.0034468159601092336;17.19;70.0;48.44;26.56;32.81;22.27;26.95;38.67;22.85;29.69;17.19;15.04;17.19;3.32;1.56;1.56;2.73;36.72;0.91786;0.001933523390740156
18;13.28;70.0;26.56;18.75;14.06;16.41;21.48;27.73;10.74;21.88;10.94;9.77;9.77;2.93;1.56;1.56;2.54;19.53;0.8752;0.003150223258137703;17.19;70.0;48.44;25.78;33.2;22.27;26.95;38.67;23.05;28.12;16.99;14.84;17.19;3.12;1.56;1.56;2.73;37.5;0.92148;0.0018574977028369903
19;13.67;70.0;26.56;18.75;14.84;16.41;21.48;28.12;10.94;21.88;10.94;9.96;9.96;2.93;1.56;1.56;2.54;20.31;0.8897;0.0027362128600478173;17.19;70.0;48.44;25.78;33.59;22.27;26.56;38.67;23.05;28.12;16.8;14.65;17.19;3.12;1.56;1.56;2.73;38.28;0.92698;0.0017047985714673997
