;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;1.95;50.0;3.12;6.25;3.12;10.55;13.28;14.84;6.45;6.25;22.07;19.34;17.19;28.91;24.22;7.62;1.95;4.69;0.5636;0.15128653190135954;49.22;60.0;32.81;35.16;21.09;39.45;39.45;39.06;23.63;37.5;42.97;38.67;37.3;50.39;50.78;39.84;34.18;24.22;0.38958;0.20986792697668075
1;3.91;60.0;6.25;9.38;4.69;14.45;17.97;19.14;8.79;10.94;26.17;22.85;20.12;32.62;24.22;7.42;2.73;7.03;0.6593;0.12229097208082676;45.31;60.0;54.69;32.03;22.27;41.8;41.02;41.02;25.39;40.62;45.12;40.04;37.89;50.2;47.27;33.98;27.15;25.78;0.56026;0.15718604062736036
2;6.25;70.0;7.81;10.94;5.86;16.8;19.92;21.88;10.74;14.06;28.71;25.39;22.07;34.18;24.22;7.81;3.52;8.59;0.7301;0.101439197742939;43.36;60.0;62.5;28.91;23.05;41.8;41.02;41.8;27.34;40.62;46.68;41.41;38.48;50.0;44.73;30.66;23.83;26.56;0.64788;0.12912204923808573
3;8.2;70.0;10.94;11.72;7.03;17.97;21.88;23.83;11.91;15.62;30.66;27.15;23.83;34.38;23.44;8.01;4.1;9.38;0.7678;0.08870375894606114;42.58;70.0;67.19;26.56;23.44;40.62;40.23;42.58;28.91;37.5;47.85;42.58;39.45;49.8;42.58;28.52;21.88;27.34;0.70094;0.1115611506330967
4;9.77;70.0;12.5;12.5;7.42;18.75;23.05;25.39;13.28;17.19;31.84;27.93;24.8;33.98;22.46;8.01;4.49;10.16;0.7842;0.08143238838613033;41.8;70.0;68.75;25.0;23.83;39.45;39.84;42.58;30.27;37.5;48.63;42.97;40.23;48.83;40.62;26.56;20.31;27.34;0.73654;0.09942831306248903
5;11.33;70.0;14.06;13.28;8.2;19.53;24.22;26.56;14.26;18.75;33.01;28.52;25.59;33.01;21.68;8.2;4.88;10.94;0.7869;0.08021311116814614;41.02;70.0;70.31;25.0;23.83;38.28;39.06;42.58;31.45;35.94;49.02;43.16;40.82;47.66;38.87;24.8;19.14;27.34;0.76198;0.08995549018889666
6;12.89;70.0;15.62;14.06;8.59;19.92;24.61;27.34;15.04;20.31;33.59;29.1;26.56;32.23;21.29;8.4;5.27;11.72;0.793;0.07884252992570401;40.62;70.0;70.31;24.22;24.22;37.11;38.28;42.58;32.42;34.38;49.41;43.16;41.21;46.29;37.3;23.44;18.16;28.12;0.77798;0.08358974060922861
7;14.06;70.0;17.19;14.84;9.38;20.31;25.39;28.12;15.82;21.88;33.98;29.49;26.95;31.05;20.51;8.4;5.47;12.5;0.8224;0.06917750618755818;40.23;70.0;71.88;23.44;24.22;35.94;37.89;42.58;33.4;32.81;49.41;42.97;41.41;44.73;35.74;22.07;17.19;28.12;0.79876;0.0761720806774497
8;15.23;70.0;18.75;15.62;9.77;20.7;26.17;28.91;16.41;21.88;34.57;29.69;27.34;29.69;19.73;8.4;5.66;13.28;0.8249;0.06768675715178252;39.84;70.0;71.88;23.44;24.61;34.77;37.5;42.58;33.98;31.25;49.41;42.97;41.6;43.16;34.18;21.09;16.6;28.91;0.81362;0.07030150231480599
9;16.02;70.0;20.31;15.62;10.16;20.7;26.56;29.69;16.99;21.88;34.77;29.88;27.73;28.52;18.95;8.4;5.86;14.06;0.85;0.06068728369474411;39.45;70.0;71.88;23.44;24.61;33.98;37.11;42.58;34.57;31.25;49.41;42.77;41.8;41.6;33.01;20.12;16.02;28.91;0.82746;0.06569101946175099
10;16.8;70.0;21.88;16.41;10.55;21.09;26.95;30.08;17.38;23.44;35.16;30.08;27.93;27.15;18.16;8.4;5.86;14.84;0.8358;0.06362074611186981;39.45;70.0;71.88;23.44;25.0;33.2;36.72;42.58;35.16;29.69;49.22;42.58;41.8;40.04;31.64;19.34;15.43;29.69;0.83708;0.06171789159327745
11;17.58;70.0;23.44;16.41;10.94;21.09;27.34;30.86;17.77;23.44;35.35;30.08;28.32;26.37;17.58;8.4;6.05;15.62;0.8581;0.05765765546560288;39.06;70.0;73.44;22.66;25.39;32.42;36.33;42.58;35.55;29.69;49.02;42.38;41.99;38.67;30.27;18.55;15.04;29.69;0.84656;0.05831332317203283
12;18.75;70.0;25.0;17.19;11.33;21.48;27.34;31.25;18.16;23.44;35.55;30.08;28.52;25.2;16.99;8.4;6.25;15.62;0.8538;0.05585535343885422;39.06;70.0;73.44;22.66;25.39;32.03;35.94;42.58;35.74;29.69;48.83;41.99;41.99;37.3;29.1;17.77;14.65;29.69;0.8552;0.05469489015728235
13;19.14;70.0;26.56;17.97;11.72;21.48;27.73;31.64;18.36;23.44;35.55;30.08;28.91;24.22;16.6;8.4;6.25;16.41;0.8553;0.05726855179965496;39.06;70.0;73.44;22.66;25.39;31.64;35.55;42.58;36.13;28.12;48.63;41.6;41.99;35.94;28.12;16.99;14.06;30.47;0.86444;0.05158147799223661
14;19.92;70.0;26.56;17.97;12.11;21.88;28.12;32.03;18.75;23.44;35.55;30.08;29.1;23.44;16.02;8.4;6.45;17.19;0.8637;0.05412977955788374;39.06;70.0;73.44;22.66;25.78;31.25;35.55;42.58;36.33;28.12;48.44;41.21;42.19;34.57;26.95;16.41;13.67;30.47;0.87218;0.048771475597321985
15;20.7;70.0;28.12;18.75;12.5;21.88;28.12;32.42;18.95;23.44;35.74;30.08;29.3;22.46;15.62;8.4;6.64;17.97;0.8688;0.05158468602001667;38.67;70.0;71.88;22.66;26.17;30.86;35.16;42.58;36.52;26.56;48.24;41.02;42.19;33.4;25.98;15.82;13.48;30.47;0.87762;0.04642597565084696
16;21.09;70.0;29.69;18.75;12.89;22.27;28.52;32.81;19.34;23.44;35.74;29.88;29.49;21.68;15.23;8.4;6.64;18.75;0.8684;0.05249272078722715;38.67;70.0;71.88;22.66;26.56;30.47;35.16;42.58;36.72;26.56;48.05;40.62;42.19;32.03;25.0;15.23;13.09;31.25;0.88368;0.043859774650633336
17;21.48;70.0;29.69;19.53;13.28;22.27;28.52;33.2;19.53;23.44;35.74;29.88;29.69;21.09;14.84;8.4;6.64;18.75;0.8547;0.056376511721313;38.67;70.0;71.88;22.66;26.56;30.08;34.77;42.58;36.91;26.56;47.85;40.23;42.19;31.05;24.22;14.84;12.7;31.25;0.89082;0.04184781357049942
18;21.88;70.0;31.25;19.53;13.67;22.66;28.91;33.59;19.73;23.44;35.74;29.88;29.88;20.31;14.26;8.4;6.84;19.53;0.8746;0.04757610943615437;38.28;70.0;71.88;22.66;26.95;29.69;34.77;42.58;37.11;25.0;47.46;39.84;42.19;29.88;23.24;14.45;12.5;31.25;0.89616;0.039382798005640506
19;22.27;70.0;31.25;19.53;14.06;22.66;29.3;33.98;19.92;23.44;35.74;29.69;30.08;19.73;14.06;8.4;6.84;20.31;0.8667;0.05397514333575964;38.28;70.0;71.88;22.66;27.34;29.69;34.38;42.58;37.11;25.0;47.27;39.45;42.19;28.91;22.46;13.87;12.11;31.25;0.90118;0.03790978273451328
