;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;18.75;3.0;12.5;25.0;12.5;21.88;23.44;25.0;17.19;25.0;35.94;40.62;41.41;61.72;64.06;57.03;59.38;15.62;0.0426;0.13402394709587098;65.62;20.0;31.25;37.5;23.44;34.38;34.38;35.94;25.0;43.75;46.88;50.78;51.56;69.53;72.66;69.53;72.66;31.25;0.02746;0.13961018248558044
1;17.19;5.0;18.75;34.38;17.19;28.12;29.69;31.25;19.53;37.5;36.72;40.62;40.62;60.16;60.94;54.69;56.25;25.0;0.0802;0.12484005510807038;60.94;9.0;31.25;43.75;28.12;39.06;39.06;39.06;27.34;56.25;46.88;50.0;50.0;67.97;70.31;66.41;69.53;34.38;0.05394;0.1306484540462494
2;20.31;6.0;18.75;40.62;21.88;32.81;32.81;34.38;21.09;50.0;37.5;40.62;40.62;59.38;60.16;53.91;54.69;28.12;0.1089;0.11898763887882233;59.38;8.0;37.5;46.88;31.25;42.19;40.62;42.19;28.91;56.25;46.88;49.22;49.22;66.41;68.75;64.06;66.41;37.5;0.0802;0.1246980674123764
3;23.44;7.0;18.75;43.75;23.44;35.94;35.94;37.5;21.88;50.0;39.06;40.62;41.41;58.59;59.38;53.12;53.91;31.25;0.1345;0.11375051937103271;57.81;9.0;43.75;50.0;32.81;45.31;43.75;43.75;29.69;62.5;47.66;49.22;49.22;65.62;67.19;62.5;64.84;40.62;0.10156;0.11979373294353485
4;26.56;8.0;25.0;46.88;25.0;39.06;39.06;39.06;23.44;56.25;39.84;41.41;41.41;57.81;59.38;53.12;53.12;34.38;0.1583;0.10960032141208649;57.81;10.0;43.75;50.0;32.81;46.88;45.31;45.31;31.25;56.25;48.44;48.44;49.22;64.06;66.41;61.72;63.28;43.75;0.11878;0.11573235188961029
5;28.12;9.0;25.0;46.88;26.56;40.62;40.62;40.62;24.22;56.25;41.41;42.19;42.19;57.03;58.59;53.12;53.12;37.5;0.1697;0.10645430693626404;56.25;10.0;43.75;50.0;34.38;48.44;46.88;46.88;31.25;62.5;49.22;49.22;49.22;63.28;64.84;60.94;61.72;43.75;0.13904;0.11163986883163453
6;31.25;10.0;31.25;50.0;28.12;42.19;43.75;42.19;25.78;56.25;42.19;43.75;42.97;57.03;58.59;52.34;51.56;40.62;0.2059;0.10059704885482788;56.25;11.0;43.75;53.12;35.94;50.0;48.44;46.88;32.03;62.5;50.0;50.0;50.0;62.5;64.06;60.16;60.94;46.88;0.15796;0.10802091093063354
7;32.81;11.0;31.25;50.0;29.69;45.31;45.31;43.75;26.56;62.5;43.75;44.53;43.75;56.25;58.59;52.34;51.56;40.62;0.2332;0.09628412520885468;54.69;12.0;50.0;53.12;35.94;51.56;48.44;48.44;32.81;62.5;50.78;50.0;50.0;61.72;64.06;59.38;60.16;46.88;0.1825;0.10422994390964509
8;34.38;11.0;31.25;50.0;29.69;45.31;46.88;45.31;27.34;62.5;44.53;45.31;44.53;56.25;57.81;52.34;50.78;43.75;0.2561;0.09215900330543518;54.69;13.0;50.0;53.12;35.94;51.56;50.0;48.44;33.59;62.5;51.56;50.78;50.78;61.72;63.28;58.59;58.59;50.0;0.20244;0.10061239082813263
9;35.94;12.0;37.5;50.0;31.25;46.88;46.88;46.88;28.12;62.5;46.09;46.09;45.31;56.25;57.81;52.34;50.78;43.75;0.2689;0.0893780544757843;54.69;13.0;50.0;53.12;35.94;53.12;51.56;50.0;34.38;62.5;52.34;51.56;51.56;60.94;63.28;58.59;57.81;50.0;0.22004;0.09772048541069031
10;37.5;12.0;37.5;50.0;29.69;46.88;48.44;48.44;28.91;62.5;46.88;46.88;46.09;55.47;57.81;52.34;50.78;43.75;0.2859;0.08690142277479172;53.12;14.0;50.0;53.12;35.94;53.12;51.56;51.56;35.94;62.5;53.12;52.34;51.56;60.94;62.5;57.81;57.81;50.0;0.23444;0.09512179388999939
11;37.5;12.0;37.5;50.0;31.25;48.44;50.0;48.44;30.47;62.5;47.66;48.44;46.88;56.25;57.81;52.34;50.0;43.75;0.3001;0.0846330383181572;53.12;14.0;50.0;53.12;35.94;53.12;53.12;51.56;36.72;62.5;53.91;53.12;52.34;60.16;62.5;57.81;57.03;50.0;0.25084;0.09255256294727325
12;39.06;12.0;37.5;50.0;31.25;50.0;50.0;50.0;31.25;62.5;49.22;49.22;47.66;56.25;57.81;53.12;50.0;43.75;0.3098;0.08266101928949356;53.12;15.0;50.0;50.0;35.94;53.12;53.12;51.56;37.5;62.5;54.69;53.91;53.12;60.16;62.5;57.81;56.25;46.88;0.26106;0.0905924293422699
13;39.06;13.0;37.5;50.0;31.25;50.0;51.56;50.0;32.03;62.5;50.0;50.0;48.44;56.25;58.59;53.12;50.0;43.75;0.3249;0.08051073788404464;51.56;15.0;50.0;50.0;35.94;54.69;54.69;51.56;39.06;62.5;55.47;54.69;53.91;60.16;62.5;57.03;55.47;46.88;0.27548;0.08850403765439988
14;39.06;13.0;37.5;50.0;31.25;50.0;51.56;50.0;32.81;62.5;50.78;50.78;49.22;56.25;58.59;53.12;49.22;43.75;0.3371;0.07914373037815094;51.56;15.0;50.0;50.0;34.38;54.69;54.69;53.12;39.84;62.5;56.25;54.69;53.91;60.16;62.5;57.03;55.47;46.88;0.29234;0.08648673241615296
15;39.06;13.0;37.5;50.0;31.25;51.56;53.12;51.56;33.59;62.5;51.56;51.56;50.0;56.25;58.59;53.12;49.22;43.75;0.3554;0.07611272377967834;51.56;15.0;56.25;50.0;34.38;54.69;54.69;53.12;40.62;62.5;56.25;55.47;54.69;60.16;62.5;57.03;54.69;46.88;0.30436;0.0847101886177063
16;39.06;14.0;43.75;50.0;31.25;51.56;53.12;51.56;34.38;62.5;51.56;52.34;50.78;56.25;59.38;53.12;49.22;43.75;0.3647;0.07497136396169662;50.0;16.0;56.25;50.0;34.38;54.69;54.69;53.12;41.41;62.5;57.03;56.25;55.47;60.16;62.5;57.03;54.69;46.88;0.31146;0.08335083082437515
17;39.06;14.0;43.75;50.0;31.25;51.56;53.12;51.56;35.16;62.5;52.34;53.12;51.56;57.03;59.38;53.12;49.22;43.75;0.3761;0.07370478434562683;50.0;16.0;56.25;50.0;34.38;54.69;56.25;53.12;41.41;62.5;57.81;57.03;56.25;60.16;62.5;57.03;53.91;46.88;0.32248;0.08179637017965317
18;39.06;14.0;43.75;50.0;31.25;53.12;53.12;51.56;35.16;62.5;53.12;53.91;52.34;57.03;59.38;53.12;49.22;43.75;0.3856;0.07239483417272567;50.0;16.0;56.25;50.0;34.38;54.69;56.25;54.69;42.19;62.5;58.59;57.81;56.25;60.16;62.5;57.03;53.91;46.88;0.33638;0.07976704643011093
19;39.06;14.0;43.75;50.0;31.25;53.12;54.69;53.12;35.94;62.5;53.91;54.69;53.12;57.03;60.16;53.91;49.22;43.75;0.397;0.0708634817481041;50.0;17.0;56.25;50.0;34.38;56.25;56.25;54.69;42.97;62.5;58.59;58.59;57.03;60.16;62.5;57.03;53.12;46.88;0.3443;0.07867075588941574
20;39.06;14.0;43.75;46.88;31.25;53.12;54.69;53.12;36.72;62.5;54.69;55.47;53.12;57.03;60.16;53.91;48.44;43.75;0.3981;0.07032815384864807;50.0;17.0;56.25;50.0;34.38;56.25;56.25;54.69;43.75;62.5;59.38;58.59;57.81;60.16;63.28;57.03;53.12;46.88;0.35418;0.07737587298393249
21;39.06;14.0;43.75;46.88;31.25;53.12;54.69;53.12;37.5;62.5;54.69;56.25;53.91;57.81;60.16;53.91;48.44;43.75;0.4085;0.06897025763988494;50.0;17.0;56.25;46.88;34.38;56.25;56.25;54.69;43.75;62.5;59.38;59.38;57.81;60.16;63.28;57.03;52.34;43.75;0.363;0.07627105601787568
22;39.06;15.0;43.75;46.88;31.25;53.12;54.69;54.69;37.5;62.5;55.47;57.03;54.69;57.81;60.94;53.91;48.44;43.75;0.4107;0.06908494132757187;48.44;18.0;56.25;46.88;34.38;56.25;56.25;54.69;44.53;62.5;60.16;60.16;58.59;60.16;63.28;57.03;52.34;43.75;0.3705;0.07499324379205703
23;39.06;15.0;43.75;46.88;31.25;53.12;56.25;54.69;38.28;62.5;56.25;57.81;55.47;57.81;60.94;53.91;48.44;43.75;0.4157;0.06768971412181854;48.44;18.0;56.25;46.88;34.38;56.25;56.25;56.25;45.31;62.5;60.16;60.94;59.38;60.16;63.28;57.03;52.34;43.75;0.37902;0.07387556239843368
