;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
33;17.19;17.0;43.75;40.62;37.5;46.88;56.25;53.12;42.97;62.5;60.16;62.5;60.94;21.09;9.38;5.47;8.59;40.62;0.4663;0.016470075356960295;21.88;25.0;50.0;40.62;42.19;48.44;57.81;53.12;52.34;62.5;64.06;66.41;67.19;21.88;9.38;5.47;9.38;43.75;0.50926;0.014261591665744781
34;17.19;17.0;43.75;40.62;37.5;46.88;56.25;53.12;43.75;62.5;60.16;63.28;61.72;21.88;9.38;5.47;9.38;40.62;0.4907;0.015424595177173615;21.88;25.0;50.0;37.5;42.19;48.44;57.81;53.12;52.34;62.5;64.06;66.41;67.19;21.88;9.38;5.47;9.38;43.75;0.51578;0.014082223212718964
35;17.19;17.0;43.75;40.62;37.5;46.88;56.25;53.12;43.75;62.5;60.94;63.28;62.5;21.88;9.38;5.47;9.38;40.62;0.4752;0.01637007199525833;21.88;25.0;50.0;37.5;42.19;48.44;57.81;53.12;53.12;62.5;64.06;66.41;67.19;21.88;9.38;5.47;9.38;43.75;0.52274;0.013912918863296509
36;17.19;17.0;43.75;40.62;37.5;46.88;56.25;53.12;44.53;62.5;60.94;63.28;62.5;21.88;9.38;5.47;8.59;40.62;0.4965;0.015319887435436249;21.88;25.0;50.0;37.5;42.19;46.88;57.81;53.12;53.12;62.5;64.06;66.41;67.97;21.88;9.38;5.47;9.38;43.75;0.5237;0.013804186327457429
37;17.19;17.0;43.75;40.62;37.5;46.88;56.25;53.12;44.53;62.5;60.94;63.28;63.28;21.88;9.38;5.47;9.38;40.62;0.4995;0.015023063015937805;21.88;25.0;50.0;37.5;42.19;46.88;56.25;51.56;53.12;62.5;64.06;66.41;67.97;21.88;9.38;5.47;9.38;43.75;0.52904;0.01362826809167862
38;17.19;17.0;43.75;40.62;37.5;46.88;56.25;53.12;45.31;62.5;61.72;64.06;63.28;21.88;9.38;5.47;9.38;40.62;0.4943;0.015414416563510894;21.88;25.0;50.0;37.5;42.19;46.88;56.25;51.56;53.12;62.5;64.84;67.19;67.97;21.88;9.38;5.47;9.38;43.75;0.53266;0.013489033329486847
39;17.19;17.0;43.75;37.5;37.5;46.88;56.25;53.12;45.31;62.5;61.72;64.06;64.06;21.88;9.38;5.47;9.38;40.62;0.5134;0.014825706815719604;21.88;26.0;50.0;37.5;42.19;46.88;56.25;51.56;53.91;62.5;64.84;67.19;68.75;21.88;9.38;5.47;9.38;43.75;0.54026;0.0132947394156456
40;17.19;17.0;43.75;37.5;37.5;46.88;56.25;53.12;46.09;62.5;61.72;64.06;64.06;21.88;9.38;5.47;9.38;40.62;0.5056;0.014926193583011628;21.88;26.0;50.0;37.5;40.62;46.88;56.25;51.56;53.91;62.5;64.84;67.19;68.75;21.88;9.38;5.47;9.38;43.75;0.54384;0.013174716153144837
41;17.19;17.0;43.75;37.5;37.5;46.88;56.25;53.12;46.09;62.5;61.72;64.06;64.84;21.88;10.16;5.47;9.38;40.62;0.5004;0.015571998000144959;21.88;26.0;50.0;37.5;40.62;46.88;56.25;51.56;53.91;62.5;64.84;67.19;68.75;21.88;9.38;5.47;9.38;43.75;0.54862;0.013071787927150726
42;17.19;17.0;43.75;37.5;37.5;46.88;56.25;53.12;46.88;62.5;61.72;64.06;64.84;21.88;10.16;5.47;9.38;40.62;0.509;0.015037197494506835;21.88;26.0;50.0;37.5;40.62;46.88;56.25;51.56;53.91;56.25;64.84;67.19;69.53;22.66;9.38;5.47;9.38;43.75;0.55108;0.012948066971302033
43;17.19;17.0;43.75;37.5;37.5;46.88;56.25;51.56;46.88;62.5;62.5;64.84;65.62;22.66;10.16;5.47;9.38;40.62;0.5018;0.015462240147590638;21.88;26.0;50.0;37.5;40.62;46.88;56.25;51.56;54.69;56.25;64.84;67.19;69.53;22.66;9.38;5.47;9.38;43.75;0.55914;0.012766648364067077
44;17.19;17.0;43.75;37.5;37.5;46.88;56.25;51.56;47.66;62.5;62.5;64.84;65.62;22.66;10.16;5.47;9.38;40.62;0.5094;0.015167962813377381;21.88;26.0;50.0;37.5;40.62;46.88;56.25;50.0;54.69;56.25;64.84;67.19;69.53;22.66;9.38;5.47;9.38;43.75;0.56348;0.012577678277492524
45;17.19;17.0;43.75;37.5;37.5;46.88;56.25;51.56;47.66;62.5;62.5;64.84;66.41;22.66;10.16;5.47;9.38;40.62;0.5164;0.014804263281822204;21.88;26.0;50.0;37.5;40.62;46.88;56.25;50.0;54.69;56.25;64.84;67.19;69.53;22.66;10.16;5.47;9.38;43.75;0.56198;0.012517414634227753
46;15.62;17.0;43.75;37.5;35.94;46.88;56.25;51.56;47.66;62.5;62.5;64.84;66.41;22.66;10.16;5.47;9.38;40.62;0.502;0.015452917909622192;21.88;26.0;50.0;37.5;40.62;46.88;56.25;50.0;54.69;56.25;64.84;67.19;70.31;22.66;10.16;5.47;9.38;43.75;0.5675;0.012381504518985748
47;15.62;17.0;43.75;37.5;35.94;45.31;56.25;51.56;47.66;62.5;62.5;64.84;66.41;22.66;10.16;5.47;9.38;40.62;0.5125;0.01488324794769287;21.88;26.0;50.0;37.5;40.62;45.31;56.25;50.0;54.69;56.25;64.84;67.19;70.31;22.66;10.16;5.47;9.38;43.75;0.5686;0.012334659061431885
48;15.62;17.0;43.75;37.5;35.94;45.31;56.25;51.56;48.44;62.5;62.5;64.84;67.19;23.44;10.16;5.47;9.38;40.62;0.5139;0.01511294926404953;20.31;26.0;50.0;37.5;40.62;45.31;54.69;50.0;54.69;56.25;64.84;67.19;70.31;22.66;10.16;5.47;9.38;43.75;0.57778;0.012133214883804321
49;15.62;17.0;43.75;37.5;35.94;45.31;56.25;51.56;48.44;62.5;62.5;64.84;67.19;23.44;10.16;5.47;9.38;40.62;0.518;0.014931304359436036;20.31;26.0;50.0;37.5;40.62;45.31;54.69;50.0;55.47;56.25;64.84;67.19;70.31;23.44;10.16;5.47;9.38;43.75;0.57842;0.01201902446269989
