;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;12.5;1.0;25.0;37.5;18.75;25.0;15.62;34.38;56.25;50.0;53.12;25.0;0.0304;0.03526570429801941;75.0;9.0;25.0;37.5;25.0;37.5;34.38;56.25;75.0;25.0;71.88;25.0;0.01966;0.035730182056427
1;25.0;3.0;50.0;50.0;25.0;37.5;21.88;37.5;59.38;50.0;46.88;37.5;0.0601;0.03263251285552979;56.25;3.0;50.0;50.0;37.5;50.0;37.5;59.38;71.88;50.0;71.88;37.5;0.0388;0.033828294467926026
2;31.25;4.0;50.0;50.0;37.5;43.75;28.12;43.75;59.38;50.0;43.75;37.5;0.0852;0.030883705830574034;43.75;4.0;50.0;50.0;37.5;50.0;43.75;59.38;71.88;50.0;65.62;37.5;0.06468;0.03186804941177368
3;31.25;4.0;50.0;50.0;37.5;50.0;31.25;46.88;62.5;50.0;40.62;37.5;0.1033;0.029946475338935852;43.75;5.0;50.0;50.0;37.5;56.25;46.88;62.5;71.88;50.0;62.5;50.0;0.08544;0.030655576043128966
4;37.5;5.0;50.0;50.0;37.5;50.0;34.38;50.0;62.5;75.0;40.62;37.5;0.1294;0.028812158823013304;37.5;6.0;50.0;50.0;37.5;56.25;46.88;62.5;71.88;50.0;56.25;50.0;0.09942;0.02984061822414398
5;37.5;6.0;50.0;50.0;37.5;50.0;37.5;53.12;62.5;75.0;40.62;37.5;0.1463;0.028082810926437378;37.5;6.0;50.0;50.0;37.5;56.25;50.0;65.62;71.88;75.0;53.12;50.0;0.10916;0.029248311276435852
6;37.5;6.0;50.0;50.0;37.5;56.25;37.5;56.25;65.62;50.0;37.5;50.0;0.1527;0.02752309629917145;37.5;7.0;50.0;50.0;43.75;56.25;50.0;65.62;71.88;75.0;50.0;50.0;0.1216;0.02876773594379425
7;37.5;6.0;50.0;50.0;37.5;56.25;40.62;56.25;65.62;50.0;37.5;50.0;0.1645;0.02705703194141388;43.75;7.0;50.0;50.0;43.75;56.25;50.0;65.62;71.88;75.0;46.88;50.0;0.12804;0.028402095394134522
8;37.5;7.0;50.0;50.0;37.5;56.25;40.62;59.38;65.62;50.0;37.5;50.0;0.1715;0.02681051070690155;43.75;7.0;50.0;50.0;43.75;56.25;50.0;65.62;68.75;75.0;43.75;50.0;0.13344;0.028098279328346253
9;37.5;7.0;50.0;50.0;43.75;56.25;43.75;59.38;65.62;50.0;34.38;50.0;0.1828;0.026457142996788027;43.75;8.0;50.0;50.0;43.75;56.25;50.0;65.62;68.75;75.0;40.62;50.0;0.13902;0.027894688205718995
10;37.5;7.0;50.0;50.0;37.5;56.25;43.75;62.5;65.62;50.0;34.38;50.0;0.1829;0.026503766584396363;37.5;8.0;50.0;50.0;43.75;56.25;50.0;65.62;68.75;75.0;37.5;50.0;0.14272;0.027696617965698243
11;37.5;7.0;50.0;50.0;43.75;56.25;43.75;62.5;62.5;50.0;34.38;50.0;0.1821;0.026303581285476683;37.5;8.0;50.0;50.0;43.75;56.25;50.0;65.62;68.75;75.0;37.5;50.0;0.1485;0.027470439910888673
12;37.5;7.0;75.0;50.0;43.75;56.25;46.88;62.5;62.5;50.0;34.38;50.0;0.1938;0.02582575809955597;37.5;8.0;50.0;50.0;43.75;56.25;50.0;65.62;68.75;50.0;37.5;50.0;0.1505;0.02729655631542206
13;37.5;7.0;75.0;50.0;43.75;56.25;46.88;62.5;62.5;50.0;34.38;50.0;0.203;0.025671270632743836;43.75;8.0;50.0;50.0;43.75;56.25;50.0;68.75;65.62;50.0;37.5;50.0;0.15628;0.027183270082473756
14;37.5;7.0;75.0;50.0;43.75;56.25;46.88;62.5;62.5;50.0;34.38;50.0;0.1977;0.025746278595924377;43.75;8.0;50.0;50.0;43.75;56.25;50.0;68.75;65.62;50.0;37.5;50.0;0.15992;0.027050461640357973
