;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;25.0;2.0;50.0;25.0;25.0;37.5;37.5;50.0;65.62;50.0;65.62;25.0;0.028;0.14148650398254395;68.75;11.0;50.0;25.0;31.25;43.75;43.75;53.12;68.75;50.0;68.75;37.5;0.02024;0.14282626081466676
1;31.25;2.0;50.0;37.5;31.25;37.5;37.5;46.88;62.5;50.0;65.62;37.5;0.035;0.13712226901054383;62.5;4.0;50.0;37.5;37.5;43.75;43.75;53.12;65.62;50.0;68.75;50.0;0.02812;0.13956275146484376
2;31.25;2.0;75.0;37.5;31.25;43.75;37.5;46.88;62.5;50.0;62.5;50.0;0.0472;0.13379205543994904;56.25;3.0;75.0;37.5;37.5;43.75;43.75;53.12;65.62;50.0;65.62;50.0;0.03554;0.136167277507782
3;37.5;3.0;75.0;50.0;37.5;43.75;37.5;46.88;62.5;50.0;62.5;50.0;0.0579;0.13034142591953277;50.0;3.0;75.0;50.0;37.5;50.0;43.75;53.12;65.62;50.0;65.62;50.0;0.04512;0.13361151426315307
4;37.5;4.0;75.0;50.0;37.5;43.75;40.62;46.88;62.5;50.0;62.5;50.0;0.075;0.12625745277404785;50.0;4.0;75.0;50.0;43.75;50.0;46.88;53.12;65.62;50.0;65.62;62.5;0.05596;0.13053214537620544
5;37.5;4.0;75.0;50.0;37.5;50.0;40.62;46.88;62.5;50.0;59.38;50.0;0.0839;0.12406870639324188;43.75;5.0;75.0;50.0;43.75;50.0;46.88;50.0;65.62;50.0;65.62;62.5;0.06424;0.12804740653514862
6;37.5;5.0;75.0;50.0;37.5;50.0;43.75;46.88;62.5;50.0;59.38;62.5;0.0929;0.12104075329303741;43.75;5.0;75.0;50.0;43.75;50.0;46.88;50.0;62.5;50.0;62.5;62.5;0.07086;0.1262911094903946
7;37.5;5.0;75.0;50.0;37.5;50.0;43.75;46.88;59.38;50.0;59.38;62.5;0.1074;0.1189099621295929;43.75;5.0;75.0;50.0;43.75;56.25;46.88;50.0;62.5;50.0;62.5;62.5;0.0775;0.1243057935810089
8;37.5;5.0;75.0;50.0;37.5;50.0;43.75;50.0;59.38;50.0;59.38;62.5;0.1156;0.11698557031154633;43.75;6.0;75.0;50.0;43.75;56.25;46.88;50.0;62.5;50.0;62.5;62.5;0.0832;0.12277767428398133
9;37.5;6.0;50.0;50.0;37.5;50.0;46.88;50.0;59.38;75.0;59.38;62.5;0.1221;0.11563715620040893;43.75;6.0;75.0;50.0;43.75;56.25;50.0;53.12;62.5;50.0;62.5;75.0;0.08818;0.12126195674419403
10;43.75;6.0;50.0;50.0;37.5;50.0;46.88;50.0;59.38;75.0;59.38;62.5;0.1287;0.11357756445407867;43.75;6.0;75.0;50.0;43.75;56.25;50.0;53.12;62.5;50.0;62.5;75.0;0.09432;0.1199729516172409
11;43.75;6.0;50.0;62.5;37.5;50.0;46.88;50.0;59.38;75.0;59.38;62.5;0.1338;0.11264784154891967;43.75;7.0;75.0;62.5;43.75;56.25;50.0;53.12;62.5;75.0;62.5;75.0;0.09962;0.11889481370449066
