;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;81.25;9.0;25.0;37.5;18.75;43.75;28.12;46.88;75.0;50.0;75.0;25.0;0.0134;0.009206375122070313;81.25;10.0;25.0;50.0;18.75;43.75;31.25;46.88;75.0;50.0;78.12;25.0;0.0106;0.009024496459960937
1;81.25;10.0;25.0;37.5;18.75;43.75;28.12;46.88;75.0;50.0;75.0;25.0;0.0229;0.009200321626663208;81.25;11.0;25.0;50.0;18.75;43.75;31.25;46.88;75.0;50.0;78.12;25.0;0.01352;0.009020589427947997
2;75.0;9.0;25.0;37.5;18.75;43.75;28.12;46.88;71.88;50.0;75.0;25.0;0.0248;0.009190331554412842;81.25;11.0;25.0;50.0;18.75;43.75;31.25;46.88;75.0;50.0;78.12;25.0;0.01882;0.009013593559265136
3;75.0;9.0;25.0;37.5;18.75;43.75;28.12;46.88;71.88;50.0;75.0;25.0;0.0245;0.009177212238311767;81.25;11.0;50.0;50.0;18.75;43.75;31.25;46.88;75.0;50.0;78.12;25.0;0.02226;0.009003209962844849
4;75.0;8.0;25.0;37.5;18.75;43.75;28.12;43.75;71.88;50.0;75.0;25.0;0.0244;0.009161111545562744;81.25;11.0;50.0;50.0;18.75;50.0;31.25;46.88;75.0;50.0;78.12;25.0;0.02236;0.008989717264175415
5;75.0;7.0;25.0;37.5;18.75;43.75;28.12;43.75;71.88;50.0;75.0;25.0;0.0246;0.009143542051315307;81.25;10.0;50.0;50.0;18.75;50.0;31.25;46.88;75.0;50.0;78.12;25.0;0.02244;0.008973945713043214
6;75.0;6.0;25.0;37.5;18.75;43.75;28.12;43.75;71.88;50.0;75.0;25.0;0.0241;0.009123968076705933;81.25;9.0;50.0;50.0;18.75;50.0;31.25;46.88;75.0;50.0;78.12;25.0;0.02386;0.00895827416419983
7;75.0;4.0;25.0;37.5;18.75;43.75;28.12;43.75;71.88;50.0;75.0;25.0;0.0247;0.009101551485061645;81.25;8.0;50.0;50.0;18.75;50.0;31.25;46.88;75.0;50.0;78.12;25.0;0.02304;0.008940040864944458
8;75.0;4.0;50.0;37.5;18.75;43.75;28.12;43.75;71.88;50.0;75.0;25.0;0.0253;0.009078844022750854;81.25;7.0;50.0;50.0;18.75;50.0;31.25;46.88;75.0;50.0;75.0;25.0;0.024;0.008919614725112915
9;75.0;3.0;50.0;37.5;18.75;43.75;28.12;43.75;71.88;50.0;75.0;25.0;0.0245;0.009050312423706054;75.0;6.0;50.0;50.0;18.75;50.0;31.25;46.88;75.0;50.0;75.0;25.0;0.02366;0.008900173301696778
10;68.75;3.0;50.0;37.5;18.75;43.75;31.25;43.75;71.88;50.0;75.0;25.0;0.0259;0.00902738471031189;75.0;6.0;50.0;50.0;18.75;50.0;31.25;46.88;75.0;50.0;75.0;25.0;0.02424;0.008878865842819213
11;68.75;2.0;50.0;37.5;18.75;43.75;31.25;43.75;71.88;50.0;75.0;25.0;0.0251;0.009002869176864624;75.0;5.0;50.0;50.0;18.75;50.0;31.25;46.88;71.88;50.0;75.0;25.0;0.02458;0.008855862407684326
