;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;75.0;50.0;50.0;37.5;12.5;18.75;31.25;34.38;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.524;0.005537841349840165;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5041;0.0054754967033863065
1;75.0;50.0;50.0;37.5;12.5;18.75;31.25;34.38;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.531;0.005533930242061615;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5059;0.005472457283735275
2;75.0;50.0;50.0;37.5;12.5;18.75;31.25;34.38;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.5205;0.005536980479955673;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.513;0.0054732611894607545
3;75.0;50.0;50.0;37.5;12.5;18.75;31.25;34.38;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.522;0.005532004505395889;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5245;0.005470080000162124
4;75.0;50.0;50.0;37.5;12.5;18.75;31.25;34.38;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.544;0.005519345343112945;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5269;0.0054652292847633364
5;75.0;50.0;50.0;37.5;12.5;18.75;31.25;37.5;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.533;0.005515659213066101;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5336;0.005458221757411957
6;75.0;50.0;50.0;37.5;12.5;18.75;31.25;37.5;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.5495;0.005495879918336868;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5436;0.005449893355369568
7;81.25;50.0;50.0;37.5;12.5;18.75;31.25;37.5;53.12;25.0;65.62;62.5;75.0;71.88;25.0;0.53;0.005493898421525955;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.538;0.005441665750741958
8;81.25;50.0;50.0;37.5;12.5;18.75;31.25;37.5;53.12;25.0;65.62;65.62;75.0;71.88;25.0;0.5695;0.005460214138031006;81.25;50.0;50.0;37.5;12.5;25.0;37.5;34.38;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5351;0.005443601977825165
9;81.25;0.0;50.0;37.5;12.5;18.75;31.25;37.5;53.12;25.0;65.62;65.62;75.0;71.88;25.0;0.564;0.0054521504342556;81.25;50.0;50.0;37.5;12.5;25.0;37.5;37.5;56.25;25.0;62.5;62.5;75.0;75.0;25.0;0.5443;0.005433939504623413
