;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;75.0;50.0;25.0;37.5;18.75;43.75;31.25;18.75;50.0;25.0;53.12;65.62;71.88;75.0;25.0;0.557;0.02163489356637001;87.5;50.0;25.0;37.5;18.75;43.75;37.5;18.75;53.12;25.0;56.25;65.62;75.0;75.0;25.0;0.5253;0.02165497770309448
1;81.25;50.0;25.0;37.5;18.75;43.75;31.25;18.75;50.0;25.0;53.12;65.62;71.88;75.0;25.0;0.565;0.021457070738077164;87.5;50.0;25.0;37.5;18.75;50.0;37.5;18.75;53.12;25.0;56.25;65.62;75.0;75.0;25.0;0.5356;0.021587934595346452
2;81.25;0.0;50.0;50.0;18.75;43.75;31.25;21.88;53.12;50.0;56.25;65.62;71.88;75.0;25.0;0.5775;0.021267107844352724;87.5;50.0;25.0;50.0;18.75;50.0;37.5;21.88;53.12;50.0;56.25;65.62;75.0;75.0;25.0;0.5473;0.021473318886756895
3;81.25;0.0;50.0;50.0;18.75;43.75;31.25;25.0;53.12;50.0;56.25;65.62;71.88;75.0;25.0;0.592;0.021078125417232512;87.5;50.0;50.0;50.0;25.0;50.0;37.5;21.88;53.12;50.0;56.25;65.62;71.88;75.0;25.0;0.5594;0.021388390672206877
4;75.0;0.0;50.0;50.0;25.0;43.75;37.5;25.0;53.12;50.0;56.25;65.62;71.88;75.0;25.0;0.6075;0.020850381016731263;81.25;50.0;50.0;50.0;25.0;50.0;37.5;21.88;53.12;50.0;56.25;65.62;71.88;75.0;25.0;0.578;0.021191775798797607
5;75.0;0.0;50.0;50.0;25.0;50.0;37.5;25.0;53.12;50.0;56.25;65.62;71.88;71.88;25.0;0.6175;0.020673982828855516;81.25;0.0;25.0;50.0;25.0;50.0;37.5;25.0;53.12;50.0;59.38;65.62;71.88;75.0;25.0;0.5837;0.021070896965265273
6;68.75;0.0;50.0;50.0;25.0;50.0;37.5;25.0;56.25;50.0;56.25;65.62;71.88;71.88;25.0;0.608;0.02069627782702446;81.25;0.0;25.0;50.0;25.0;50.0;37.5;25.0;56.25;50.0;59.38;65.62;71.88;75.0;25.0;0.5906;0.020991682159900667
7;68.75;0.0;50.0;50.0;25.0;50.0;37.5;25.0;56.25;50.0;56.25;65.62;71.88;71.88;25.0;0.614;0.0205164640545845;75.0;0.0;25.0;50.0;25.0;50.0;37.5;25.0;56.25;50.0;59.38;65.62;71.88;75.0;25.0;0.6076;0.020775977843999864
8;68.75;0.0;50.0;50.0;25.0;50.0;37.5;25.0;56.25;50.0;56.25;65.62;71.88;71.88;25.0;0.635;0.02014415064454079;75.0;0.0;25.0;50.0;25.0;50.0;37.5;25.0;56.25;50.0;59.38;65.62;71.88;71.88;25.0;0.6157;0.020568230336904525
9;62.5;0.0;50.0;50.0;25.0;50.0;37.5;28.12;56.25;50.0;56.25;65.62;71.88;71.88;25.0;0.65;0.019884176194667817;75.0;0.0;25.0;50.0;25.0;56.25;37.5;25.0;56.25;50.0;59.38;65.62;71.88;71.88;25.0;0.6219;0.020361684876680376
10;62.5;0.0;50.0;50.0;25.0;50.0;37.5;28.12;56.25;50.0;56.25;65.62;71.88;71.88;25.0;0.6395;0.01987456810474396;75.0;0.0;25.0;50.0;25.0;56.25;43.75;28.12;56.25;50.0;59.38;65.62;71.88;71.88;25.0;0.6294;0.02021033417582512
11;62.5;0.0;50.0;50.0;25.0;50.0;37.5;28.12;56.25;50.0;56.25;65.62;71.88;71.88;25.0;0.643;0.019703985556960107;75.0;0.0;50.0;50.0;25.0;56.25;43.75;28.12;56.25;50.0;59.38;65.62;71.88;71.88;25.0;0.6352;0.020184338587522506
12;62.5;0.0;50.0;50.0;25.0;56.25;37.5;28.12;56.25;50.0;56.25;65.62;71.88;71.88;25.0;0.6505;0.019534298688173295;68.75;0.0;25.0;62.5;25.0;56.25;43.75;28.12;59.38;50.0;59.38;65.62;71.88;71.88;25.0;0.6331;0.01995540647804737
13;56.25;0.0;50.0;50.0;25.0;56.25;37.5;28.12;56.25;50.0;56.25;65.62;71.88;68.75;25.0;0.649;0.01943184085190296;68.75;0.0;25.0;62.5;25.0;56.25;43.75;28.12;59.38;50.0;59.38;65.62;71.88;71.88;25.0;0.6481;0.019692145681381227
14;56.25;0.0;50.0;50.0;25.0;56.25;37.5;28.12;56.25;50.0;56.25;65.62;68.75;68.75;25.0;0.654;0.019173198014497756;68.75;0.0;50.0;62.5;25.0;56.25;43.75;28.12;59.38;50.0;59.38;65.62;71.88;71.88;25.0;0.6447;0.019713689908385276
15;56.25;0.0;50.0;50.0;25.0;56.25;37.5;28.12;56.25;50.0;56.25;65.62;68.75;68.75;25.0;0.658;0.01908180311322212;68.75;0.0;50.0;62.5;25.0;56.25;43.75;28.12;59.38;50.0;59.38;65.62;71.88;71.88;25.0;0.6631;0.01939220741391182
