;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;56.25;50.0;25.0;18.75;9.38;25.0;28.12;20.31;45.31;25.0;45.31;65.62;71.88;67.19;18.75;0.5695;0.0849625501036644;81.25;50.0;50.0;37.5;28.12;43.75;40.62;31.25;56.25;50.0;57.81;70.31;78.12;76.56;37.5;0.5284;0.08626981578469277
1;56.25;50.0;37.5;25.0;15.62;34.38;34.38;23.44;48.44;37.5;48.44;67.19;71.88;68.75;18.75;0.607;0.08255226628482341;78.12;50.0;50.0;43.75;34.38;50.0;43.75;34.38;57.81;50.0;59.38;71.88;78.12;75.0;37.5;0.5779;0.08450094566345215
2;46.88;0.0;37.5;31.25;18.75;40.62;37.5;25.0;50.0;37.5;50.0;67.19;70.31;67.19;25.0;0.6555;0.07759043191373348;71.88;50.0;50.0;43.75;34.38;50.0;46.88;35.94;57.81;37.5;59.38;71.88;76.56;73.44;43.75;0.6252;0.08143807452917098
3;40.62;0.0;37.5;31.25;21.88;43.75;40.62;25.0;51.56;37.5;50.0;67.19;68.75;65.62;25.0;0.665;0.07547792150080204;65.62;0.0;50.0;43.75;34.38;53.12;46.88;35.94;57.81;37.5;57.81;70.31;75.0;71.88;43.75;0.6552;0.07886730259656906
4;40.62;0.0;37.5;31.25;21.88;43.75;43.75;26.56;51.56;37.5;51.56;65.62;67.19;62.5;25.0;0.696;0.07278600087761879;59.38;0.0;50.0;43.75;34.38;53.12;46.88;35.94;57.81;37.5;57.81;70.31;73.44;70.31;43.75;0.6716;0.07666521495878696
5;37.5;0.0;37.5;37.5;25.0;46.88;43.75;28.12;51.56;50.0;51.56;65.62;67.19;60.94;31.25;0.7145;0.06989576423168183;56.25;0.0;62.5;43.75;34.38;53.12;46.88;35.94;57.81;50.0;57.81;70.31;71.88;68.75;43.75;0.6769;0.07504010953307151
6;34.38;0.0;50.0;37.5;25.0;46.88;43.75;28.12;51.56;50.0;51.56;65.62;65.62;59.38;31.25;0.7115;0.06809410796314477;56.25;0.0;62.5;50.0;34.38;53.12;46.88;35.94;57.81;50.0;56.25;70.31;71.88;67.19;43.75;0.6967;0.07306204288005828
7;34.38;0.0;50.0;43.75;25.0;46.88;46.88;28.12;51.56;50.0;51.56;65.62;65.62;59.38;37.5;0.7165;0.07067185448110104;53.12;0.0;62.5;50.0;34.38;53.12;50.0;35.94;57.81;50.0;56.25;68.75;70.31;65.62;50.0;0.7018;0.0714330864816904
8;34.38;0.0;50.0;43.75;25.0;46.88;46.88;29.69;51.56;62.5;51.56;65.62;64.06;56.25;43.75;0.7275;0.06581390971690416;53.12;0.0;62.5;50.0;34.38;53.12;50.0;37.5;57.81;50.0;56.25;68.75;70.31;65.62;50.0;0.7055;0.07139998440891504
9;34.38;0.0;50.0;50.0;28.12;50.0;46.88;29.69;51.56;62.5;51.56;65.62;64.06;56.25;43.75;0.7335;0.06549577608704567;50.0;0.0;62.5;50.0;34.38;53.12;50.0;37.5;57.81;62.5;56.25;68.75;70.31;64.06;50.0;0.7177;0.06937739423811436
10;34.38;0.0;62.5;50.0;28.12;50.0;46.88;31.25;51.56;62.5;51.56;65.62;64.06;54.69;43.75;0.7535;0.06201085939258337;50.0;0.0;62.5;56.25;34.38;53.12;50.0;37.5;57.81;62.5;56.25;68.75;68.75;62.5;50.0;0.7267;0.06784346881061792
11;34.38;0.0;62.5;50.0;28.12;50.0;46.88;31.25;51.56;62.5;51.56;65.62;62.5;54.69;43.75;0.762;0.06120494312047958;50.0;0.0;62.5;56.25;34.38;53.12;50.0;37.5;56.25;62.5;56.25;68.75;68.75;60.94;50.0;0.732;0.06754243175983429
12;31.25;0.0;62.5;50.0;28.12;50.0;50.0;31.25;51.56;62.5;51.56;65.62;62.5;54.69;50.0;0.7765;0.060609549924731256;50.0;0.0;62.5;56.25;34.38;53.12;50.0;37.5;56.25;62.5;56.25;68.75;68.75;60.94;50.0;0.7433;0.06586103301793336
13;31.25;0.0;62.5;50.0;28.12;50.0;50.0;31.25;51.56;62.5;51.56;65.62;62.5;53.12;50.0;0.7725;0.058915256656706334;50.0;0.0;62.5;56.25;34.38;53.12;50.0;37.5;56.25;62.5;56.25;68.75;67.19;59.38;50.0;0.7478;0.0648667195558548
14;31.25;0.0;62.5;50.0;28.12;50.0;50.0;32.81;51.56;62.5;51.56;65.62;62.5;53.12;50.0;0.765;0.059557291343808175;46.88;0.0;62.5;56.25;34.38;53.12;50.0;37.5;56.25;62.5;54.69;68.75;67.19;59.38;50.0;0.7528;0.06407458902001381
15;31.25;0.0;62.5;50.0;28.12;53.12;50.0;32.81;51.56;62.5;51.56;65.62;60.94;51.56;50.0;0.7675;0.061552146069705486;46.88;0.0;62.5;56.25;34.38;53.12;50.0;39.06;56.25;62.5;54.69;68.75;67.19;57.81;56.25;0.7491;0.06391807325333357
16;31.25;0.0;62.5;50.0;28.12;53.12;50.0;32.81;51.56;62.5;51.56;65.62;60.94;51.56;50.0;0.7765;0.05599754900485277;46.88;0.0;62.5;56.25;34.38;53.12;50.0;39.06;56.25;62.5;54.69;68.75;65.62;57.81;56.25;0.7536;0.0627409628406167
17;31.25;0.0;62.5;50.0;31.25;53.12;50.0;32.81;53.12;62.5;51.56;65.62;60.94;50.0;50.0;0.7795;0.056288511775434015;46.88;0.0;75.0;56.25;34.38;53.12;50.0;39.06;56.25;62.5;54.69;68.75;65.62;56.25;56.25;0.7558;0.06273555452525616
18;31.25;0.0;62.5;50.0;31.25;53.12;50.0;32.81;51.56;62.5;51.56;65.62;59.38;50.0;50.0;0.792;0.054466144114732745;46.88;0.0;75.0;56.25;34.38;53.12;50.0;39.06;56.25;62.5;54.69;68.75;65.62;56.25;56.25;0.7629;0.061284302002191544
19;31.25;0.0;62.5;56.25;31.25;53.12;50.0;34.38;51.56;62.5;51.56;65.62;59.38;50.0;50.0;0.7905;0.05539207980036735;46.88;0.0;75.0;56.25;34.38;53.12;50.0;39.06;56.25;62.5;54.69;68.75;65.62;54.69;56.25;0.7656;0.06154714453369379
