;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-3;eval-saturation_features-7;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-3;train-saturation_features-7;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_classifier-2;train-saturation_classifier-6
0;0.08511168055534363;0.5675;0.08106234127283096;0.613;25.0;37.5;18.75;25.0;12.5;21.88;28.12;15.62;32.81;23.44;37.5;20.31;6.25;3.12;0.0;50.0;37.5;31.25;43.75;40.62;46.88;50.0;40.62;60.94;57.81;68.75;71.88;62.5;65.62;50.0
1;0.08201564674377441;0.6169;0.07549306371808052;0.667;37.5;37.5;25.0;37.5;21.88;31.25;34.38;15.62;29.69;23.44;20.31;9.38;4.69;9.38;0.0;62.5;50.0;43.75;50.0;53.12;56.25;56.25;43.75;60.94;56.25;60.94;59.38;50.0;46.88;0.0
2;0.07718780445456505;0.665;0.0730631066672504;0.6775;50.0;50.0;31.25;43.75;25.0;37.5;37.5;12.5;17.19;10.94;7.81;4.69;6.25;6.25;0.0;75.0;50.0;50.0;56.25;59.38;59.38;59.38;42.19;56.25;53.12;48.44;46.88;39.06;37.5;0.0
3;0.07423106992542744;0.6912;0.06902598944306373;0.7135;62.5;50.0;31.25;43.75;28.12;40.62;40.62;14.06;17.19;10.94;10.94;7.81;7.81;9.38;0.0;75.0;50.0;50.0;62.5;65.62;62.5;62.5;37.5;46.88;46.88;39.06;39.06;34.38;28.12;0.0
4;0.06983108931630849;0.7151;0.06714259666204453;0.7525;62.5;50.0;37.5;43.75;31.25;43.75;40.62;12.5;12.5;12.5;10.94;7.81;7.81;9.38;0.0;75.0;50.0;50.0;56.25;65.62;62.5;62.5;32.81;37.5;42.19;35.94;34.38;31.25;21.88;0.0
5;0.06837881070226431;0.7307;0.06119142993539572;0.774;62.5;50.0;37.5;43.75;31.25;43.75;40.62;12.5;12.5;12.5;12.5;9.38;9.38;9.38;0.0;75.0;50.0;50.0;56.25;65.62;59.38;65.62;28.12;32.81;37.5;31.25;29.69;28.12;18.75;0.0
6;0.06605299834311008;0.737;0.061700045697391036;0.7585;75.0;50.0;43.75;43.75;34.38;46.88;43.75;12.5;12.5;12.5;12.5;9.38;10.94;9.38;0.0;75.0;50.0;50.0;56.25;62.5;59.38;65.62;26.56;28.12;35.94;29.69;25.0;25.0;15.62;0.0
7;0.065198695294559;0.7426;0.058638563364744184;0.79;75.0;50.0;43.75;50.0;37.5;46.88;46.88;14.06;12.5;15.62;12.5;9.38;10.94;9.38;0.0;75.0;50.0;50.0;56.25;62.5;56.25;65.62;25.0;23.44;35.94;26.56;21.88;25.0;12.5;0.0
8;0.06273702012598514;0.7591;0.05940155401825905;0.77;75.0;50.0;50.0;43.75;37.5;43.75;50.0;14.06;12.5;15.62;12.5;9.38;10.94;6.25;0.0;75.0;50.0;56.25;50.0;62.5;53.12;65.62;25.0;20.31;35.94;25.0;18.75;23.44;12.5;0.0
9;0.06205985742360354;0.7626;0.05882531973719597;0.777;75.0;50.0;50.0;43.75;40.62;43.75;50.0;14.06;12.5;15.62;12.5;9.38;12.5;6.25;0.0;75.0;50.0;56.25;50.0;59.38;50.0;65.62;23.44;18.75;35.94;25.0;18.75;21.88;9.38;0.0
10;0.062024432945251465;0.77;0.05562357088550925;0.792;75.0;50.0;50.0;50.0;40.62;43.75;50.0;14.06;12.5;15.62;12.5;9.38;12.5;6.25;0.0;75.0;50.0;56.25;50.0;59.38;50.0;65.62;23.44;17.19;34.38;23.44;17.19;20.31;9.38;0.0
