;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;81.25;11.0;25.0;37.5;25.0;31.25;31.25;31.25;21.88;50.0;53.12;46.88;56.25;71.88;71.88;71.88;78.12;25.0;0.014;0.03635884847640991;87.5;13.0;25.0;37.5;25.0;31.25;31.25;31.25;25.0;50.0;53.12;50.0;56.25;71.88;71.88;71.88;81.25;25.0;0.01034;0.03600689865112305
1;68.75;7.0;25.0;37.5;25.0;31.25;31.25;31.25;21.88;50.0;46.88;43.75;53.12;68.75;68.75;68.75;78.12;25.0;0.0212;0.03618011512756348;81.25;13.0;25.0;37.5;25.0;31.25;31.25;31.25;25.0;50.0;50.0;50.0;56.25;68.75;71.88;71.88;81.25;25.0;0.01538;0.03593425362586975
2;68.75;3.0;25.0;37.5;25.0;31.25;31.25;31.25;21.88;50.0;46.88;43.75;53.12;65.62;68.75;68.75;78.12;25.0;0.021;0.0359902973651886;81.25;11.0;25.0;37.5;25.0;31.25;31.25;31.25;21.88;50.0;50.0;50.0;56.25;68.75;71.88;68.75;78.12;25.0;0.0196;0.03575462359428406
3;62.5;2.0;25.0;37.5;25.0;31.25;31.25;31.25;21.88;50.0;43.75;43.75;50.0;65.62;65.62;65.62;75.0;25.0;0.0202;0.035764268922805785;75.0;8.0;25.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;46.88;46.88;53.12;68.75;68.75;68.75;78.12;25.0;0.02082;0.03557405133247375
4;56.25;1.0;25.0;37.5;25.0;31.25;31.25;31.25;21.88;50.0;43.75;43.75;50.0;62.5;65.62;65.62;75.0;25.0;0.0205;0.035606597518920896;75.0;6.0;25.0;37.5;31.25;31.25;31.25;31.25;25.0;50.0;46.88;46.88;53.12;65.62;68.75;68.75;78.12;25.0;0.01918;0.035394771699905396
5;56.25;1.0;25.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;40.62;40.62;50.0;62.5;65.62;65.62;75.0;25.0;0.0197;0.035406840467453;68.75;4.0;25.0;37.5;31.25;31.25;31.25;31.25;25.0;50.0;46.88;46.88;53.12;65.62;68.75;68.75;78.12;25.0;0.01986;0.03520404992103577
6;56.25;1.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;40.62;40.62;46.88;62.5;62.5;62.5;71.88;25.0;0.0205;0.03524410009384155;68.75;2.0;50.0;37.5;31.25;31.25;31.25;31.25;25.0;50.0;46.88;46.88;50.0;65.62;68.75;65.62;78.12;25.0;0.0203;0.03502559571266174
7;50.0;1.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;40.62;40.62;46.88;59.38;62.5;62.5;71.88;25.0;0.0203;0.03509086833000183;68.75;2.0;50.0;37.5;31.25;31.25;31.25;31.25;25.0;50.0;43.75;46.88;50.0;65.62;65.62;65.62;75.0;37.5;0.0215;0.034879040479660034
8;50.0;1.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;37.5;40.62;46.88;59.38;62.5;62.5;71.88;25.0;0.0232;0.034899105167388915;68.75;1.0;50.0;37.5;31.25;31.25;31.25;31.25;25.0;50.0;43.75;46.88;50.0;65.62;65.62;65.62;75.0;37.5;0.02276;0.034720588579177855
9;43.75;1.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;37.5;40.62;46.88;59.38;62.5;59.38;71.88;37.5;0.0242;0.03477413291931152;68.75;1.0;50.0;37.5;31.25;31.25;31.25;31.25;25.0;50.0;43.75;43.75;50.0;62.5;65.62;65.62;75.0;37.5;0.02452;0.03458112219810486
10;43.75;1.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;40.62;40.62;46.88;59.38;59.38;59.38;71.88;37.5;0.0269;0.034647622585296634;62.5;1.0;50.0;37.5;31.25;37.5;31.25;31.25;25.0;50.0;43.75;43.75;50.0;62.5;65.62;62.5;75.0;37.5;0.02652;0.034421812362670896
11;43.75;1.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;50.0;37.5;40.62;46.88;59.38;59.38;59.38;68.75;37.5;0.0304;0.034393271350860594;62.5;1.0;50.0;37.5;31.25;37.5;31.25;31.25;25.0;50.0;43.75;43.75;50.0;62.5;65.62;62.5;75.0;37.5;0.02774;0.03425804922103882
12;43.75;1.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;75.0;37.5;40.62;46.88;59.38;59.38;59.38;68.75;37.5;0.0324;0.034155760765075684;62.5;2.0;50.0;37.5;31.25;37.5;31.25;31.25;25.0;75.0;43.75;43.75;50.0;62.5;62.5;62.5;71.88;37.5;0.03038;0.03405017383575439
13;43.75;2.0;50.0;37.5;31.25;31.25;31.25;31.25;21.88;75.0;37.5;40.62;43.75;59.38;59.38;59.38;68.75;37.5;0.036;0.033951349592208864;62.5;2.0;50.0;37.5;31.25;37.5;31.25;31.25;25.0;75.0;43.75;43.75;46.88;62.5;62.5;62.5;71.88;37.5;0.03256;0.033894034795761106
