;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;75.0;11.0;50.0;37.5;18.75;37.5;31.25;43.75;25.0;75.0;59.38;50.0;62.5;65.62;78.12;81.25;78.12;25.0;0.0124;0.009206576538085938;81.25;12.0;50.0;37.5;25.0;37.5;31.25;43.75;28.12;75.0;59.38;53.12;65.62;65.62;81.25;81.25;78.12;25.0;0.011;0.009025071582794189
1;68.75;11.0;50.0;50.0;18.75;37.5;31.25;43.75;25.0;75.0;56.25;50.0;62.5;65.62;78.12;81.25;75.0;25.0;0.0166;0.00919609341621399;81.25;13.0;50.0;37.5;25.0;37.5;31.25;43.75;28.12;75.0;59.38;50.0;65.62;65.62;81.25;81.25;78.12;25.0;0.014;0.0090187410736084
2;68.75;10.0;50.0;50.0;25.0;37.5;31.25;43.75;25.0;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.0192;0.009181013298034668;75.0;13.0;50.0;50.0;25.0;37.5;31.25;43.75;28.12;75.0;59.38;50.0;62.5;65.62;78.12;81.25;78.12;25.0;0.01902;0.009007736234664917
3;68.75;9.0;50.0;50.0;25.0;37.5;31.25;43.75;25.0;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.0225;0.009159784412384034;75.0;13.0;50.0;50.0;25.0;37.5;31.25;43.75;28.12;75.0;56.25;50.0;62.5;65.62;78.12;78.12;78.12;25.0;0.02018;0.008991601324081422
4;68.75;8.0;50.0;50.0;25.0;37.5;31.25;37.5;25.0;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.0216;0.009135502243041993;75.0;12.0;50.0;50.0;25.0;37.5;31.25;43.75;28.12;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.0206;0.008973714551925659
5;62.5;7.0;50.0;50.0;25.0;37.5;31.25;37.5;25.0;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.0194;0.009110803127288819;75.0;11.0;50.0;50.0;25.0;37.5;31.25;43.75;28.12;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.01972;0.008951443176269532
6;62.5;5.0;50.0;50.0;25.0;37.5;31.25;37.5;25.0;75.0;56.25;50.0;59.38;65.62;78.12;78.12;75.0;25.0;0.0212;0.00908813271522522;75.0;10.0;50.0;50.0;25.0;37.5;31.25;43.75;28.12;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.02116;0.008928478746414184
7;62.5;4.0;50.0;50.0;25.0;37.5;31.25;37.5;25.0;75.0;56.25;46.88;59.38;65.62;78.12;78.12;75.0;25.0;0.0221;0.009067193698883057;75.0;9.0;50.0;50.0;25.0;37.5;31.25;43.75;28.12;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.02086;0.008906665096282958
8;56.25;3.0;50.0;50.0;25.0;43.75;31.25;37.5;25.0;75.0;56.25;46.88;59.38;65.62;78.12;78.12;71.88;25.0;0.0195;0.009047088146209716;75.0;8.0;50.0;50.0;25.0;43.75;31.25;37.5;28.12;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.02098;0.008887580757141113
9;56.25;3.0;50.0;50.0;25.0;43.75;31.25;37.5;25.0;75.0;56.25;46.88;59.38;65.62;75.0;78.12;71.88;25.0;0.0194;0.009026611280441283;75.0;7.0;50.0;50.0;25.0;43.75;31.25;37.5;28.12;75.0;56.25;50.0;62.5;65.62;78.12;78.12;75.0;25.0;0.02074;0.00886879056930542
