;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;12.5;1.0;50.0;25.0;25.0;31.25;37.5;31.25;25.0;25.0;46.88;46.88;46.88;59.38;56.25;56.25;40.62;12.5;0.0289;0.0354186767578125;75.0;14.0;50.0;37.5;37.5;37.5;43.75;37.5;34.38;25.0;53.12;59.38;59.38;65.62;71.88;75.0;75.0;12.5;0.01864;0.035821868019104
1;25.0;3.0;50.0;37.5;37.5;37.5;37.5;37.5;25.0;50.0;40.62;46.88;43.75;56.25;50.0;50.0;37.5;25.0;0.0472;0.03318922276496887;62.5;4.0;50.0;37.5;43.75;43.75;50.0;43.75;37.5;50.0;56.25;59.38;56.25;65.62;68.75;71.88;68.75;25.0;0.0336;0.034156587657928464
2;25.0;3.0;50.0;50.0;43.75;43.75;50.0;43.75;28.12;50.0;43.75;46.88;40.62;53.12;46.88;43.75;31.25;37.5;0.0656;0.03192354571819305;56.25;4.0;50.0;50.0;50.0;56.25;50.0;50.0;40.62;50.0;56.25;59.38;56.25;65.62;65.62;65.62;65.62;37.5;0.05092;0.03250925735473633
3;37.5;4.0;50.0;50.0;43.75;50.0;50.0;50.0;31.25;50.0;43.75;46.88;40.62;53.12;43.75;37.5;28.12;37.5;0.0847;0.030935812401771547;50.0;6.0;50.0;62.5;50.0;56.25;56.25;56.25;43.75;50.0;59.38;59.38;56.25;65.62;62.5;62.5;56.25;37.5;0.06928;0.03149581882953644
4;37.5;5.0;50.0;62.5;43.75;56.25;56.25;50.0;31.25;50.0;50.0;50.0;43.75;53.12;40.62;37.5;25.0;37.5;0.1057;0.030078101110458375;50.0;6.0;50.0;62.5;50.0;56.25;56.25;56.25;43.75;50.0;59.38;59.38;56.25;65.62;59.38;59.38;50.0;37.5;0.08268;0.030756254119873046
5;43.75;6.0;50.0;62.5;50.0;56.25;56.25;56.25;34.38;50.0;50.0;50.0;43.75;53.12;40.62;37.5;25.0;37.5;0.1108;0.02940652377605438;50.0;6.0;50.0;62.5;50.0;56.25;56.25;56.25;46.88;50.0;59.38;59.38;53.12;62.5;56.25;56.25;46.88;37.5;0.08958;0.030198974823951723
6;37.5;6.0;50.0;62.5;43.75;56.25;56.25;56.25;37.5;50.0;53.12;50.0;43.75;53.12;40.62;37.5;25.0;37.5;0.1157;0.029241580176353456;43.75;7.0;50.0;62.5;56.25;56.25;56.25;56.25;46.88;50.0;62.5;62.5;56.25;62.5;56.25;53.12;43.75;37.5;0.09834;0.02978432716369629
7;37.5;6.0;50.0;62.5;43.75;56.25;56.25;56.25;40.62;50.0;56.25;53.12;46.88;50.0;40.62;37.5;25.0;37.5;0.1209;0.02859176378250122;43.75;7.0;50.0;62.5;56.25;62.5;56.25;56.25;50.0;50.0;62.5;62.5;56.25;62.5;53.12;50.0;37.5;37.5;0.1044;0.029407496604919432
8;37.5;6.0;50.0;62.5;43.75;62.5;56.25;62.5;43.75;50.0;59.38;53.12;46.88;50.0;40.62;37.5;25.0;37.5;0.1269;0.0286031179189682;43.75;8.0;50.0;62.5;50.0;62.5;56.25;62.5;50.0;50.0;65.62;62.5;56.25;59.38;50.0;46.88;34.38;37.5;0.11192;0.02904589879989624
9;37.5;6.0;50.0;62.5;50.0;62.5;56.25;62.5;43.75;50.0;59.38;56.25;50.0;50.0;40.62;34.38;25.0;37.5;0.1361;0.02819443085193634;43.75;8.0;50.0;62.5;50.0;62.5;56.25;62.5;50.0;50.0;65.62;62.5;56.25;56.25;46.88;46.88;31.25;37.5;0.11508;0.028787453746795654
10;37.5;6.0;50.0;62.5;43.75;62.5;56.25;62.5;46.88;50.0;62.5;56.25;50.0;50.0;37.5;34.38;21.88;37.5;0.1289;0.02803500773906708;43.75;8.0;50.0;62.5;50.0;62.5;56.25;62.5;50.0;50.0;65.62;62.5;56.25;56.25;46.88;43.75;28.12;37.5;0.12058;0.028523761310577392
11;37.5;6.0;50.0;62.5;50.0;62.5;56.25;62.5;46.88;50.0;62.5;59.38;50.0;46.88;37.5;34.38;21.88;37.5;0.1352;0.028003613328933717;37.5;8.0;50.0;62.5;50.0;62.5;56.25;62.5;50.0;50.0;68.75;62.5;56.25;53.12;46.88;40.62;25.0;37.5;0.12556;0.028303785591125487
12;37.5;6.0;50.0;62.5;43.75;62.5;56.25;62.5;46.88;50.0;62.5;59.38;53.12;50.0;37.5;31.25;21.88;37.5;0.1439;0.027389582347869874;37.5;8.0;50.0;62.5;50.0;62.5;56.25;62.5;50.0;50.0;68.75;62.5;59.38;53.12;43.75;37.5;25.0;37.5;0.12848;0.02812685784816742
13;37.5;6.0;50.0;62.5;43.75;62.5;56.25;62.5;46.88;50.0;65.62;59.38;53.12;46.88;37.5;31.25;21.88;37.5;0.1611;0.026830887961387634;37.5;8.0;50.0;62.5;50.0;62.5;56.25;62.5;53.12;50.0;68.75;62.5;59.38;53.12;43.75;37.5;25.0;37.5;0.13146;0.027915119667053224
14;31.25;6.0;50.0;62.5;43.75;62.5;56.25;62.5;46.88;50.0;65.62;59.38;53.12;46.88;37.5;31.25;21.88;37.5;0.1614;0.026917337465286253;37.5;8.0;50.0;62.5;50.0;62.5;56.25;62.5;53.12;50.0;68.75;62.5;59.38;53.12;43.75;37.5;21.88;37.5;0.13604;0.027833719916343688
15;31.25;6.0;50.0;62.5;43.75;62.5;56.25;62.5;46.88;50.0;65.62;59.38;56.25;46.88;37.5;31.25;21.88;37.5;0.1648;0.02690448753833771;37.5;8.0;50.0;62.5;50.0;62.5;56.25;62.5;53.12;50.0;68.75;62.5;59.38;50.0;40.62;34.38;21.88;37.5;0.1375;0.027687510495185853
16;31.25;6.0;50.0;62.5;43.75;62.5;56.25;62.5;46.88;50.0;68.75;59.38;56.25;46.88;34.38;31.25;21.88;37.5;0.1684;0.026618693685531616;37.5;8.0;50.0;62.5;50.0;62.5;56.25;62.5;53.12;50.0;71.88;62.5;59.38;50.0;40.62;34.38;21.88;37.5;0.14106;0.027539124217033386
