;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;6.25;10.0;25.0;18.75;12.5;28.12;28.12;21.88;17.19;25.0;29.69;28.12;26.56;48.44;35.94;18.75;7.81;18.75;0.2984;0.013996280550956726;56.25;20.0;25.0;25.0;21.88;46.88;40.62;34.38;31.25;25.0;51.56;51.56;53.12;70.31;70.31;70.31;64.06;18.75;0.21186;0.016328566551208495
1;12.5;20.0;37.5;31.25;18.75;34.38;34.38;28.12;20.31;37.5;29.69;29.69;25.0;42.19;28.12;14.06;10.94;25.0;0.4006;0.012467320537567139;43.75;20.0;37.5;31.25;28.12;53.12;46.88;40.62;35.94;37.5;53.12;50.0;50.0;67.19;62.5;60.94;53.12;25.0;0.33124;0.013451289348602295
2;18.75;30.0;37.5;31.25;21.88;40.62;40.62;37.5;25.0;50.0;34.38;32.81;28.12;40.62;26.56;15.62;10.94;25.0;0.4821;0.010970437717437744;40.62;20.0;37.5;37.5;31.25;56.25;50.0;46.88;40.62;50.0;56.25;53.12;51.56;64.06;57.81;53.12;43.75;31.25;0.42186;0.012036388087272644
3;21.88;30.0;37.5;37.5;25.0;46.88;43.75;40.62;29.69;50.0;39.06;35.94;32.81;40.62;26.56;17.19;12.5;31.25;0.5609;0.009713369512557983;40.62;30.0;37.5;37.5;31.25;59.38;53.12;50.0;45.31;50.0;59.38;56.25;54.69;62.5;54.69;46.88;34.38;31.25;0.49962;0.010804190309047699
4;21.88;30.0;37.5;37.5;28.12;50.0;46.88;46.88;32.81;50.0;43.75;39.06;35.94;40.62;26.56;17.19;12.5;31.25;0.5793;0.009352198421955109;37.5;30.0;37.5;43.75;34.38;62.5;56.25;53.12;50.0;50.0;62.5;57.81;56.25;59.38;51.56;40.62;26.56;31.25;0.55364;0.009887848221063613
5;25.0;30.0;37.5;43.75;31.25;53.12;50.0;50.0;34.38;50.0;45.31;42.19;37.5;40.62;26.56;17.19;12.5;31.25;0.6223;0.008422884804010392;34.38;30.0;37.5;43.75;34.38;62.5;59.38;56.25;51.56;62.5;62.5;59.38;56.25;57.81;46.88;35.94;21.88;31.25;0.58958;0.009152911545038223
6;25.0;30.0;37.5;43.75;31.25;53.12;53.12;50.0;37.5;50.0;46.88;43.75;40.62;39.06;26.56;17.19;12.5;31.25;0.6224;0.008428544855117797;34.38;40.0;37.5;43.75;37.5;62.5;59.38;59.38;53.12;62.5;64.06;60.94;57.81;54.69;43.75;32.81;20.31;31.25;0.61492;0.008611679887771607
7;25.0;40.0;37.5;43.75;34.38;53.12;56.25;53.12;39.06;50.0;50.0;46.88;42.19;39.06;26.56;17.19;12.5;31.25;0.6448;0.007910101109743118;31.25;40.0;50.0;43.75;37.5;62.5;59.38;59.38;54.69;62.5;65.62;60.94;57.81;53.12;40.62;29.69;17.19;31.25;0.63588;0.008162658598423004
8;21.88;40.0;50.0;43.75;34.38;53.12;56.25;53.12;40.62;50.0;53.12;48.44;43.75;37.5;26.56;17.19;12.5;31.25;0.6566;0.007760011774301529;31.25;40.0;50.0;43.75;37.5;62.5;59.38;62.5;56.25;62.5;67.19;62.5;57.81;50.0;37.5;28.12;15.62;31.25;0.65426;0.00779201956152916
9;25.0;40.0;50.0;43.75;34.38;53.12;56.25;56.25;42.19;50.0;54.69;50.0;45.31;37.5;25.0;17.19;12.5;31.25;0.6789;0.007204755693674087;31.25;40.0;50.0;43.75;40.62;62.5;59.38;62.5;57.81;62.5;67.19;62.5;57.81;48.44;35.94;25.0;15.62;31.25;0.67064;0.007484813824892044
10;25.0;40.0;50.0;43.75;34.38;56.25;56.25;56.25;43.75;50.0;56.25;51.56;46.88;35.94;25.0;17.19;12.5;31.25;0.6988;0.006947133958339691;31.25;40.0;50.0;43.75;40.62;62.5;62.5;62.5;59.38;62.5;67.19;62.5;59.38;46.88;32.81;23.44;14.06;37.5;0.68654;0.007162653789520264
