;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;9.38;30.0;25.0;25.0;15.62;25.0;25.0;25.0;15.62;37.5;29.69;23.44;25.0;37.5;40.62;26.56;18.75;25.0;0.353;0.2129789050102234;46.88;30.0;62.5;56.25;53.12;56.25;50.0;46.88;39.06;62.5;57.81;51.56;51.56;65.62;70.31;64.06;64.06;62.5;0.22618;0.250284438021183
1;18.75;30.0;37.5;37.5;18.75;34.38;34.38;34.38;20.31;37.5;34.38;28.12;28.12;35.94;39.06;23.44;20.31;37.5;0.4487;0.18460008256435395;50.0;30.0;75.0;56.25;50.0;59.38;53.12;53.12;42.19;62.5;56.25;48.44;50.0;60.94;65.62;56.25;57.81;62.5;0.3377;0.2203619809937477
2;25.0;40.0;37.5;43.75;25.0;40.62;37.5;40.62;23.44;50.0;37.5;31.25;31.25;37.5;39.06;25.0;21.88;43.75;0.5315;0.16511980335414408;53.12;40.0;75.0;56.25;50.0;59.38;53.12;56.25;43.75;62.5;56.25;50.0;50.0;57.81;60.94;51.56;53.12;62.5;0.42174;0.19935078617215157
3;31.25;40.0;62.5;43.75;28.12;43.75;43.75;43.75;25.0;50.0;40.62;34.38;34.38;35.94;35.94;23.44;23.44;43.75;0.5642;0.15129206938743592;56.25;40.0;75.0;56.25;50.0;59.38;53.12;56.25;43.75;75.0;57.81;50.0;51.56;54.69;57.81;46.88;51.56;62.5;0.47902;0.18392867700099946
4;34.38;40.0;62.5;43.75;28.12;46.88;43.75;46.88;26.56;50.0;42.19;35.94;35.94;35.94;34.38;23.44;25.0;50.0;0.5961;0.14093875375390053;56.25;50.0;75.0;56.25;50.0;59.38;56.25;56.25;43.75;75.0;57.81;51.56;51.56;51.56;54.69;43.75;48.44;62.5;0.51732;0.17232659783542156
5;37.5;40.0;62.5;43.75;31.25;46.88;46.88;46.88;28.12;50.0;43.75;39.06;37.5;35.94;32.81;23.44;26.56;50.0;0.6235;0.1377069970279932;56.25;50.0;75.0;50.0;50.0;59.38;56.25;56.25;43.75;75.0;57.81;53.12;51.56;50.0;50.0;40.62;46.88;62.5;0.54632;0.1634905968976021
6;40.62;50.0;62.5;43.75;31.25;46.88;46.88;50.0;29.69;50.0;45.31;40.62;37.5;35.94;31.25;23.44;26.56;56.25;0.6432;0.12653369005322457;56.25;50.0;75.0;50.0;50.0;59.38;56.25;59.38;45.31;75.0;57.81;53.12;50.0;48.44;46.88;37.5;45.31;62.5;0.5705;0.155808430454731
7;43.75;50.0;62.5;43.75;34.38;50.0;50.0;50.0;31.25;50.0;46.88;42.19;39.06;35.94;29.69;23.44;28.12;56.25;0.6599;0.12226464679390192;59.38;50.0;75.0;50.0;50.0;59.38;56.25;59.38;45.31;75.0;59.38;54.69;50.0;48.44;43.75;35.94;45.31;62.5;0.59168;0.14892629594445228
8;43.75;50.0;62.5;43.75;34.38;50.0;50.0;53.12;32.81;50.0;48.44;43.75;39.06;35.94;28.12;23.44;28.12;56.25;0.6814;0.11557610547244548;59.38;50.0;75.0;50.0;46.88;56.25;56.25;59.38;45.31;62.5;59.38;54.69;50.0;46.88;40.62;34.38;43.75;62.5;0.6096;0.1437581070524454
9;46.88;50.0;62.5;43.75;34.38;50.0;53.12;53.12;32.81;50.0;50.0;45.31;40.62;35.94;26.56;23.44;29.69;56.25;0.6735;0.11772718764543533;59.38;50.0;75.0;50.0;46.88;56.25;56.25;59.38;45.31;62.5;60.94;54.69;50.0;45.31;37.5;32.81;43.75;62.5;0.62074;0.13957112220942974
10;46.88;50.0;62.5;43.75;34.38;53.12;53.12;53.12;34.38;50.0;50.0;45.31;40.62;35.94;25.0;23.44;29.69;56.25;0.6825;0.11842026948332787;62.5;50.0;75.0;50.0;46.88;56.25;56.25;59.38;46.88;62.5;60.94;54.69;50.0;45.31;35.94;31.25;42.19;62.5;0.63516;0.13539027137041093
11;46.88;50.0;62.5;43.75;34.38;53.12;53.12;53.12;35.94;50.0;51.56;46.88;42.19;35.94;25.0;23.44;29.69;56.25;0.7016;0.1132237349152565;62.5;50.0;75.0;50.0;46.88;56.25;59.38;59.38;46.88;62.5;60.94;54.69;50.0;45.31;34.38;29.69;42.19;62.5;0.64718;0.13126732496261598
12;50.0;50.0;62.5;43.75;34.38;53.12;53.12;56.25;37.5;50.0;51.56;46.88;42.19;35.94;25.0;23.44;29.69;56.25;0.6806;0.12084016537070275;62.5;50.0;75.0;50.0;46.88;56.25;59.38;59.38;48.44;62.5;60.94;54.69;50.0;45.31;32.81;29.69;40.62;62.5;0.65806;0.12829201561152934
13;50.0;50.0;62.5;43.75;34.38;53.12;53.12;56.25;37.5;62.5;53.12;48.44;42.19;37.5;23.44;21.88;29.69;56.25;0.7249;0.10615660754740239;62.5;60.0;75.0;50.0;46.88;56.25;59.38;59.38;48.44;62.5;60.94;56.25;50.0;43.75;31.25;28.12;40.62;62.5;0.66532;0.12515353795588016
14;50.0;50.0;62.5;43.75;34.38;53.12;53.12;56.25;39.06;62.5;54.69;50.0;43.75;37.5;23.44;21.88;31.25;56.25;0.72;0.10654552010893821;62.5;60.0;75.0;43.75;43.75;56.25;59.38;59.38;48.44;62.5;62.5;56.25;50.0;43.75;29.69;28.12;39.06;62.5;0.67686;0.1219909983330965
15;50.0;50.0;50.0;43.75;34.38;53.12;53.12;56.25;40.62;50.0;54.69;50.0;43.75;37.5;23.44;21.88;31.25;56.25;0.7142;0.10891845668256282;62.5;60.0;75.0;43.75;43.75;56.25;59.38;56.25;50.0;62.5;62.5;56.25;51.56;43.75;28.12;26.56;39.06;62.5;0.68478;0.12006714884459972
16;50.0;50.0;50.0;43.75;34.38;53.12;53.12;56.25;40.62;62.5;54.69;50.0;43.75;37.5;23.44;23.44;31.25;56.25;0.7268;0.10822266409993171;62.5;60.0;75.0;43.75;43.75;53.12;59.38;56.25;50.0;62.5;62.5;56.25;51.56;43.75;28.12;26.56;37.5;56.25;0.68982;0.11805737002342939
17;50.0;60.0;50.0;43.75;34.38;53.12;56.25;56.25;42.19;62.5;56.25;51.56;45.31;39.06;23.44;23.44;31.25;56.25;0.7496;0.0977761024415493;62.5;60.0;75.0;43.75;43.75;53.12;59.38;56.25;50.0;62.5;62.5;56.25;51.56;43.75;26.56;26.56;37.5;56.25;0.69826;0.11548538130044937
18;50.0;60.0;50.0;43.75;34.38;50.0;56.25;56.25;42.19;50.0;56.25;51.56;45.31;39.06;23.44;23.44;31.25;56.25;0.7374;0.09870130606889725;62.5;60.0;75.0;43.75;43.75;53.12;59.38;56.25;51.56;62.5;62.5;57.81;51.56;43.75;26.56;26.56;37.5;56.25;0.70114;0.11337672859758138
19;50.0;60.0;50.0;43.75;34.38;50.0;56.25;56.25;43.75;50.0;56.25;53.12;45.31;39.06;21.88;23.44;31.25;56.25;0.7474;0.09561925862431526;62.5;60.0;75.0;43.75;43.75;53.12;59.38;56.25;51.56;62.5;62.5;57.81;51.56;43.75;25.0;26.56;35.94;56.25;0.7081;0.11226530379414558
